2716,score,p-value
1208: Labor force participation rate; male (% of male population ages 15-64)  (modeled ILO estimate) - WDI,1.303937411622575,0.25368900256585547
0776: Adjusted savings: net national savings  (current US$) - WDI,1.2440640391656388,0.26487917487119961
0788: Exports as a capacity to import  (constant LCU) - WDI,0.93686930718796013,0.33325015266182167
0797: Gross value added at factor cost  (constant LCU) - WDI,0.93002731189629506,0.33502107629154609
0002: Fertilizer consumption  (% of fertilizer production) - WDI,0.9026017879878987,0.34224772902741607
0726: External balance on goods and services  (current US$) - WDI,0.89478919332862039,0.34434473012989697
1141: Employment to population ratio; ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.87399657571559142,0.35001122072612267
0834: GNI per capita  (constant LCU) - WDI,0.83511283571152772,0.36095437900761496
0024: Cereal production  (metric tons) - WDI,0.83081581804734594,0.362192425663451
0724: Imports of goods and services  (constant LCU) - WDI,0.74256756961691761,0.38898605170659772
0006: Arable land  (hectares) - WDI,0.72487040986819462,0.39469542522596213
0845: Net taxes on products  (current LCU) - WDI,0.69720668311380196,0.40386523697593957
1259: Unemployment; total (% of total labor force)  (modeled ILO estimate) - WDI,0.66577462090643114,0.41466637646967475
0045: Current account balance  (BoP; current US$) - WDI,0.66454746479329152,0.41509666860779892
0883: Preprimary education; duration  (years) - WDI,0.64722167804339148,0.42124328345546724
1258: Unemployment; total (% of total labor force)  (national estimate) - WDI,0.61170830310349678,0.43427655316181479
0061: Communications; computer; etc.  (% of service exports; BoP) - WDI,0.56596962486130065,0.45199041916422777
0050: Net trade in goods  (BoP; current US$) - WDI,0.51697455877987764,0.47225416492209638
1256: Unemployment; male (% of male labor force)  (national estimate) - WDI,0.48386588238514783,0.48679097584695319
0731: Agriculture; value added  (current US$) - WDI,0.47481738953451086,0.49089254226204104
0838: Gross savings  (current LCU) - WDI,0.44819036135271961,0.50330510722717425
0958: School enrollment; secondary; private  (% of total secondary) - WDI,0.43884696066489692,0.50778769062527296
1314: Urban population - WDI,0.4374183527413818,0.50847912602331413
0950: Secondary education; vocational pupils - WDI,0.40378621236326923,0.52524338596255671
1390: Merchandise exports to low- and middle-income economies outside region  (% of total merchandise exports) - WDI,0.39768591429416145,0.52838889600064531
1405: Transport services  (% of commercial service exports) - WDI,0.36134938638789182,0.54785432774249121
2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO,0.32990459824400742,0.56580682376907987
1257: Unemployment; male (% of male labor force)  (modeled ILO estimate) - WDI,0.32078897452038985,0.57122395696063122
0054: Reserves and related items  (BoP; current US$) - WDI,0.30960536173943243,0.57801068239054465
0047: Net financial account  (BoP; current US$) - WDI,0.28229432465830401,0.59528498958073128
0733: Agriculture; value added  (constant 2005 US$) - WDI,0.23428132644010347,0.62844241457310102
1379: Export volume index  (2000 = 100) - WDI,0.23051682402969484,0.63121529570236801
0020: Land area  (sq. km) - WDI,0.17022845484732582,0.67997153268565014
0004: Agricultural land  (sq. km) - WDI,0.16743930777676902,0.68245977853014461
0056: Net capital account  (BoP; current US$) - WDI,0.16247013972481167,0.68695349279632101
0789: Coal rents  (% of GDP) - WDI,0.15084197085470935,0.6977906269666998
1305: Population; female  (% of total) - WDI,0.14730416375491964,0.70118284765383643
0016: Forest area  (sq. km) - WDI,0.14147702949139601,0.70687358369882602
0971: Secondary education; teachers - WDI,0.13409715507673919,0.71427612366721438
0713: Changes in inventories  (constant LCU) - WDI,0.13305695255476122,0.71533796816122575
1320: International tourism; receipts  (% of total exports) - WDI,0.12410004006093606,0.72468212675182142
1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise imports) - WDI,0.10489077614406576,0.74608562506941245
0028: Surface area  (sq. km) - WDI,0.079336098913536462,0.77824043528902276
0046: Current account balance  (% of GDP) - WDI,0.069770741219713675,0.79170944683291222
0192: Debt forgiveness grants  (current US$) - WDI,nan,nan
0246: Interest arrears; long-term DOD  (US$) - WDI,51.483879118788643,1.1622653482424367e-12
0197: PPG; multilateral concessional  (DOD; current US$) - WDI,42.782211231448613,8.533541126298413e-11
0143: Commitments; IDA  (COM; current US$) - WDI,40.177131471608533,3.1140351205686747e-10
0199: PPG; official creditors  (DOD; current US$) - WDI,37.131109058786933,1.4223215185449234e-09
0236: PPG; IDA  (INT; current US$) - WDI,36.84405275861306,1.6417254457601767e-09
0194: PPG; IDA  (DOD; current US$) - WDI,36.361868309189703,2.0893349968794576e-09
0256: Average maturity on new external debt commitments; private  (years) - WDI,32.847100878587113,1.2172624870725313e-08
0225: PPG; bilateral  (INT; current US$) - WDI,32.1661532974869,1.7144411924375532e-08
0226: PPG; bilateral concessional  (INT; current US$) - WDI,31.960528624153884,1.9013729053784429e-08
0154: Currency composition of PPG debt; Pound sterling  (%) - WDI,31.271754428025343,2.6898109939848027e-08
0168: PPG; multilateral concessional  (DIS; current US$) - WDI,30.368345422763078,4.2420183348716954e-08
0195: PPG; multilateral  (DOD; current US$) - WDI,29.752070519810676,5.790373009961985e-08
0239: PPG; official creditors  (INT; current US$) - WDI,29.61609776044433,6.2021269578834304e-08
0152: Currency composition of PPG debt; SDR  (%) - WDI,28.920403344415583,8.8164129036564969e-08
0221: Average grant element on new external debt commitments; private  (%) - WDI,28.750657855033559,9.6070481632876704e-08
0224: Average interest on new external debt commitments; private  (%) - WDI,28.741785100193198,9.6502790768344427e-08
0238: PPG; multilateral concessional  (INT; current US$) - WDI,28.5615256984231,1.0572087971093682e-07
0270: Net financial flows; IDA  (NFL; current US$) - WDI,27.701876060089411,1.6341220545853386e-07
0187: External debt stocks; public and publicly guaranteed (PPG)  (DOD; current US$) - WDI,26.987567319367557,2.3477755723598274e-07
0207: External debt stocks; long-term public sector  (DOD; current US$) - WDI,26.985838857704337,2.3498364458097613e-07
0198: IBRD loans and IDA credits  (DOD; current US$) - WDI,26.416913506533998,3.1371114687462324e-07
0157: PPG; bilateral  (DIS; current US$) - WDI,26.311501121911959,3.3097598361641362e-07
0158: PPG; bilateral concessional  (DIS; current US$) - WDI,25.466770830592225,5.0864749527379748e-07
0218: Average grace period on new external debt commitments; private  (years) - WDI,24.7326538300747,7.3936017488821963e-07
0266: Net official flows from UN agencies; IFAD  (current US$) - WDI,23.679174268566189,1.265888926632314e-06
0196: Multilateral debt  (% of total external debt) - WDI,23.175513911844373,1.6377121627592914e-06
0153: Currency composition of PPG debt; Swiss franc  (%) - WDI,23.169659023532947,1.6426250411375622e-06
0237: PPG; multilateral  (INT; current US$) - WDI,22.767008416016896,2.0185640331610276e-06
0169: PPG; official creditors  (DIS; current US$) - WDI,18.585330658522132,1.7373940793288394e-05
0193: PPG; IBRD  (DOD; current US$) - WDI,17.617145066286604,2.8702443208184875e-05
0235: PPG; IBRD  (INT; current US$) - WDI,16.830716918687344,4.3203170641105277e-05
0249: Interest arrears; private creditors  (current US$) - WDI,16.172876709677666,6.087605851206953e-05
0220: Average grant element on new external debt commitments; official  (%) - WDI,15.769149087386188,7.5166747591624692e-05
0167: PPG; multilateral  (DIS; current US$) - WDI,14.928800742891534,0.00011670958188337237
0163: Disbursements on external debt; public and publicly guaranteed (PPG)  (DIS; current US$) - WDI,14.239639770151959,0.00016761234918748617
0233: Interest payments on external debt; public and publicly guaranteed (PPG)  (INT; current US$) - WDI,13.827022494993367,0.00020828321285681138
0206: PPG; private creditors  (DOD; current US$) - WDI,13.436845623400247,0.00025588108014221839
0201: PPG; commercial banks  (DOD; current US$) - WDI,13.394666447107038,0.0002616440416945996
0185: External debt stocks; long-term  (DOD; current US$) - WDI,12.836436434296186,0.00035149392253002463
0200: PPG; bonds  (DOD; current US$) - WDI,12.564294414096072,0.00040602595863853933
0165: PPG; IBRD  (DIS; current US$) - WDI,12.215231470779871,0.0004886848319480046
0151: Currency composition of PPG debt; all other currencies  (%) - WDI,11.999444230130239,0.00054809574277959712
0170: PPG; bonds  (DIS; current US$) - WDI,11.901866813481034,0.00057730911713784101
0175: PPG; private creditors  (DIS; current US$) - WDI,11.817940819864738,0.00060369226041304992
0156: Debt forgiveness or reduction  (current US$) - WDI,11.730768325096991,0.0006323881773961942
0231: Interest payments on external debt; long-term  (INT; current US$) - WDI,11.475975477029273,0.00072442461694486367
0182: External debt stocks  (% of exports of goods; services and primary income) - WDI,11.120380259992226,0.00087600165694842855
0189: Short-term debt  (% of total reserves) - WDI,10.589238506154176,0.001164419559764958
0142: Commitments; IBRD  (COM; current US$) - WDI,10.156705678136289,0.0014692853087412963
0141: Commitments; public and publicly guaranteed  (COM; current US$) - WDI,9.7804281696587339,0.0017998376990333246
0245: PPG; private creditors  (INT; current US$) - WDI,9.3566736348733972,0.0022635883565026364
0180: External debt stocks; total  (DOD; current US$) - WDI,9.0721219998344864,0.0026415308141575999
0147: Currency composition of PPG debt; Euro  (%) - WDI,8.966375013831442,0.0027978180244714636
0145: Commitments; private creditors  (COM; current US$) - WDI,8.9107816190104323,0.0028837199384116404
0139: Principal rescheduled; official  (current US$) - WDI,8.6379502717261563,0.0033458526080084499
0240: PPG; bonds  (INT; current US$) - WDI,8.6286287405893027,0.0033629104885739966
0211: Residual; debt stock-flow reconciliation  (current US$) - WDI,8.2033269949987009,0.0042432444297969144
0138: Principal rescheduled  (current US$) - WDI,8.0251160907573809,0.0046789058898627093
0227: Interest payments on external debt; total  (INT; current US$) - WDI,7.9217088201910277,0.0049523508379217479
0204: PPG; other private creditors  (DOD; current US$) - WDI,7.8214717155410058,0.0052329828447189612
0161: Disbursements on external debt; long-term  (DIS; current US$) - WDI,7.8085520131794306,0.0052703161474157503
0212: External debt stocks; variable rate  (DOD; current US$) - WDI,7.6809265112435634,0.0056540446872159452
0160: Disbursements on external debt; long-term + IMF  (DIS; current US$) - WDI,7.5665167738042491,0.0060222634317954257
0251: Interest rescheduled (capitalized)  (current US$) - WDI,7.4071498852434727,0.0065764250322047097
0222: Average interest on new external debt commitments  (%) - WDI,7.1711927144312479,0.0074943184499213856
0144: Commitments; official creditors  (COM; current US$) - WDI,7.006858208501157,0.0082101898554329863
0241: PPG; commercial banks  (INT; current US$) - WDI,6.5063964609992064,0.010853533224018405
0252: Interest rescheduled; official  (current US$) - WDI,6.4260180823587003,0.011353318337954022
0216: Average grace period on new external debt commitments  (years) - WDI,6.2353047343258856,0.012636045292646225
0217: Average grace period on new external debt commitments; official  (years) - WDI,6.2057572912905403,0.012847728892770418
0184: Use of IMF credit  (DOD; current US$) - WDI,6.0557648756716596,0.013980004446393291
0232: Interest payments on external debt; private nonguaranteed (PNG)  (INT; current US$) - WDI,6.0466663107793073,0.014051909726403406
0162: Disbursements on external debt; private nonguaranteed (PNG)  (DIS; current US$) - WDI,5.9544914963480666,0.014802210117505335
0202: PNG; bonds  (DOD; current US$) - WDI,5.771822392383589,0.016413657651209387
0214: Debt stock reduction  (current US$) - WDI,5.6927251520925699,0.017166606286095159
0171: PPG; commercial banks  (DIS; current US$) - WDI,5.484274797147302,0.019326755990814973
0243: PNG; commercial banks and other creditors  (INT; current US$) - WDI,5.4301250618487975,0.019932648350069675
0219: Average grant element on new external debt commitments  (%) - WDI,5.3649745892755645,0.020687783135064419
0205: External debt stocks; long-term private sector  (DOD; current US$) - WDI,5.3235228882157433,0.021183605372561663
0186: External debt stocks; private nonguaranteed (PNG)  (DOD; current US$) - WDI,5.2769259542488225,0.021755703913940452
0261: Net flows on external debt; long-term  (NFL; current US$) - WDI,5.2599824919517619,0.021967679833889937
0244: PPG; other private creditors  (INT; current US$) - WDI,5.1287563840112078,0.023683742874544809
0242: PNG; bonds  (INT; current US$) - WDI,5.1037155541207548,0.024026714082943226
0250: Interest forgiven  (current US$) - WDI,4.9440160930288988,0.026338986904774958
0173: PNG; commercial banks and other creditors  (DIS; current US$) - WDI,4.8882282000508797,0.027200299899795655
0263: Net flows on external debt; public and publicly guaranteed (PPG)  (NFL; current US$) - WDI,4.8503812803394917,0.02780127461620233
0203: PNG; commercial banks and other creditors  (DOD; current US$) - WDI,4.7259205990126354,0.029877049730516695
0183: External debt stocks  (% of GNI) - WDI,4.5495497244225884,0.033099563903851457
0262: Net flows on external debt; private nonguaranteed (PNG)  (NFL; current US$) - WDI,4.379419784780052,0.036553631552508827
0172: PNG; bonds  (DIS; current US$) - WDI,4.3070130414962966,0.038136367276451526
0259: Portfolio investment; bonds (PPG + PNG)  (NFL; current US$) - WDI,4.2957551589133853,0.038388839031819784
0260: Net flows on external debt; total  (NFL; current US$) - WDI,4.0194139023569742,0.04517007771893472
0223: Average interest on new external debt commitments; official  (%) - WDI,3.4294214120689372,0.064253307937578802
0253: Interest rescheduled; private  (current US$) - WDI,3.1096601753667441,0.078045605554595221
0181: Total change in external debt stocks  (current US$) - WDI,2.8310277797175178,0.092680415538463401
0265: Net official flows from UN agencies; IAEA  (current US$) - WDI,2.4927558590638674,0.11459544017111989
0255: Average maturity on new external debt commitments; official  (years) - WDI,2.41863857936064,0.12012334583262672
0188: External debt stocks; short-term  (DOD; current US$) - WDI,2.3863763499241575,0.12262128894797195
0269: Net financial flows; IBRD  (NFL; current US$) - WDI,2.0645679364557874,0.15097934411819866
0140: Principal rescheduled; private  (current US$) - WDI,1.8365573890590279,0.17557188192274811
0191: Short-term debt  (% of total external debt) - WDI,1.7107606738646439,0.19109975170475338
0155: Currency composition of PPG debt; U.S. dollars  (%) - WDI,1.6927259471284057,0.19345443466739914
0213: Debt buyback  (current US$) - WDI,1.6462570897655115,0.1996798314427502
0258: PPG; bilateral concessional  (NFL; current US$) - WDI,1.4258887403967213,0.23263727586790428
0228: Interest payments on external debt  (% of exports of goods; services and primary income) - WDI,1.3774754086934318,0.2407297130955223
0215: Debt stock rescheduled  (current US$) - WDI,1.2154290049920944,0.27044758469224417
0264: Net flows on external debt; short-term  (NFL; current US$) - WDI,1.17283600743264,0.27900431179857965
0254: Average maturity on new external debt commitments  (years) - WDI,0.90789723429992886,0.34083615474852036
0234: Interest payments on external debt; short-term  (INT; current US$) - WDI,0.74266607506349858,0.38895460450965291
0190: Short-term debt  (% of exports of goods; services and primary income) - WDI,0.61779523501131273,0.43199974444386768
0174: PPG; other private creditors  (DIS; current US$) - WDI,0.54163802688044427,0.46187699145605821
0159: IMF purchases  (DIS; current US$) - WDI,0.39557692203113365,0.52948421017214542
0267: Net financial flows; IMF concessional  (NFL; current US$) - WDI,0.3537920867173332,0.55206969929641203
0230: IMF charges  (INT; current US$) - WDI,0.32490659047543474,0.56876452027635127
0247: Net change in interest arrears  (current US$) - WDI,0.21155353957141382,0.64562333449402776
0229: Interest payments on external debt  (% of GNI) - WDI,0.20551530367335827,0.65037511123095038
0268: Net financial flows; IMF nonconcessional  (NFL; current US$) - WDI,0.095911432379504252,0.75683809530955304
0257: Net financial flows; bilateral  (NFL; current US$) - WDI,0.091987883187875139,0.76170973497970684
0274: EBRD; private nonguaranteed  (NFL; current US$) - WDI,nan,nan
0643: Internet users  (per 100 people) - WDI,1659.4365237396885,1.7063946587883298e-240
0640: Fixed broadband subscriptions  (per 100 people) - WDI,1514.9075311027741,1.0332566526890072e-225
0677: Household final consumption expenditure per capita  (constant 2005 US$) - WDI,1316.7399888911705,3.2902949370106525e-204
0638: Fixed telephone subscriptions  (per 100 people) - WDI,1311.8898967070277,1.155905757427078e-203
0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI,840.85542533095384,2.0628961932412902e-145
0570: Documents to import  (number) - WDI,725.89778995438758,2.4537538238161289e-129
0552: Documents to export  (number) - WDI,704.62991621996264,2.876244289078576e-126
0642: Secure Internet servers  (per 1 million people) - WDI,642.69385387657144,3.7675815390821447e-117
0492: Domestic credit to private sector  (% of GDP) - WDI,615.35013088478559,4.8913656287828861e-113
0353: Agriculture value added per worker  (constant 2005 US$) - WDI,605.05626036660919,1.7882558834519215e-111
0379: Electric power consumption  (kWh per capita) - WDI,588.38351603289038,6.3253998973071223e-109
0571: Time to import  (days) - WDI,566.45030857849952,1.5368500784402885e-105
0636: Mobile cellular subscriptions  (per 100 people) - WDI,548.3745496480575,1.0122101423693427e-102
0491: Domestic credit provided by financial sector  (% of GDP) - WDI,539.89483247188434,2.1706184065611362e-101
0490: Claims on other sectors of the domestic economy  (% of GDP) - WDI,524.66006108888132,5.5352619834589275e-99
0553: Time to export  (days) - WDI,516.90471309774864,9.4524463553570169e-98
0380: Energy use  (kg of oil equivalent per capita) - WDI,426.65081931902591,4.9768111995856628e-83
0545: Private credit bureau coverage  (% of adults) - WDI,416.00473197316649,3.0293780236435837e-81
0456: Commercial bank branches  (per 100;000 adults) - WDI,317.40572904195091,3.3575938718461742e-64
0363: Electricity production from nuclear sources  (% of total) - WDI,314.22096021902212,1.2384802793445164e-63
0579: Start-up procedures to register a business  (number) - WDI,239.54500259083383,5.0075631718593583e-50
0585: Tax payments  (number) - WDI,224.48585746047175,3.3106507154075387e-47
0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI,216.19906589871334,1.2114730849262028e-45
0569: Cost to import  (US$ per container) - WDI,194.53977742722049,1.6175139921596282e-41
0375: Alternative and nuclear energy  (% of total energy use) - WDI,194.19580324303973,1.8829190035308917e-41
0613: CPIA property rights and rule-based governance rating  (1=low to 6=high) - WDI,192.98784610115101,3.2112000285814259e-41
0697: Exports of goods and services  (current US$) - WDI,183.94764651752288,1.7680704303602401e-39
0620: CPIA transparency; accountability; and corruption in the public sector rating  (1=low to 6=high) - WDI,183.72203064719599,1.9546866538022695e-39
0551: Cost to export  (US$ per container) - WDI,178.85698749630433,1.7073821948692022e-38
0699: Exports of goods and services  (constant 2005 US$) - WDI,174.01010202440426,1.4896309810587156e-37
0289: Net official flows from UN agencies; UNDP  (current US$) - WDI,171.26797100238008,5.0891742707964602e-37
0287: Net official flows from UN agencies; UNICEF  (current US$) - WDI,167.01173466751064,3.4416302348939399e-36
0702: Exports of goods and services  (% of GDP) - WDI,166.4829577654545,4.3657537129231426e-36
0577: Cost of business start-up procedures  (% of GNI per capita) - WDI,165.37753756397331,7.1798923192993354e-36
0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,149.14485149839942,1.1155082140892141e-32
0361: Electric power transmission and distribution losses  (% of output) - WDI,148.21376799989571,1.7044887667806739e-32
0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI,144.35851984701648,9.890569303709935e-32
0615: CPIA public sector management and institutions cluster average  (1=low to 6=high) - WDI,134.5824602822268,8.72491993206876e-30
0477: Money and quasi money  as % of GDP (M2) - WDI,126.06362439393371,4.4359602712753158e-28
0378: Combustible renewables and waste  (% of total energy) - WDI,124.646647462155,8.546564090823722e-28
0472: Broad money  (% of GDP) - WDI,124.15266042179501,1.0743545406086241e-27
0485: Lending interest rate  (%) - WDI,120.98586252464072,4.665765166621392e-27
0662: General government final consumption expenditure  (constant 2005 US$) - WDI,120.24086347781643,6.5943509080487582e-27
0628: Air transport; freight  (million ton-km) - WDI,117.71697779753083,2.131971835141517e-26
0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,117.57905475201288,2.2733008502543277e-26
0314: Net official development assistance and official aid received  (current US$) - WDI,117.28081451664757,2.6118208365036823e-26
0318: Net official development assistance received  (current US$) - WDI,115.42089548032439,6.2115902068871122e-26
0321: Net official development assistance received  (constant 2013 US$) - WDI,114.94432579820855,7.7570056381372399e-26
0435: Population in urban agglomerations of more than 1 million  (% of total population) - WDI,106.92585818897781,3.2980457655420232e-24
0660: General government final consumption expenditure  (current US$) - WDI,106.89395877672068,3.3477632877757278e-24
0576: Procedures to register property  (number) - WDI,103.42791508683713,1.705002346423784e-23
0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI,100.21220136026163,7.7496015051331126e-23
0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,97.46044526322811,2.8394483999779713e-22
0616: CPIA efficiency of revenue mobilization rating  (1=low to 6=high) - WDI,94.737502320586231,1.0290829475720489e-21
0455: Bank capital to assets ratio  (%) - WDI,94.52595498806258,1.1374838949030571e-21
0686: Final consumption expenditure; etc.  (% of GDP) - WDI,91.972594412455678,3.8149272809709895e-21
0319: Net ODA received  (% of gross capital formation) - WDI,90.977152478427413,6.1186225543028614e-21
0574: Time required to enforce a contract  (days) - WDI,88.111283168529312,2.3890305750858111e-20
0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI,84.993206652769757,1.0552897728835434e-19
0696: Gross national expenditure  (% of GDP) - WDI,84.655154612141786,1.2399755914750699e-19
0694: Gross national expenditure  (constant 2005 US$) - WDI,84.097512871656761,1.6180540770133038e-19
0689: Final consumption expenditure  (constant 2005 US$) - WDI,83.764768651547129,1.8966363101558749e-19
0461: Bank liquid reserves to bank assets ratio  (%) - WDI,82.843293974162606,2.9453612510329161e-19
0607: CPIA gender equality rating  (1=low to 6=high) - WDI,81.641907180459114,5.230856792866103e-19
0687: Final consumption expenditure  (current US$) - WDI,79.681437257903866,1.337003424083677e-18
0641: Secure Internet servers - WDI,78.218815246561604,2.6953889014281632e-18
0681: Final consumption expenditure; etc.  (current US$) - WDI,78.166303701003173,2.7641405224936157e-18
0358: Electricity production from coal sources  (% of total) - WDI,76.981729886413873,4.8802829997986625e-18
0609: IDA resource allocation index  (1=low to 6=high) - WDI,76.23978986383176,6.9694950677184231e-18
0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI,75.716901284068371,8.9603434990101548e-18
0674: Household final consumption expenditure  (constant 2005 US$) - WDI,74.726940980116765,1.4422933507563351e-17
0322: Net ODA received  (% of imports of goods; services and primary income) - WDI,73.92178417946306,2.1247986692953677e-17
0692: Gross national expenditure  (current US$) - WDI,73.169103248840031,3.0529447703773416e-17
0619: CPIA trade rating  (1=low to 6=high) - WDI,71.879079721767425,5.6849125328219113e-17
0611: CPIA quality of public administration rating  (1=low to 6=high) - WDI,71.054941344383664,8.4600652673814705e-17
0672: Household final consumption expenditure  (current US$) - WDI,70.963845035936899,8.8402614333271873e-17
0666: Household final consumption expenditure; etc.  (current US$) - WDI,70.058852994729065,1.3683875891811232e-16
0594: Scientific and technical journal articles - WDI,69.524166987708142,1.7716715201373033e-16
0707: Gross fixed capital formation  (constant 2005 US$) - WDI,67.529675109569368,4.6481238367934155e-16
0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI,64.400174291189501,2.1185677555124622e-15
0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI,64.00198618595492,2.5703604155473911e-15
0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI,63.408535722368562,3.4290185744116132e-15
0474: Broad money growth  (annual %) - WDI,63.20426339180495,3.7868000169659675e-15
0608: CPIA building human resources rating  (1=low to 6=high) - WDI,62.57313878097321,5.1462833681870752e-15
0479: Money and quasi money growth  (annual %) - WDI,61.350317151865582,9.3289606805378981e-15
0580: Time to prepare and pay taxes  (hours) - WDI,61.243996385636443,9.8244648165001652e-15
0486: Interest rate spread  (lending rate minus deposit rate; %) - WDI,59.567418954358722,2.2234250840599325e-14
0612: CPIA equity of public resource use rating  (1=low to 6=high) - WDI,57.320741658101923,6.6562800479228226e-14
0546: Public credit registry coverage  (% of adults) - WDI,54.380442194516171,2.8055765776229061e-13
0629: Air transport; passengers carried - WDI,53.861880748605429,3.6174286323588017e-13
0604: CPIA quality of budgetary and financial management rating  (1=low to 6=high) - WDI,52.339907743548999,7.6328995513609361e-13
0618: CPIA structural policies cluster average  (1=low to 6=high) - WDI,49.86325734514979,2.5791289601184327e-12
0578: Time required to start a business  (days) - WDI,48.824248094211399,4.3024608378700227e-12
0484: Deposit interest rate  (%) - WDI,48.265583981749522,5.6665234513345206e-12
0464: Total reserves in months of imports - WDI,47.038084539466659,1.0383773921277966e-11
0705: Gross fixed capital formation  (current US$) - WDI,46.966910012154685,1.0755184572885639e-11
0627: Air transport; registered carrier departures worldwide - WDI,46.673013202030134,1.2435224900811732e-11
0364: Electricity production from oil sources  (% of total) - WDI,46.576304273439845,1.3043690774528731e-11
0600: CPIA business regulatory environment rating  (1=low to 6=high) - WDI,45.556494604958587,2.1593078082162845e-11
0320: Net ODA received  (% of GNI) - WDI,42.58478195330477,9.4118355720689181e-11
0587: Total tax rate  (% of commercial profits) - WDI,37.981392297502019,9.3023217822874657e-10
0295: Net official flows from UN agencies; WFP  (current US$) - WDI,37.722852734112813,1.0583776251839909e-09
0341: PPG; multilateral concessional  (TDS; current US$) - WDI,35.978143828702187,2.5315343145264835e-09
0657: Military expenditure  (% of GDP) - WDI,35.658300411890764,2.9710709706173039e-09
0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI,35.026607183554319,4.0768480006836418e-09
0595: Patent applications; nonresidents - WDI,34.466245909038513,5.3991029079163284e-09
0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI,33.356922600915198,9.4215943154082949e-09
0427: Population density  (people per sq. km of land area) - WDI,32.306495072135164,1.5975532358217575e-08
0575: Time required to register property  (days) - WDI,31.337763472778569,2.6018164907589776e-08
0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI,30.926001905402416,3.2019113581072123e-08
0655: Armed forces personnel  (% of total labor force) - WDI,30.816869722325709,3.3830447532278706e-08
0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,30.620330248639348,3.7355774734500155e-08
0691: Gross national expenditure deflator  (base year varies by country) - WDI,30.579562740306887,3.8131963917143186e-08
0326: PPG; bilateral concessional  (TDS; current US$) - WDI,30.511644155406785,3.9461193863752137e-08
0665: General government final consumption expenditure  (% of GDP) - WDI,30.448942933872232,4.0729548259382879e-08
0284: Net financial flows; RDB concessional  (NFL; current US$) - WDI,29.49029862765671,6.6091955701920734e-08
0639: Fixed broadband subscriptions - WDI,29.282066550137273,7.3427749207129523e-08
0597: Trademark applications; direct nonresident - WDI,28.714545417848189,9.7842229445571498e-08
0601: CPIA debt policy rating  (1=low to 6=high) - WDI,28.447945887331095,1.1197780168706762e-07
0325: PPG; bilateral  (TDS; current US$) - WDI,27.454782338515528,1.8522488492557111e-07
0376: Fossil fuel energy consumption  (% of total) - WDI,26.428363970057145,3.1189103877750179e-07
0679: Household final consumption expenditure; PPP  (current international $) - WDI,26.23576885132379,3.4396555327752557e-07
0596: Patent applications; residents - WDI,25.726044305366941,4.4576346040201946e-07
0342: PPG; official creditors  (TDS; current US$) - WDI,25.642543098273066,4.6511377431209627e-07
0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI,25.263284680132891,5.641808594543461e-07
0684: Final consumption expenditure; etc.  (annual % growth) - WDI,24.967970135524414,6.5578395609950738e-07
0654: Armed forces personnel; total - WDI,23.752964064078249,1.2190468330068885e-06
0589: Procedures to build a warehouse  (number) - WDI,23.149856568793378,1.6593513861254244e-06
0602: CPIA economic management cluster average  (1=low to 6=high) - WDI,22.465699875661979,2.355449086678154e-06
0338: PPG; IDA  (TDS; current US$) - WDI,22.071508940155468,2.8829672106532992e-06
0603: CPIA policy and institutions for environmental sustainability rating  (1=low to 6=high) - WDI,21.65266903767132,3.5742474694606544e-06
0433: Population in the largest city  (% of urban population) - WDI,21.496054185035391,3.8735858742434998e-06
0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI,20.656073200595152,5.9659892080238575e-06
0304: PPG; IDA  (NTR; current US$) - WDI,19.758001787513965,9.4772099580239782e-06
0708: Gross fixed capital formation  (annual % growth) - WDI,19.317472646036773,1.1897542079386312e-05
0334: Debt service on external debt; public and publicly guaranteed (PPG)  (TDS; current US$) - WDI,19.042876606437844,1.371168568636517e-05
0591: Investment in telecoms with private participation  (current US$) - WDI,18.257089055321586,2.0593937689169334e-05
0339: Multilateral debt service  (TDS; current US$) - WDI,17.989082767328888,2.3663861084910685e-05
0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,17.310315786447408,3.3663044803010361e-05
