835,score,p-value
0131: PNG; commercial banks and other creditors  (AMT; current US$) - WDI,8.4378909976671395,0.0037214557648229418
2776: Merchandise trade-Imports-Total merchandise (Volume index - Previous year = 100) - WTO,8.3616132025612568,0.0038801359792277686
0121: Principal repayments on external debt; private nonguaranteed (PNG)  (AMT; current US$) - WDI,8.3483334023097573,0.0039084581652991494
0262: Net flows on external debt; private nonguaranteed (PNG)  (NFL; current US$) - WDI,8.3339048736117114,0.0039394690042828208
0073: Primary income on FDI; payments  (current US$) - WDI,8.2822263247319459,0.0040526114224999658
0128: PPG; bonds  (AMT; current US$) - WDI,8.2040566634380117,0.0042300777665975455
0261: Net flows on external debt; long-term  (NFL; current US$) - WDI,8.1128282345520084,0.0044472376809754624
1405: Transport services  (% of commercial service exports) - WDI,8.1000705798773716,0.0044784988427208454
0951: Secondary education; vocational pupils  (% female) - WDI,8.0452854136363943,0.0046153107082162401
0137: Principal forgiven  (current US$) - WDI,7.9977942526944661,0.0047373525366622843
0260: Net flows on external debt; total  (NFL; current US$) - WDI,7.9928172498986658,0.0047503313755343831
0206: PPG; private creditors  (DOD; current US$) - WDI,7.9920368059788132,0.0047523698736198008
0175: PPG; private creditors  (DIS; current US$) - WDI,7.9818816196896325,0.0047789764046179909
0726: External balance on goods and services  (current US$) - WDI,7.9638205491461642,0.0048266722227432906
0049: Net trade in goods and services  (BoP; current US$) - WDI,7.963134965804568,0.0048284922498062696
0170: PPG; bonds  (DIS; current US$) - WDI,7.896945037850049,0.0050075448823503907
0099: Net bilateral aid flows from DAC donors; Greece  (current US$) - WDI,7.890924303255483,0.0050241641860104625
1379: Export volume index  (2000 = 100) - WDI,7.8091167346237684,0.0052556398625334408
1234: Unemployment; youth female (% of female labor force ages 15-24)  (modeled ILO estimate) - WDI,7.7737744045907391,0.005358980475522696
0258: PPG; bilateral concessional  (NFL; current US$) - WDI,7.648938856502852,0.0057408946581724548
1207: Labor force participation rate; female (% of female population ages 15-64)  (modeled ILO estimate) - WDI,7.5667197904398522,0.0060075054967699036
1400: Export value index  (2000 = 100) - WDI,7.5468177552213369,0.0060739215577066512
1265: Refugee population by country or territory of asylum - WDI,7.5251317639010082,0.0061471453226213555
0200: PPG; bonds  (DOD; current US$) - WDI,7.3872247387786585,0.006634386436245694
1206: Labor force participation rate for ages 15-24; total (%)  (modeled ILO estimate) - WDI,7.3350750100342799,0.0068287689034897186
0188: External debt stocks; short-term  (DOD; current US$) - WDI,7.3148991236646417,0.0069055257730269281
1328: Import volume index  (2000 = 100) - WDI,7.2388545247309546,0.0072028465616669098
0245: PPG; private creditors  (INT; current US$) - WDI,7.2031607075109667,0.0073468871021391529
0145: Commitments; private creditors  (COM; current US$) - WDI,7.0963225977930726,0.0077958938942778253
0051: Net errors and omissions  (BoP; current US$) - WDI,7.0320882706552874,0.0080792759148707073
0171: PPG; commercial banks  (DIS; current US$) - WDI,6.8452126203229549,0.0089652257212743513
0159: IMF purchases  (DIS; current US$) - WDI,6.786976427675377,0.0092611974224104231
0740: Manufacturing; value added  (annual % growth) - WDI,6.7428441564072781,0.009492147948809336
2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO,6.6769186897082227,0.0098482005581631976
0242: PNG; bonds  (INT; current US$) - WDI,6.6230218450764555,0.010149452659478479
0240: PPG; bonds  (INT; current US$) - WDI,6.6160942804122707,0.010188853691037284
0130: PNG; bonds  (AMT; current US$) - WDI,6.4342061844514395,0.011281526226754247
0189: Short-term debt  (% of total reserves) - WDI,6.4272925853537366,0.011325357472419533
0192: Debt forgiveness grants  (current US$) - WDI,6.422500719913482,0.01135583984268489
0202: PNG; bonds  (DOD; current US$) - WDI,6.4223510517689935,0.011356793279064838
0938: Lower secondary school starting age  (years) - WDI,6.3996724789326587,0.011502218038811953
0776: Adjusted savings: net national savings  (current US$) - WDI,6.2926973553469621,0.01221443804883262
0826: GNI growth  (annual %) - WDI,6.0714619765588802,0.01383490261506932
0228: Interest payments on external debt  (% of exports of goods; services and primary income) - WDI,6.0430681900952727,0.014058340361529222
0264: Net flows on external debt; short-term  (NFL; current US$) - WDI,5.9442580708948665,0.014865305978236227
0263: Net flows on external debt; public and publicly guaranteed (PPG)  (NFL; current US$) - WDI,5.8846114219986285,0.015375393659327802
0253: Interest rescheduled; private  (current US$) - WDI,5.7910551882028338,0.016212119135851015
2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO,5.7740356985954664,0.01636931492494224
0118: IMF repurchases  (AMT; current US$) - WDI,5.7711022130947907,0.016396567771659275
0234: Interest payments on external debt; short-term  (INT; current US$) - WDI,5.6317996771132597,0.017746170488722991
1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise exports) - WDI,5.5863299893122909,0.018211125874233413
0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI,5.536868696590223,0.018731220625947093
0174: PPG; other private creditors  (DIS; current US$) - WDI,5.5224506053426641,0.018885702735519514
1304: Population; total - WDI,5.2788786879656096,0.021704441281349768
1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI,5.1805460116531101,0.022962818138261825
0942: Secondary education; duration  (years) - WDI,4.7741165257441232,0.029024351407343087
0140: Principal rescheduled; private  (current US$) - WDI,4.6727699717237954,0.03078114866925866
0213: Debt buyback  (current US$) - WDI,4.6641264282543728,0.030936027649887069
0842: Net income from abroad  (current LCU) - WDI,4.651471573290654,0.031164251959733841
1378: Net barter terms of trade index  (2000 = 100) - WDI,4.6341440588394427,0.031479600235356432
0172: PNG; bonds  (DIS; current US$) - WDI,4.5752032849963333,0.03257746023405849
0259: Portfolio investment; bonds (PPG + PNG)  (NFL; current US$) - WDI,4.5488298601626385,0.033081590380190866
0943: Secondary education; pupils - WDI,4.2301924116647829,0.039860514225950751
0054: Reserves and related items  (BoP; current US$) - WDI,4.1925013583646233,0.040753791450624098
0217: Average grace period on new external debt commitments; official  (years) - WDI,4.185494069400403,0.040922170243668322
0190: Short-term debt  (% of exports of goods; services and primary income) - WDI,4.1624229487701312,0.041481735047249585
0215: Debt stock rescheduled  (current US$) - WDI,4.0785519116182201,0.043584701452723619
1232: Labor force; total - WDI,3.9287083300553451,0.047626312045298651
0735: Agriculture; value added  (constant LCU) - WDI,3.9138349215454942,0.048048518065437293
0058: Technical cooperation grants  (BoP; current US$) - WDI,3.9036246485053199,0.048340640466397904
0732: Agriculture; value added  (current LCU) - WDI,3.7551538222107981,0.052807403317992864
0883: Preprimary education; duration  (years) - WDI,3.7134953110654298,0.054137753516106703
0927: Primary education; teachers - WDI,3.4810811709169203,0.062243201588491497
0783: Adjusted net national income per capita  (annual % growth) - WDI,3.465463678556993,0.062832316603121705
2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO,3.3714422661337142,0.066507075360387427
0723: Imports of goods and services  (annual % growth) - WDI,3.3144025228673226,0.068847873205901577
0002: Fertilizer consumption  (% of fertilizer production) - WDI,3.3043905709471413,0.069267765143127685
0719: Gross capital formation  (% of GDP) - WDI,3.2140434176006401,0.073183399240800612
1238: Unemployment; youth total (% of total labor force ages 15-24)  (modeled ILO estimate) - WDI,3.1523421297238472,0.075993730433774373
0774: Adjusted savings: natural resources depletion  (% of GNI) - WDI,2.7535072028553582,0.097222499528222442
1141: Employment to population ratio; ages 15-24; total (%)  (modeled ILO estimate) - WDI,2.7124285577437601,0.09975081610995723
2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO,2.6864929256849068,0.10138405602612602
0269: Net financial flows; IBRD  (NFL; current US$) - WDI,2.642407381625683,0.10422780781905912
0229: Interest payments on external debt  (% of GNI) - WDI,2.5464511575425237,0.11072484342045565
0742: Manufacturing; value added  (% of GDP) - WDI,2.5392261828616363,0.11123176504203265
0761: Adjusted savings: education expenditure  (% of GNI) - WDI,2.5211615996194108,0.11251044271488418
0724: Imports of goods and services  (constant LCU) - WDI,2.4340739062604637,0.1189067884934978
0711: Changes in inventories  (current US$) - WDI,2.336641009591939,0.12654446959298371
0219: Average grant element on new external debt commitments  (%) - WDI,2.1786523979093602,0.14011882222961461
1202: Labor force participation rate for ages 15-24; female (%)  (modeled ILO estimate) - WDI,2.1747446935199561,0.14047464197270199
0721: Imports of goods and services  (current LCU) - WDI,2.1368534154713621,0.14397807922477812
0788: Exports as a capacity to import  (constant LCU) - WDI,2.1232528457377282,0.14525950527192966
1733: Crude oil production - TOT (KTOE) - OECD,2.1126551402016212,0.14626692393898316
0006: Arable land  (hectares) - WDI,1.9931532522746851,0.15819129701013152
0045: Current account balance  (BoP; current US$) - WDI,1.8272479405666027,0.17662955500605532
1039: Antiretroviral therapy coverage  (% of people living with HIV) - WDI,1.6978091051779463,0.19274804766502202
0747: Industry; value added  (constant LCU) - WDI,1.5977584295068945,0.20639134854557273
0809: GDP per capita  (current LCU) - WDI,1.5831687206943508,0.20847454286044084
0831: GNI per capita  (current LCU) - WDI,1.5483879906020492,0.21354203350604598
0247: Net change in interest arrears  (current US$) - WDI,1.5124139449765905,0.21893822790820144
0718: Gross capital formation  (constant LCU) - WDI,1.4629616490522757,0.22662464123776763
0804: GDP  (constant LCU) - WDI,1.4156572280394732,0.23428269046906164
1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (% of total merchandise imports) - WDI,1.3938548641501431,0.23791738243781582
0821: Gross domestic income  (constant LCU) - WDI,1.3886473539986599,0.23879562754541697
0780: Adjusted net national income  (annual % growth) - WDI,1.3767232667840017,0.24082150682784506
0827: GNI  (constant LCU) - WDI,1.3096737603406434,0.25261194938980203
0257: Net financial flows; bilateral  (NFL; current US$) - WDI,1.2756650484553784,0.2588630944827176
0838: Gross savings  (current LCU) - WDI,1.2265513142490498,0.26823264378422257
0945: Secondary education; general pupils - WDI,1.2084858788619073,0.27178506385704387
0744: Industry; value added  (current LCU) - WDI,1.1838823561542489,0.27671850898518513
0009: Land under cereal production  (hectares) - WDI,1.1789350414674551,0.27772408995283149
0223: Average interest on new external debt commitments; official  (%) - WDI,1.1007982192350101,0.29423745604257345
0801: GDP  (current LCU) - WDI,1.065706954479251,0.30206136908695125
0741: Manufacturing; value added  (constant LCU) - WDI,1.0010779961147545,0.31718964664552274
0824: GNI  (current LCU) - WDI,0.98956100245585932,0.31998872621909569
0715: Gross capital formation  (current LCU) - WDI,0.93778450681820325,0.33298354425661425
0738: Manufacturing; value added  (current LCU) - WDI,0.93303436618612623,0.3342106149379469
0004: Agricultural land  (sq. km) - WDI,0.924615351556344,0.33640034040602962
0222: Average interest on new external debt commitments  (%) - WDI,0.89788371567750025,0.34348205946010135
0047: Net financial account  (BoP; current US$) - WDI,0.84029722682834462,0.35943946865406307
0155: Currency composition of PPG debt; U.S. dollars  (%) - WDI,0.81932624757786388,0.36550319367470907
0758: Services; etc.; value added  (constant LCU) - WDI,0.81568138232755294,0.36657152283329142
0024: Cereal production  (metric tons) - WDI,0.77411679846608861,0.37906862080138959
0061: Communications; computer; etc.  (% of service exports; BoP) - WDI,0.77255345665873676,0.37955026954502158
0818: Gross domestic savings  (current LCU) - WDI,0.71146322529117789,0.3990750253142159
0852: Official exchange rate  (LCU per US$; period average) - WDI,0.69880111641087084,0.40330220313104292
0971: Secondary education; teachers - WDI,0.66918447595612807,0.41344866909898981
1770: Primary energy supply - TOT (MLN_TOE) - OECD,0.63669843017358452,0.42501832635981596
1783: Renewable energy - TOT (KTOE) - OECD,0.63669779567738172,0.42501855703336877
1387: Merchandise exports to economies in the Arab World  (% of total merchandise exports) - WDI,0.58206138584872702,0.44560941131368015
1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD,0.55986795075833884,0.45441509798456703
0016: Forest area  (sq. km) - WDI,0.55811048787002748,0.45512402006643327
0755: Services; etc.; value added  (current LCU) - WDI,0.55402019999582974,0.4567807090161411
0846: Net taxes on products  (constant LCU) - WDI,0.49070057830164304,0.48370910009397039
1137: Employment to population ratio; ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.48518837418030142,0.48617507013792038
0007: Arable land  (hectares per person) - WDI,0.46420225813353999,0.49575769918664314
0812: GDP per capita  (constant LCU) - WDI,0.42528429500207782,0.51439857420520374
0727: External balance on goods and services  (current LCU) - WDI,0.39781853585661331,0.52830127357289847
1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,0.38446714435228135,0.53530375351648973
0768: Adjusted savings: mineral depletion  (current US$) - WDI,0.36256151346347121,0.54716592690582155
0733: Agriculture; value added  (constant 2005 US$) - WDI,0.32297466841896438,0.56989915133675484
0050: Net trade in goods  (BoP; current US$) - WDI,0.31986204161341769,0.57176386306193028
1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (% of total merchandise exports) - WDI,0.31180889484614333,0.57664450921648913
0895: Primary education; duration  (years) - WDI,0.30058862508125755,0.58358433714090585
0834: GNI per capita  (constant LCU) - WDI,0.26334888263102363,0.60789419202244455
1314: Urban population - WDI,0.20575438301697926,0.65017248342966283
0712: Changes in inventories  (current LCU) - WDI,0.20263585347917773,0.6526579891240214
0713: Changes in inventories  (constant LCU) - WDI,0.19915698436964233,0.65545798397107158
1214: Labor force participation rate; male (% of male population ages 15+)  (national estimate) - WDI,0.19252385089445936,0.66087904570788991
0220: Average grant element on new external debt commitments; official  (%) - WDI,0.17877630679585241,0.67247949742531266
0731: Agriculture; value added  (current US$) - WDI,0.16584395273930427,0.68388249779729826
0845: Net taxes on products  (current LCU) - WDI,0.12593261137498191,0.72273032542395144
1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (% of total merchandise imports) - WDI,0.099547624331007833,0.75241121243645037
0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI,0.091597563329733525,0.76219228818545137
0900: School enrollment; primary; female  (% gross) - WDI,0.081336647305134721,0.77552825257225466
1213: Ratio of female to male labor force participation rate (%)  (modeled ILO estimate) - WDI,0.072009556508773956,0.7884650035549654
0850: Terms of trade adjustment  (constant LCU) - WDI,0.066007203500565534,0.79727209011141964
0191: Short-term debt  (% of total external debt) - WDI,0.064196511132527598,0.80001216041031753
0795: Gross value added at factor cost  (current LCU) - WDI,0.043705402999672911,0.83442726910006582
0268: Net financial flows; IMF nonconcessional  (NFL; current US$) - WDI,0.033080506499853807,0.8556978245874014
0056: Net capital account  (BoP; current US$) - WDI,0.031347815380454509,0.85948736042960461
0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,0.029235927657080749,0.86425541181063015
1360: Merchandise imports from economies in the Arab World  (% of total merchandise imports) - WDI,0.027605124120422674,0.86805996393505036
0028: Surface area  (sq. km) - WDI,0.024906216083703581,0.87461938292203101
0848: Net current transfers from abroad  (current LCU) - WDI,0.019458326654936985,0.88907673056970482
0797: Gross value added at factor cost  (constant LCU) - WDI,0.018609318340617537,0.89150830812162085
0950: Secondary education; vocational pupils - WDI,0.01709718036987834,0.89598337694936592
1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI,0.011462059132471865,0.91475298787690518
0020: Land area  (sq. km) - WDI,0.0035340434634034681,0.95260228647613088
0216: Average grace period on new external debt commitments  (years) - WDI,0.0014528034439249902,0.96959986159753742
0077: Personal remittances; received  (current US$) - WDI,0.00046411261310132522,0.98281476749919872
0274: EBRD; private nonguaranteed  (NFL; current US$) - WDI,nan,nan
0643: Internet users  (per 100 people) - WDI,2262.206705010572,1.6144833600436855e-316
0380: Energy use  (kg of oil equivalent per capita) - WDI,2043.714996034096,2.3367641670494094e-295
0677: Household final consumption expenditure per capita  (constant 2005 US$) - WDI,1688.6070817854854,3.3527446597759595e-258
0640: Fixed broadband subscriptions  (per 100 people) - WDI,1572.2256018141379,3.5378066221876681e-245
0638: Fixed telephone subscriptions  (per 100 people) - WDI,1435.3067820951981,2.9629860953679607e-229
0379: Electric power consumption  (kWh per capita) - WDI,1274.4193590865757,1.2244790074495783e-209
0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI,935.61557333879102,1.2220087144094248e-164
0636: Mobile cellular subscriptions  (per 100 people) - WDI,925.69948156686007,3.0827326517943282e-163
0353: Agriculture value added per worker  (constant 2005 US$) - WDI,884.15100848741781,2.6325768236253595e-157
0642: Secure Internet servers  (per 1 million people) - WDI,724.37760788094431,1.3993942727625479e-133
0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,661.28909944698682,8.7937625250431194e-124
0552: Documents to export  (number) - WDI,653.52185359712485,1.473734248821652e-122
0696: Gross national expenditure  (% of GDP) - WDI,585.42520421497693,1.1927620674509105e-111
0686: Final consumption expenditure; etc.  (% of GDP) - WDI,524.59541461849881,1.2507345795777426e-101
0492: Domestic credit to private sector  (% of GDP) - WDI,519.0987305214195,1.0375817347729136e-100
0570: Documents to import  (number) - WDI,467.68550512971524,5.2704588708445969e-92
0571: Time to import  (days) - WDI,449.93678419439669,5.9572312336941838e-89
0702: Exports of goods and services  (% of GDP) - WDI,448.26927396541538,1.1566032890057462e-88
0490: Claims on other sectors of the domestic economy  (% of GDP) - WDI,441.91319141769407,1.4572725375571849e-87
0553: Time to export  (days) - WDI,420.49521411206945,7.8614467710510189e-84
0585: Tax payments  (number) - WDI,418.91225186535104,1.4887254479515675e-83
0491: Domestic credit provided by financial sector  (% of GDP) - WDI,387.3424393262037,5.5846531944011136e-78
0456: Commercial bank branches  (per 100;000 adults) - WDI,345.18511104257828,2.1057886139167191e-70
0435: Population in urban agglomerations of more than 1 million  (% of total population) - WDI,318.7433527212558,1.4312452033639528e-65
0427: Population density  (people per sq. km of land area) - WDI,294.58830133405581,4.2267078956814834e-61
0545: Private credit bureau coverage  (% of adults) - WDI,290.67998307140914,2.2616121778726898e-60
0378: Combustible renewables and waste  (% of total energy) - WDI,261.53894533358448,6.7847149584423557e-55
0485: Lending interest rate  (%) - WDI,254.61001144084568,1.3994127637321345e-53
0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI,215.52387765194163,4.471283260865935e-46
0361: Electric power transmission and distribution losses  (% of output) - WDI,202.27464979853312,1.6975610285810522e-43
0322: Net ODA received  (% of imports of goods; services and primary income) - WDI,195.22910562559181,4.0644863557611193e-42
0477: Money and quasi money  as % of GDP (M2) - WDI,190.48285899971316,3.4759995147484565e-41
0577: Cost of business start-up procedures  (% of GNI per capita) - WDI,186.38097270157257,2.2313395097254071e-40
0472: Broad money  (% of GDP) - WDI,180.10620757331282,3.8665943637792558e-39
0376: Fossil fuel energy consumption  (% of total) - WDI,175.95079720656858,2.570734538203349e-38
0569: Cost to import  (US$ per container) - WDI,168.98945509943982,6.202991502957691e-37
0362: Electricity production from natural gas sources  (% of total) - WDI,160.11491725040199,3.6555750749323251e-35
0580: Time to prepare and pay taxes  (hours) - WDI,149.13865085858782,5.8202327803159293e-33
0486: Interest rate spread  (lending rate minus deposit rate; %) - WDI,148.41556905508853,8.1374166533625751e-33
0363: Electricity production from nuclear sources  (% of total) - WDI,141.09242230426895,2.4432356545491014e-31
0320: Net ODA received  (% of GNI) - WDI,136.74959966805733,1.8498126234177375e-30
0551: Cost to export  (US$ per container) - WDI,133.82018270950221,7.2681819226823056e-30
0484: Deposit interest rate  (%) - WDI,114.6970590699744,5.8424936691904266e-26
0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI,113.40486380183204,1.0767548719145018e-25
0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,110.68835331464294,3.8993579044770284e-25
0319: Net ODA received  (% of gross capital formation) - WDI,110.19761019941643,4.9210255245332569e-25
0455: Bank capital to assets ratio  (%) - WDI,106.19237484353357,3.2964200993146779e-24
0579: Start-up procedures to register a business  (number) - WDI,94.028079060720998,1.0953523970633693e-21
0687: Final consumption expenditure  (current US$) - WDI,90.955906093913811,4.7811205800781525e-21
0587: Total tax rate  (% of commercial profits) - WDI,86.402555972658021,4.270346103233288e-20
0575: Time required to register property  (days) - WDI,80.30323913500213,8.1072622377753824e-19
0360: Electricity production from hydroelectric sources  (% of total) - WDI,69.390090790285925,1.621921881508525e-16
0576: Procedures to register property  (number) - WDI,69.260937788347874,1.7273218895053739e-16
0641: Secure Internet servers - WDI,68.655249280549114,2.3208158267128451e-16
0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI,67.626282647366651,3.8342517660966321e-16
0371: Energy imports; net  (% of energy use) - WDI,65.188076523730686,1.2618995724794718e-15
0574: Time required to enforce a contract  (days) - WDI,63.227026096430095,3.2948415901383672e-15
0487: Real interest rate  (%) - WDI,54.588607828185502,2.3001749499678366e-13
0662: General government final consumption expenditure  (constant 2005 US$) - WDI,53.501585366995336,3.9331938830628575e-13
0628: Air transport; freight  (million ton-km) - WDI,53.005980739554289,5.0239290607363696e-13
0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI,52.104360743744358,7.8441260603111347e-13
0689: Final consumption expenditure  (constant 2005 US$) - WDI,51.639734867741282,9.870092815659901e-13
0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI,51.551691470873813,1.0309389335983426e-12
0375: Alternative and nuclear energy  (% of total energy use) - WDI,51.321066451911442,1.155522212225462e-12
0674: Household final consumption expenditure  (constant 2005 US$) - WDI,51.038864496403548,1.3286729367939185e-12
0660: General government final consumption expenditure  (current US$) - WDI,49.080957960447314,3.5040333087545967e-12
0461: Bank liquid reserves to bank assets ratio  (%) - WDI,48.512000638004665,4.64618552715392e-12
0694: Gross national expenditure  (constant 2005 US$) - WDI,48.414537537368069,4.8763224801425829e-12
0681: Final consumption expenditure; etc.  (current US$) - WDI,46.429225500565046,1.3067837005680933e-11
0619: CPIA trade rating  (1=low to 6=high) - WDI,46.343340423292261,1.3637744664775474e-11
0672: Household final consumption expenditure  (current US$) - WDI,45.934068697683976,1.6715064718098242e-11
0666: Household final consumption expenditure; etc.  (current US$) - WDI,45.582138079865508,1.9912315941979165e-11
0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI,44.999463458561493,2.6609261789294037e-11
0627: Air transport; registered carrier departures worldwide - WDI,44.717671190184205,3.0616268923395286e-11
0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,41.94362238565126,1.2206971893416154e-10
0692: Gross national expenditure  (current US$) - WDI,41.923112812915882,1.2332620148285464e-10
0699: Exports of goods and services  (constant 2005 US$) - WDI,41.502849360761232,1.5212804442535512e-10
0697: Exports of goods and services  (current US$) - WDI,41.119779856676779,1.8421803371454912e-10
0629: Air transport; passengers carried - WDI,39.859690511508866,3.4594612393210056e-10
0453: Bank nonperforming loans to total gross loans  (%) - WDI,38.582175363427361,6.5594360035648333e-10
0594: Scientific and technical journal articles - WDI,37.734289892684856,1.003477880146467e-09
0578: Time required to start a business  (days) - WDI,37.608236966683307,1.0689902390082513e-09
0340: Multilateral debt service  (% of public and publicly guaranteed debt service) - WDI,37.275969067568411,1.2629673298344118e-09
0707: Gross fixed capital formation  (constant 2005 US$) - WDI,36.672073438090123,1.7103563028510998e-09
0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI,35.35264017656398,3.3201907518121225e-09
0323: Net ODA received per capita  (current US$) - WDI,34.225734297760873,5.8558045750331267e-09
0657: Military expenditure  (% of GDP) - WDI,33.73487960769242,7.4995752250703434e-09
0289: Net official flows from UN agencies; UNDP  (current US$) - WDI,32.36513609713699,1.4971177818553909e-08
0595: Patent applications; nonresidents - WDI,31.736089359004659,2.0574123916767994e-08
0295: Net official flows from UN agencies; WFP  (current US$) - WDI,29.943315306211165,5.099156807609411e-08
0284: Net financial flows; RDB concessional  (NFL; current US$) - WDI,29.074716052181707,7.9225001595333335e-08
0705: Gross fixed capital formation  (current US$) - WDI,29.008149715236485,8.1948019526707642e-08
0479: Money and quasi money growth  (annual %) - WDI,28.080650591408215,1.31278153760532e-07
0474: Broad money growth  (annual %) - WDI,27.644173876589402,1.6391159070807191e-07
0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,27.538673943155132,1.7295179930027608e-07
0287: Net official flows from UN agencies; UNICEF  (current US$) - WDI,27.029589232891414,2.2412560753043491e-07
0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI,26.967341308048152,2.3134612166412971e-07
0304: PPG; IDA  (NTR; current US$) - WDI,26.949640338888948,2.3344166771555175e-07
0478: Money and quasi money  to total reserves ratio (M2) - WDI,25.920042544932933,3.9461841927031929e-07
0589: Procedures to build a warehouse  (number) - WDI,25.441108189916562,5.0394140799382378e-07
0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,24.158002852985735,9.7136645866540538e-07
0691: Gross national expenditure deflator  (base year varies by country) - WDI,24.077249573935713,1.0123811172466613e-06
0321: Net official development assistance received  (constant 2013 US$) - WDI,23.955710968820785,1.0774121039525703e-06
0314: Net official development assistance and official aid received  (current US$) - WDI,23.795811997261861,1.1694013295223331e-06
0318: Net official development assistance received  (current US$) - WDI,23.616226176066746,1.2821535956085257e-06
0679: Household final consumption expenditure; PPP  (current international $) - WDI,23.264672376233968,1.5354666078271955e-06
0473: Broad money to total reserves ratio - WDI,23.092965957644466,1.6768915720276358e-06
0588: Time required to build a warehouse  (days) - WDI,23.069904151636781,1.6968573992444109e-06
0462: Total reserves  (includes gold; current US$) - WDI,22.264378155553185,2.5665784691897437e-06
0639: Fixed broadband subscriptions - WDI,21.929532116353595,3.0489603502922521e-06
0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI,21.555927616856511,3.6955111615982506e-06
0596: Patent applications; residents - WDI,21.419861890575746,3.9637964710997047e-06
0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,20.580715197877058,6.1100077490300485e-06
0620: CPIA transparency; accountability; and corruption in the public sector rating  (1=low to 6=high) - WDI,19.755406128543463,9.3596217792911977e-06
0272: PPG; multilateral concessional  (NFL; current US$) - WDI,19.735988542564719,9.4541131951343855e-06
0338: PPG; IDA  (TDS; current US$) - WDI,19.567683514654043,1.0314374767150294e-05
0306: PPG; multilateral concessional  (NTR; current US$) - WDI,19.440784017010891,1.1014670744901463e-05
0708: Gross fixed capital formation  (annual % growth) - WDI,18.839980373515552,1.503746979861053e-05
0613: CPIA property rights and rule-based governance rating  (1=low to 6=high) - WDI,17.578483231108475,2.8961691832884119e-05
0607: CPIA gender equality rating  (1=low to 6=high) - WDI,17.407567501853251,3.1657336631392065e-05
0341: PPG; multilateral concessional  (TDS; current US$) - WDI,16.586598856324247,4.8576438542312684e-05
0489: Claims on central government; etc.  (% GDP) - WDI,16.50428184529342,5.0710620281967947e-05
0591: Investment in telecoms with private participation  (current US$) - WDI,15.853263216752099,7.1280400661658184e-05
0333: Debt service  (PPG and IMF only; % of exports of goods; services and primary income) - WDI,15.832314696981365,7.2066610565053253e-05
0465: Total reserves minus gold  (current US$) - WDI,15.751972838261421,7.5163723397902966e-05
0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,14.902343162789851,0.00011738243638292
0678: Household final consumption expenditure per capita growth  (annual %) - WDI,14.466513776578822,0.00014762659531269046
0546: Public credit registry coverage  (% of adults) - WDI,14.100422745924194,0.00017903434470619141
0326: PPG; bilateral concessional  (TDS; current US$) - WDI,14.066937552694945,0.0001822238992815903
0325: PPG; bilateral  (TDS; current US$) - WDI,13.791823824888082,0.00021069626792211512
0364: Electricity production from oil sources  (% of total) - WDI,13.275742479484826,0.00027678916868990151
0351: Undisbursed external debt; official creditors  (UND; current US$) - WDI,12.93769164867231,0.00033107361946038509
0342: PPG; official creditors  (TDS; current US$) - WDI,12.820044450206488,0.00035238907809960528
0655: Armed forces personnel  (% of total labor force) - WDI,12.661124397624071,0.00038340042701007649
0350: Undisbursed external debt; total  (UND; current US$) - WDI,12.411901687104859,0.00043768148475054064
0339: Multilateral debt service  (TDS; current US$) - WDI,12.139334819039407,0.00050598579380975494
