811,score,p-value
0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI,0.84640885643006891,0.3576943457346381
1265: Refugee population by country or territory of asylum - WDI,0.84389657435736587,0.35840862579215016
0905: School enrollment; primary  (% net) - WDI,0.84207792774822243,0.35892691921564635
0892: Primary completion rate; female  (% of relevant age group) - WDI,0.82519153823412061,0.36378906174782966
1137: Employment to population ratio; ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.82504792974751118,0.36383080051632433
0189: Short-term debt  (% of total reserves) - WDI,0.82286047518247774,0.3644673890385004
1210: Labor force participation rate; female (% of female population ages 15+)  (national estimate) - WDI,0.80854915397762983,0.36867061981692906
1403: High-technology exports  (current US$) - WDI,0.80791015050202286,0.36885986370774848
0801: GDP  (current LCU) - WDI,0.80700453832430208,0.36912829691168192
1374: Computer; communications and other services  (% of commercial service imports) - WDI,0.78348698943669193,0.37619582907436522
0084: Stocks traded; total value  (% of GDP) - WDI,0.78336487098652841,0.37623302154341365
0183: External debt stocks  (% of GNI) - WDI,0.78330257981800266,0.37625199497077788
1343: Tariff rate; applied; weighted mean; all products  (%) - WDI,0.77683259421706652,0.37823006129048664
1335: Tariff rate; applied; weighted mean; manufactured products  (%) - WDI,0.77168170123434576,0.37981533722146432
0936: Children out of school; male  (% of male primary school age) - WDI,0.7548819563226834,0.38505156961731868
0837: Gross savings  (current US$) - WDI,0.75158539131013691,0.38609107545636723
0010: Permanent cropland  (% of land area) - WDI,0.75136551567539478,0.38616055088999512
0824: GNI  (current LCU) - WDI,0.75058333303594471,0.38640784626484015
0931: Adjusted net enrollment rate; primary; male  (% of primary school age children) - WDI,0.74879378309708433,0.3869744809334289
0816: Total natural resources rents  (% of GDP) - WDI,0.74214404943073364,0.38909044039299001
2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO,0.73477531031064125,0.3914545649269574
0841: Net income from abroad  (current US$) - WDI,0.7273199557740937,0.3938675012367957
0266: Net official flows from UN agencies; IFAD  (current US$) - WDI,0.72126166486002308,0.39584406442938935
1209: Labor force participation rate; total (% of total population ages 15-64)  (modeled ILO estimate) - WDI,0.71718738720656738,0.39718138304721518
0748: Industry; value added  (% of GDP) - WDI,0.70769292766958491,0.40032326056716128
1387: Merchandise exports to economies in the Arab World  (% of total merchandise exports) - WDI,0.70551721479193363,0.40104831386336193
0030: Trade in services  (% of GDP) - WDI,0.70309242760352864,0.40185862097324876
1929: Out-of-pocket expenditure as a percentage of private expenditure on health - WHO,0.6905619007559618,0.40608427607688313
1320: International tourism; receipts  (% of total exports) - WDI,0.68984466722802418,0.40632810813956166
0744: Industry; value added  (current LCU) - WDI,0.68964050973678881,0.4063975530742171
1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise imports) - WDI,0.68351181008183426,0.40849037462857507
1170: Employment in industry  (% of total employment) - WDI,0.68182838354141251,0.40906799656364456
0727: External balance on goods and services  (current LCU) - WDI,0.67437699866269485,0.41163921328912367
0907: School enrollment; primary; male  (% net) - WDI,0.66897545703760364,0.41351801814770672
0848: Net current transfers from abroad  (current LCU) - WDI,0.64441720917349654,0.42222246336910252
0153: Currency composition of PPG debt; Swiss franc  (%) - WDI,0.6401059456125473,0.42377871789988653
0716: Gross capital formation  (constant 2005 US$) - WDI,0.63648077758612165,0.42509397783080716
1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI,0.63256640527156616,0.42652106578131854
2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO,0.63161387848547723,0.42686942551705109
0819: Gross domestic savings  (% of GDP) - WDI,0.6271307553237212,0.42851477601250776
2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO,0.61391223076930657,0.43342235058278133
0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI,0.60467726956754342,0.43690185466238762
0771: Adjusted savings: energy depletion  (% of GNI) - WDI,0.60351610205472817,0.43734237092086603
0797: Gross value added at factor cost  (constant LCU) - WDI,0.57458037330488698,0.44854441020681202
0715: Gross capital formation  (current LCU) - WDI,0.56488371157311057,0.45239810130819114
0755: Services; etc.; value added  (current LCU) - WDI,0.55599109809358394,0.45597802552896238
2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO,0.5524765293775824,0.45740519872719043
2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO,0.54629937990711164,0.4599307369024529
1733: Crude oil production - TOT (KTOE) - OECD,0.53763586906899363,0.46351027428991687
1213: Ratio of female to male labor force participation rate (%)  (modeled ILO estimate) - WDI,0.50622259359717903,0.47687146580562689
0745: Industry; value added  (constant 2005 US$) - WDI,0.49360215905902916,0.48241630348489639
0016: Forest area  (sq. km) - WDI,0.48433868749261344,0.48655406284646008
1040: Immunization; DPT  (% of children ages 12-23 months) - WDI,0.4598631843902134,0.49777566882137791
2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO,0.4555584301807078,0.49979436178406156
0807: Natural gas rents  (% of GDP) - WDI,0.44874784971318676,0.50301668138449018
0999: Proportion of seats held by women in national parliaments  (%) - WDI,0.43156505307571613,0.51130654348541593
2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO,0.42838454461236708,0.51286687388122643
1258: Unemployment; total (% of total labor force)  (national estimate) - WDI,0.42564363688418511,0.51421819228838017
2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO,0.42133896724979913,0.51635304687645656
0774: Adjusted savings: natural resources depletion  (% of GNI) - WDI,0.40182365544493681,0.52623002731336421
1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise exports) - WDI,0.40175236107197215,0.52626672341802516
0894: Primary completion rate; total  (% of relevant age group) - WDI,0.35457091225035003,0.55161234095318756
0818: Gross domestic savings  (current LCU) - WDI,0.34487049654177848,0.55710542687340392
1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (% of total merchandise exports) - WDI,0.34248329532720906,0.55847315878000547
0712: Changes in inventories  (current LCU) - WDI,0.33714038749153702,0.56155768564906761
1237: Unemployment; youth total (% of total labor force ages 15-24)  (national estimate) - WDI,0.33266477339146655,0.56416677381079716
1202: Labor force participation rate for ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.32871589793805817,0.56648829391014621
0268: Net financial flows; IMF nonconcessional  (NFL; current US$) - WDI,0.32448480633198218,0.56899638180064382
2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO,0.32159864511664826,0.57071968407035767
1404: High-technology exports  (% of manufactured exports) - WDI,0.31740670752991562,0.57324094670704362
1149: Employment to population ratio; 15+; female (%)  (national estimate) - WDI,0.30554377894589774,0.58049675809380652
0730: Trade  (% of GDP) - WDI,0.28293707463731316,0.59484866651487245
1395: Merchandise exports to low- and middle-income economies in South Asia  (% of total merchandise exports) - WDI,0.2730288700331765,0.60137191310776617
1313: Urban population growth  (annual %) - WDI,0.26599244166136693,0.60609659929412407
0060: ICT service exports  (% of service exports; BoP) - WDI,0.25962810819618182,0.61043864498716305
0713: Changes in inventories  (constant LCU) - WDI,0.24790190554688452,0.61861753006617404
0147: Currency composition of PPG debt; Euro  (%) - WDI,0.24462514736866123,0.62094612991276188
1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI,0.23175100281294547,0.63028742439097685
0958: School enrollment; secondary; private  (% of total secondary) - WDI,0.22424424583726063,0.63588268291509131
0743: Industry; value added  (current US$) - WDI,0.22181001820792262,0.63772167463435958
2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO,0.22069023992316258,0.63857177904683904
0714: Gross capital formation  (current US$) - WDI,0.21904349715051324,0.63982673605733975
0981: Tertiary education; academic staff  (% female) - WDI,0.21589766447467315,0.64224020284338335
2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO,0.21166900485146273,0.64551832888656513
0725: Imports of goods and services  (% of GDP) - WDI,0.19647792613168436,0.65763253534809341
0140: Principal rescheduled; private  (current US$) - WDI,0.19200449089194635,0.6613064392550807
1141: Employment to population ratio; ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.19195522550439784,0.66134718238982693
0852: Official exchange rate  (LCU per US$; period average) - WDI,0.18706996357703545,0.66541869190214809
1355: Fuel imports  (% of merchandise imports) - WDI,0.17382536332282733,0.6767842735812799
0253: Interest rescheduled; private  (current US$) - WDI,0.16638956650815126,0.68338948971029123
0075: Secondary income receipts  (BoP; current US$) - WDI,0.16150580094904241,0.68782196079768343
0850: Terms of trade adjustment  (constant LCU) - WDI,0.16093514382779722,0.68834494443017102
1370: Merchandise imports by the reporting economy; residual  (% of total merchandise imports) - WDI,0.15813566328999742,0.69092626781102906
0734: Agriculture; value added  (annual % growth) - WDI,0.13946420479346186,0.70885851891367235
0817: Gross domestic savings  (current US$) - WDI,0.13744416503889556,0.71087911168526052
0737: Manufacturing; value added  (current US$) - WDI,0.11682137391724591,0.7325480337880006
1279: Death rate; crude  (per 1;000 people) - WDI,0.1167867398393327,0.73258616204683114
0070: Travel services  (% of service exports; BoP) - WDI,0.11396607975117493,0.73571284240344303
1351: Tariff rate; applied; weighted mean; primary products  (%) - WDI,0.11047963745460122,0.73963769678310043
0082: Listed domestic companies; total - WDI,0.1100783820119734,0.74009380154508553
0780: Adjusted net national income  (annual % growth) - WDI,0.10833293059043635,0.74208865974552896
0921: Repeaters; primary; female  (% of female enrollment) - WDI,0.10540450055752455,0.74547594151375596
2814: Balance of Payments-Imports-Construction (US dollar at current prices) - WTO,0.10378502980425598,0.74737154049576271
0770: Adjusted savings: energy depletion  (current US$) - WDI,0.10142767014163362,0.75016024978333196
0946: Secondary education; general pupils  (% female) - WDI,0.097781007123891914,0.75454540538695736
1259: Unemployment; total (% of total labor force)  (modeled ILO estimate) - WDI,0.095168899925636152,0.75774196824684692
1037: Prevalence of HIV; female  (% ages 15-24) - WDI,0.091989434318786756,0.76169835999727664
1256: Unemployment; male (% of male labor force)  (national estimate) - WDI,0.089762722854664467,0.76451384448354354
1139: Employment to population ratio; ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.089489755376035873,0.7648615970234236
0151: Currency composition of PPG debt; all other currencies  (%) - WDI,0.085660517113477053,0.7698021093471179
0893: Primary completion rate; male  (% of relevant age group) - WDI,0.059174495689028321,0.80783337689377288
1039: Antiretroviral therapy coverage  (% of people living with HIV) - WDI,0.054825547802213749,0.81489645568649693
1212: Ratio of female to male labor force participation rate (%)  (national estimate) - WDI,0.054615837137631899,0.8152443964903513
0247: Net change in interest arrears  (current US$) - WDI,0.054063591943497621,0.81616403664510218
1401: Computer; communications and other services  (% of commercial service exports) - WDI,0.053030675609598676,0.81789751198175609
1206: Labor force participation rate for ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.051802874936404515,0.81998133781063098
0229: Interest payments on external debt  (% of GNI) - WDI,0.043702468288003976,0.83443196344957737
1094: Newborns protected against tetanus  (%) - WDI,0.040205969481076437,0.84110120882849748
0795: Gross value added at factor cost  (current LCU) - WDI,0.038006102161476346,0.84545303572705943
0783: Adjusted net national income per capita  (annual % growth) - WDI,0.03608078337504602,0.84937032476151342
0829: GNI; PPP  (constant 2011 international $) - WDI,0.034582560230566765,0.8524941904538641
0806: GDP; PPP  (constant 2011 international $) - WDI,0.034401127649746975,0.85287720288799584
0805: GDP; PPP  (current international $) - WDI,0.033248047999848811,0.85533620881030692
1334: Share of tariff lines with specific rates; manufactured products  (%) - WDI,0.032856159679356303,0.85618194115111568
0923: Repeaters; primary; total  (% of total enrollment) - WDI,0.031090828155225257,0.86005787248263421
0828: GNI; PPP  (current international $) - WDI,0.028267563508633707,0.86650033564524354
0182: External debt stocks  (% of exports of goods; services and primary income) - WDI,0.023636391658083834,0.87783105752164092
0942: Secondary education; duration  (years) - WDI,0.018395263017359307,0.89212973677200957
0056: Net capital account  (BoP; current US$) - WDI,0.01803316961566551,0.89319024191487251
0228: Interest payments on external debt  (% of exports of goods; services and primary income) - WDI,0.015344229163265567,0.90143068415874417
1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD,0.013055494062137331,0.90904401063508589
0791: GDP deflator  (base year varies by country) - WDI,0.011683379447529205,0.9139366800011659
0257: Net financial flows; bilateral  (NFL; current US$) - WDI,0.0076266180541119397,0.93041858176734649
0051: Net errors and omissions  (BoP; current US$) - WDI,0.0074374079321617081,0.93128496555832196
0074: Portfolio equity; net inflows  (BoP; current US$) - WDI,0.0063833409478788444,0.93632906080674594
1027: Prevalence of HIV; total  (% of population ages 15-49) - WDI,0.0058507712214887668,0.93903756125622373
0017: Forest area  (% of land area) - WDI,0.0058232838763794606,0.93918065424849184
1204: Labor force participation rate for ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.0052268504626998228,0.94237366968170722
0031: Communications; computer; etc.  (% of service imports; BoP) - WDI,0.0031052521602744063,0.95556727695746879
0274: EBRD; private nonguaranteed  (NFL; current US$) - WDI,nan,nan
0479: Money and quasi money growth  (annual %) - WDI,70.199619105673605,1.069257631946007e-16
0474: Broad money growth  (annual %) - WDI,69.33511087128629,1.6303306033164883e-16
0677: Household final consumption expenditure per capita  (constant 2005 US$) - WDI,54.703483108875893,2.1438672529405194e-13
0643: Internet users  (per 100 people) - WDI,53.856337071522155,3.2576766992426255e-13
0464: Total reserves in months of imports - WDI,52.42279843712803,6.6175865370776624e-13
0678: Household final consumption expenditure per capita growth  (annual %) - WDI,50.393260359102236,1.8076764339365958e-12
0380: Energy use  (kg of oil equivalent per capita) - WDI,42.532482443587739,9.0217281823072601e-11
0490: Claims on other sectors of the domestic economy  (% of GDP) - WDI,42.510433753934016,9.1216112058551166e-11
0552: Documents to export  (number) - WDI,41.182817680612793,1.7709392486416303e-10
0353: Agriculture value added per worker  (constant 2005 US$) - WDI,39.879333769968596,3.4001545839567014e-10
0379: Electric power consumption  (kWh per capita) - WDI,39.522597058187834,4.0653833214865089e-10
0640: Fixed broadband subscriptions  (per 100 people) - WDI,39.512310221530107,4.0863890275719611e-10
0675: Household final consumption expenditure  (annual % growth) - WDI,37.343797685710776,1.2126916714586549e-09
0684: Final consumption expenditure; etc.  (annual % growth) - WDI,36.664341904133373,1.7061464703936312e-09
0638: Fixed telephone subscriptions  (per 100 people) - WDI,35.594008341725072,2.9229698645283726e-09
0491: Domestic credit provided by financial sector  (% of GDP) - WDI,33.07486976495678,1.0407944851156929e-08
0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI,31.8362968423735,1.9463324555220913e-08
0642: Secure Internet servers  (per 1 million people) - WDI,28.277728594569261,1.1830580787041545e-07
0571: Time to import  (days) - WDI,26.816454476404868,2.4896307681516917e-07
0553: Time to export  (days) - WDI,26.603567712600899,2.7750914719190869e-07
0636: Mobile cellular subscriptions  (per 100 people) - WDI,22.475560168265964,2.296834294022893e-06
0610: CPIA macroeconomic management rating  (1=low to 6=high) - WDI,22.458448245359886,2.3171304725933714e-06
0492: Domestic credit to private sector  (% of GDP) - WDI,22.261690818233134,2.5638564259366922e-06
0570: Documents to import  (number) - WDI,20.567418825270995,6.1391740967447483e-06
0347: PPG; other private creditors  (TDS; current US$) - WDI,20.347658562841314,6.8771824776058529e-06
0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,19.685721948798278,9.6844553128866121e-06
0360: Electricity production from hydroelectric sources  (% of total) - WDI,18.884673939273398,1.466671626559082e-05
0710: Gross fixed capital formation  (% of GDP) - WDI,18.654748898088027,1.652518205741441e-05
0708: Gross fixed capital formation  (annual % growth) - WDI,18.186738162912544,2.1072595920859433e-05
0482: Inflation; consumer prices  (annual %) - WDI,16.911595523453801,4.0937603070685537e-05
0338: PPG; IDA  (TDS; current US$) - WDI,16.182231515800375,5.9927474767674905e-05
0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI,16.093226417288488,6.2784329704834182e-05
0439: Aquaculture production  (metric tons) - WDI,15.492717367644191,8.5996386699241484e-05
0325: PPG; bilateral  (TDS; current US$) - WDI,15.437020882663063,8.854577284655898e-05
0326: PPG; bilateral concessional  (TDS; current US$) - WDI,15.375320313958461,9.1458974664975049e-05
0602: CPIA economic management cluster average  (1=low to 6=high) - WDI,14.692605830378747,0.00013092108249493657
0378: Combustible renewables and waste  (% of total energy) - WDI,14.200976160034248,0.00016961323263364652
0456: Commercial bank branches  (per 100;000 adults) - WDI,13.63796948631558,0.00022831317784851712
0285: Net financial flows; RDB nonconcessional  (NFL; current US$) - WDI,13.613473096063929,0.0002312886471941621
0342: PPG; official creditors  (TDS; current US$) - WDI,13.59879690337419,0.00023309000706351639
0427: Population density  (people per sq. km of land area) - WDI,13.380672927021038,0.00026159380080979848
0337: PPG; IBRD  (TDS; current US$) - WDI,13.316893707493048,0.00027057489128310503
0376: Fossil fuel energy consumption  (% of total) - WDI,12.401094812738499,0.00043984613206541994
0341: PPG; multilateral concessional  (TDS; current US$) - WDI,12.008398803754462,0.00054211853237552524
0339: Multilateral debt service  (TDS; current US$) - WDI,11.75480226877732,0.00062063078821204614
0663: General government final consumption expenditure  (annual % growth) - WDI,11.535322272146635,0.00069781476268608979
0601: CPIA debt policy rating  (1=low to 6=high) - WDI,11.413613661118285,0.00074472921914948401
0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,11.355997360361021,0.00076803854521732893
0327: Debt service on external debt; total  (TDS; current US$) - WDI,11.112115168997404,0.00087516793779242633
0334: Debt service on external debt; public and publicly guaranteed (PPG)  (TDS; current US$) - WDI,11.079509440867566,0.00089059368924377757
0606: CPIA fiscal policy rating  (1=low to 6=high) - WDI,11.049971663258624,0.00090480543699498247
0434: Population in urban agglomerations of more than 1 million - WDI,10.754748273979548,0.0010601024445098957
0331: Debt service on external debt; long-term  (TDS; current US$) - WDI,10.645381427919469,0.0011242597943974754
0351: Undisbursed external debt; official creditors  (UND; current US$) - WDI,10.531180097193381,0.0011954568220145824
0299: Net transfers on external debt; total  (NTR; current US$) - WDI,10.528562494704911,0.0011971412039189049
0350: Undisbursed external debt; total  (UND; current US$) - WDI,10.336556910854171,0.0013274842710108874
0489: Claims on central government; etc.  (% GDP) - WDI,10.2889682026433,0.0013619569296430478
0441: Total fisheries production  (metric tons) - WDI,10.228809965046091,0.0014068365139337444
0346: PNG; commercial banks and other creditors  (TDS; current US$) - WDI,10.164482061867652,0.0014564870617013396
0580: Time to prepare and pay taxes  (hours) - WDI,10.073931957246309,0.0015294028300652449
0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI,10.032416393924636,0.001564060217836134
0585: Tax payments  (number) - WDI,9.8907598327628019,0.00168842524759175
0481: Consumer price index  (2010 = 100) - WDI,9.8388803607780968,0.0017364416504518669
0589: Procedures to build a warehouse  (number) - WDI,9.769750437493709,0.0018025842952984182
0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI,9.6722143386520916,0.0019002783430372406
0271: Net financial flows; multilateral  (NFL; current US$) - WDI,9.4205283907481672,0.0021779504566294687
0344: PPG; commercial banks  (TDS; current US$) - WDI,9.3579190874477192,0.0022532077417484137
0348: PPG; private creditors  (TDS; current US$) - WDI,9.1816674016510085,0.0024795622320067973
0612: CPIA equity of public resource use rating  (1=low to 6=high) - WDI,9.1709416887690569,0.0024940605365355692
0284: Net financial flows; RDB concessional  (NFL; current US$) - WDI,9.1563524447616729,0.0025139196640050453
0609: IDA resource allocation index  (1=low to 6=high) - WDI,9.1547557470022571,0.0025161028470745478
0604: CPIA quality of budgetary and financial management rating  (1=low to 6=high) - WDI,9.122000169839712,0.0025613175132966426
0608: CPIA building human resources rating  (1=low to 6=high) - WDI,8.8260697952299871,0.0030091757520048913
0272: PPG; multilateral concessional  (NFL; current US$) - WDI,8.6007152154051898,0.0034030542647999653
0478: Money and quasi money  to total reserves ratio (M2) - WDI,8.5890901916656297,0.0034247410018235086
0322: Net ODA received  (% of imports of goods; services and primary income) - WDI,8.2621313663646383,0.0040959145267433416
0352: Undisbursed external debt; private creditors  (UND; current US$) - WDI,8.2198640047467499,0.0041919602027009392
0345: PNG; bonds  (TDS; current US$) - WDI,8.2127668899279058,0.0042083108111646995
0306: PPG; multilateral concessional  (NTR; current US$) - WDI,7.820480778946461,0.0052210204309121183
0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI,7.8152917356100255,0.0052359660153258793
0343: PPG; bonds  (TDS; current US$) - WDI,7.5409720784841614,0.0060915770517488126
0455: Bank capital to assets ratio  (%) - WDI,7.500100918222965,0.0062307649436130529
0363: Electricity production from nuclear sources  (% of total) - WDI,7.476252119228282,0.0063134795617888597
0696: Gross national expenditure  (% of GDP) - WDI,7.4024723473735632,0.0065765451268411665
0473: Broad money to total reserves ratio - WDI,7.3610107058416165,0.006729269016442772
0470: Claims on private sector  (annual growth as % of broad money) - WDI,7.1760674969585834,0.0074559511546476174
0304: PPG; IDA  (NTR; current US$) - WDI,7.0294229860761064,0.0080889235450449775
0545: Private credit bureau coverage  (% of adults) - WDI,6.9079014520158593,0.0086550172534331383
0465: Total reserves minus gold  (current US$) - WDI,6.879168522932968,0.0087947003404612381
0358: Electricity production from coal sources  (% of total) - WDI,6.8156543729776482,0.0091117261616126908
0330: IMF repurchases and charges  (TDS; current US$) - WDI,6.7375820564051834,0.0095175274293333254
0305: PPG; multilateral  (NTR; current US$) - WDI,6.5390622422876001,0.010635003773411254
0607: CPIA gender equality rating  (1=low to 6=high) - WDI,6.4951310325378655,0.010899988373215822
0361: Electric power transmission and distribution losses  (% of output) - WDI,6.3227978447473783,0.012006693675317419
0591: Investment in telecoms with private participation  (current US$) - WDI,6.2675240123953948,0.012385611860991127
0462: Total reserves  (includes gold; current US$) - WDI,6.1213753638876023,0.01344790316232549
0280: PNG; bonds  (NFL; current US$) - WDI,6.1199598111042084,0.01345863854573779
0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,6.0724773078431467,0.013823898830632699
0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI,5.9857535976990892,0.014517602380827867
0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI,5.8721370277010134,0.015481080719005025
0273: Net financial flows; others  (NFL; current US$) - WDI,5.7923547423531296,0.016196856069357505
0461: Bank liquid reserves to bank assets ratio  (%) - WDI,5.7293043410252027,0.016786628703593032
0277: PPG; bonds  (NFL; current US$) - WDI,5.6306926878250643,0.017753874911424272
0300: Net transfers on external debt; long-term  (NTR; current US$) - WDI,5.4748318943538363,0.019401731502208447
0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI,5.3830077614176091,0.020445870153450781
0276: PPG; official creditors  (NFL; current US$) - WDI,5.2901842800544543,0.021560637449981376
0310: PNG; bonds  (NTR; current US$) - WDI,5.2479885654586313,0.022088034867465956
0551: Cost to export  (US$ per container) - WDI,4.8153886829636487,0.028334946181702111
0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI,4.7978340797489283,0.028624279239021291
0440: Capture fisheries production  (metric tons) - WDI,4.7002475964386266,0.030289810682131713
0371: Energy imports; net  (% of energy use) - WDI,4.6455655213009637,0.031266980452889427
0657: Military expenditure  (% of GDP) - WDI,4.5788634689742826,0.032503684730055528
0435: Population in urban agglomerations of more than 1 million  (% of total population) - WDI,4.5487423412507857,0.033078800749464003
0486: Interest rate spread  (lending rate minus deposit rate; %) - WDI,4.4644379324799335,0.03474573166141709
0485: Lending interest rate  (%) - WDI,4.4472059033875091,0.035097144570215545
0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,4.4457502561704487,0.03512699951099299
0275: IFC; private nonguaranteed  (NFL; current US$) - WDI,4.4089131606394316,0.035891436918281006
0469: Net foreign assets  (current LCU) - WDI,4.3515232247803501,0.037117296543779169
0340: Multilateral debt service  (% of public and publicly guaranteed debt service) - WDI,4.3010027252172467,0.038232754165315901
0311: PNG; commercial banks and other creditors  (NTR; current US$) - WDI,4.2644445469540129,0.039061830609927732
0654: Armed forces personnel; total - WDI,4.2103546519419819,0.040323287409581764
0283: PPG; private creditors  (NFL; current US$) - WDI,4.0648167032688383,0.043934736046304573
0641: Secure Internet servers - WDI,3.9397810327016654,0.047309513758061521
0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,3.8855797883018273,0.048856441067961838
0598: Trademark applications; direct resident - WDI,3.8591294905663323,0.049630664141072735
0701: Exports of goods and services  (constant LCU) - WDI,3.8164875706065877,0.050906270237128508
0297: PPG; bilateral  (NTR; current US$) - WDI,3.7390936254289557,0.053310936090806914
0569: Cost to import  (US$ per container) - WDI,3.5663251297721161,0.059124406623949945
0349: Total amount of debt rescheduled  (current US$) - WDI,3.3800144966485983,0.066157251257919256
0635: Mobile cellular subscriptions - WDI,3.132267529960882,0.076927313568946235
0308: PPG; bonds  (NTR; current US$) - WDI,3.1101496138613181,0.077976582414075624
0289: Net official flows from UN agencies; UNDP  (current US$) - WDI,3.0336420283066898,0.081726732034923574
0576: Procedures to register property  (number) - WDI,3.024275361916291,0.082199064091668772
0467: Claims on other sectors of the domestic economy  (annual growth as % of broad money) - WDI,2.9410003068004937,0.086530511422664019
0588: Time required to build a warehouse  (days) - WDI,2.9342341152759368,0.086893144945053513
0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,2.7955878099536662,0.09469906497278395
0321: Net official development assistance received  (constant 2013 US$) - WDI,2.7728152162913111,0.096052592593197358
0468: Net domestic credit  (current LCU) - WDI,2.7475916866097725,0.097576460713662244
0579: Start-up procedures to register a business  (number) - WDI,2.7469906673968727,0.097613091235888155
0662: General government final consumption expenditure  (constant 2005 US$) - WDI,2.7437809448639885,0.097808969541163623
0432: Population in largest city - WDI,2.7432336985043504,0.097842408886986976
0599: Trademark applications; total - WDI,2.7406281397851546,0.098001792109796884
0676: Household final consumption expenditure  (constant LCU) - WDI,2.7356180731143334,0.098309057215598628
0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,2.7333582227963382,0.098447996877575217
0433: Population in the largest city  (% of urban population) - WDI,2.6750275221186341,0.10210957400200954
0685: Final consumption expenditure; etc.  (constant LCU) - WDI,2.673882681735499,0.10218291307843073
0690: Final consumption expenditure  (constant LCU) - WDI,2.6726210380362265,0.10226380142823863
0472: Broad money  (% of GDP) - WDI,2.6570814035943529,0.10326587206754541
0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI,2.628501032380929,0.10513707981493166
0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,2.5659513396006024,0.10936349673812619
0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI,2.558912602827867,0.10985066694332886
0695: Gross national expenditure  (constant LCU) - WDI,2.5286029140931783,0.11197594691094093
0314: Net official development assistance and official aid received  (current US$) - WDI,2.5181991289842873,0.11271585737572139
0318: Net official development assistance received  (current US$) - WDI,2.4981483412137648,0.11415711081404169
0689: Final consumption expenditure  (constant 2005 US$) - WDI,2.4866691412431758,0.11499138229284867
0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI,2.4832276135600639,0.11524281131211658
0295: Net official flows from UN agencies; WFP  (current US$) - WDI,2.4378564816990211,0.11861493743010815
0674: Household final consumption expenditure  (constant 2005 US$) - WDI,2.4222819820121719,0.11979753556251177
0709: Gross fixed capital formation  (constant LCU) - WDI,2.4044836535814818,0.12116501198826492
0660: General government final consumption expenditure  (current US$) - WDI,2.3338600949840425,0.12676449806280052
0477: Money and quasi money  as % of GDP (M2) - WDI,2.1924983236157005,0.1388603926819475
0664: General government final consumption expenditure  (constant LCU) - WDI,2.1919807647067193,0.1389069890296584
0578: Time required to start a business  (days) - WDI,2.1429758804871546,0.14339960380429906
