2713,score,p-value
0727: External balance on goods and services  (current LCU) - WDI,1.3149407466929284,0.25169646508890964
0795: Gross value added at factor cost  (current LCU) - WDI,1.2996035586143346,0.25447912547310614
2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO,1.2766703098900447,0.25871109110050755
0776: Adjusted savings: net national savings  (current US$) - WDI,1.1434145912619393,0.28511485245510471
2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO,1.1053838874184401,0.29326761876396312
1153: Employment to population ratio; 15+; total (%)  (national estimate) - WDI,1.0668072623882909,0.30184472067035523
1355: Fuel imports  (% of merchandise imports) - WDI,1.062665140027278,0.30278477796667946
0735: Agriculture; value added  (constant LCU) - WDI,1.0228172170062682,0.31202508027227782
0133: PPG; private creditors  (AMT; current US$) - WDI,0.99670861876322048,0.31827941441688434
1314: Urban population - WDI,0.85951951393640236,0.3540317372027656
1256: Unemployment; male (% of male labor force)  (national estimate) - WDI,0.83801763520885564,0.36012076125118342
1234: Unemployment; youth female (% of female labor force ages 15-24)  (modeled ILO estimate) - WDI,0.73124974377895524,0.39262357147149496
0812: GDP per capita  (constant LCU) - WDI,0.72487573893344948,0.39469368791370918
0129: PPG; commercial banks  (AMT; current US$) - WDI,0.69535883848318825,0.40448874233132681
0047: Net financial account  (BoP; current US$) - WDI,0.6711067561198798,0.41280435071617883
0056: Net capital account  (BoP; current US$) - WDI,0.66367973480151898,0.41540133032593285
1304: Population; total - WDI,0.66090389425573282,0.41637816331648037
1141: Employment to population ratio; ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.65435567965892705,0.41869607564014777
1257: Unemployment; male (% of male labor force)  (modeled ILO estimate) - WDI,0.61261777073100043,0.43393520939146424
0711: Changes in inventories  (current US$) - WDI,0.61259825419466185,0.43394253009806405
1232: Labor force; total - WDI,0.56244501304214345,0.45340181051696105
1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI,0.5606378675537862,0.45412814425771086
0719: Gross capital formation  (% of GDP) - WDI,0.54440894205666834,0.46073392721468698
0002: Fertilizer consumption  (% of fertilizer production) - WDI,0.53056315751864969,0.46649105809202251
0845: Net taxes on products  (current LCU) - WDI,0.53003869602702391,0.46671138736656814
0972: Secondary education; teachers; female - WDI,0.49954388163286351,0.47981730382725363
0958: School enrollment; secondary; private  (% of total secondary) - WDI,0.48005786395414429,0.48851012684087625
1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI,0.43302980171193389,0.5106133479511592
0718: Gross capital formation  (constant LCU) - WDI,0.40161810143607729,0.52635749579507785
0840: Gross savings  (% of GDP) - WDI,0.39789313404080412,0.52828149467140917
0724: Imports of goods and services  (constant LCU) - WDI,0.39492039536433005,0.52982601199928114
0004: Agricultural land  (sq. km) - WDI,0.38941101243343978,0.53271003404292594
0788: Exports as a capacity to import  (constant LCU) - WDI,0.37633189530900468,0.5396717868080303
0789: Coal rents  (% of GDP) - WDI,0.35930997584719637,0.54898594161698333
0738: Manufacturing; value added  (current LCU) - WDI,0.33917177083761363,0.56040072795510798
0834: GNI per capita  (constant LCU) - WDI,0.32808114796049215,0.56688242708102732
0747: Industry; value added  (constant LCU) - WDI,0.31644543225338573,0.57384104081596443
0945: Secondary education; general pupils - WDI,0.30985148811772029,0.57785960349375221
0069: Transport services  (% of service exports; BoP) - WDI,0.3078994256335803,0.57905999844687017
0731: Agriculture; value added  (current US$) - WDI,0.27272586311594937,0.60159104887854353
1206: Labor force participation rate for ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.23508020594170914,0.627857511807558
1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise imports) - WDI,0.23336252127454182,0.62911664541806522
0045: Current account balance  (BoP; current US$) - WDI,0.17566322886967067,0.67519078740577054
0726: External balance on goods and services  (current US$) - WDI,0.17545987160372725,0.67536809640469508
0804: GDP  (constant LCU) - WDI,0.16749206876044662,0.6824124857593612
0821: Gross domestic income  (constant LCU) - WDI,0.15212304588190761,0.69657356704578377
1259: Unemployment; total (% of total labor force)  (modeled ILO estimate) - WDI,0.15040360914243275,0.69820844940516802
0128: PPG; bonds  (AMT; current US$) - WDI,0.13085991506105665,0.71759627395377468
0883: Preprimary education; duration  (years) - WDI,0.12598725610552622,0.72268246581533879
0827: GNI  (constant LCU) - WDI,0.1037917806123093,0.74737366682935114
1386: Ores and metals exports  (% of merchandise exports) - WDI,0.098934428669754756,0.75315862998943883
0713: Changes in inventories  (constant LCU) - WDI,0.065061691581766889,0.79870471318667746
0049: Net trade in goods and services  (BoP; current US$) - WDI,0.044289521905758383,0.83334626529628286
1237: Unemployment; youth total (% of total labor force ages 15-24)  (national estimate) - WDI,0.039253122129068743,0.84297658191217595
0838: Gross savings  (current LCU) - WDI,0.031686513466736788,0.85874298268434357
0054: Reserves and related items  (BoP; current US$) - WDI,0.026995372672255671,0.86951639953261528
0758: Services; etc.; value added  (constant LCU) - WDI,0.026657662991385628,0.87032785985461647
0009: Land under cereal production  (hectares) - WDI,0.022559925006696693,0.88062859496710266
0971: Secondary education; teachers - WDI,0.014815014602770148,0.90314052462361738
1390: Merchandise exports to low- and middle-income economies outside region  (% of total merchandise exports) - WDI,0.014285680376785168,0.90487825646826436
1258: Unemployment; total (% of total labor force)  (national estimate) - WDI,0.0094880865185286885,0.92241717121826883
0950: Secondary education; vocational pupils - WDI,0.0083877669260303822,0.92704096612905551
0797: Gross value added at factor cost  (constant LCU) - WDI,0.0070574741291583119,0.93306137252282506
0130: PNG; bonds  (AMT; current US$) - WDI,0.0055727710095694986,0.94050298102886887
0741: Manufacturing; value added  (constant LCU) - WDI,0.0040040257533342817,0.94955459700770795
0914: School enrollment; primary; private  (% of total primary) - WDI,0.00051608362497240865,0.98187884927918145
0046: Current account balance  (% of GDP) - WDI,0.00031925014293075125,0.98574702446668816
0192: Debt forgiveness grants  (current US$) - WDI,nan,nan
0196: Multilateral debt  (% of total external debt) - WDI,24.722294695465454,7.4327578143805025e-07
0178: PPG; bilateral  (DOD; current US$) - WDI,22.963258773982311,1.8256114061821701e-06
0147: Currency composition of PPG debt; Euro  (%) - WDI,16.954696520254522,4.0502906727841945e-05
0157: PPG; bilateral  (DIS; current US$) - WDI,16.778988723965558,4.4382723715803577e-05
0143: Commitments; IDA  (COM; current US$) - WDI,16.760910202741655,4.4802567899303655e-05
0151: Currency composition of PPG debt; all other currencies  (%) - WDI,16.237231748729229,5.8865567004870898e-05
0158: PPG; bilateral concessional  (DIS; current US$) - WDI,13.470350817014127,0.00025139466866646828
0197: PPG; multilateral concessional  (DOD; current US$) - WDI,13.248057585777339,0.00028271397133932974
0204: PPG; other private creditors  (DOD; current US$) - WDI,10.859305971644481,0.0010074078866481207
0199: PPG; official creditors  (DOD; current US$) - WDI,10.81439709438631,0.0010319471458091229
0194: PPG; IDA  (DOD; current US$) - WDI,10.383709566474051,0.0013003525263629563
0138: Principal rescheduled  (current US$) - WDI,9.4780024670989089,0.002119603826940672
0239: PPG; official creditors  (INT; current US$) - WDI,9.2114083358684429,0.0024491209448804473
0182: External debt stocks  (% of exports of goods; services and primary income) - WDI,8.957003624306342,0.0028121140574267752
0189: Short-term debt  (% of total reserves) - WDI,8.8569410982276739,0.0029694704287942003
0139: Principal rescheduled; official  (current US$) - WDI,8.8286960699914179,0.0030154882416165481
0156: Debt forgiveness or reduction  (current US$) - WDI,8.7220718119134713,0.0031958419431118092
0218: Average grace period on new external debt commitments; private  (years) - WDI,8.6751543002814131,0.0032786437356628843
0238: PPG; multilateral concessional  (INT; current US$) - WDI,8.2499871090068826,0.0041361642557133154
0251: Interest rescheduled (capitalized)  (current US$) - WDI,8.0943033000346123,0.0045045944045500391
0184: Use of IMF credit  (DOD; current US$) - WDI,6.705054567629924,0.0097129143321371177
0252: Interest rescheduled; official  (current US$) - WDI,6.5622175647777423,0.010519786973158913
0183: External debt stocks  (% of GNI) - WDI,6.3838916139195723,0.011624641336889721
0250: Interest forgiven  (current US$) - WDI,5.4329022473923558,0.01990110052678731
0219: Average grant element on new external debt commitments  (%) - WDI,5.3359055187047018,0.021034214533101451
0237: PPG; multilateral  (INT; current US$) - WDI,5.1663509950960931,0.023178344338228248
0195: PPG; multilateral  (DOD; current US$) - WDI,4.8843004236083303,0.027262035398980543
0169: PPG; official creditors  (DIS; current US$) - WDI,4.7035650748396662,0.030266705737647427
0222: Average interest on new external debt commitments  (%) - WDI,4.6331221855256093,0.031529585475933014
0235: PPG; IBRD  (INT; current US$) - WDI,4.3185318704947058,0.037879846156838731
0211: Residual; debt stock-flow reconciliation  (current US$) - WDI,4.2305857963462596,0.039885234707745465
0253: Interest rescheduled; private  (current US$) - WDI,4.1338225820616596,0.042221149237514924
0198: IBRD loans and IDA credits  (DOD; current US$) - WDI,3.6481569200360968,0.056333862129758092
0255: Average maturity on new external debt commitments; official  (years) - WDI,3.3875162697149968,0.065901714762873112
0159: IMF purchases  (DIS; current US$) - WDI,3.210224304548543,0.07339367011452147
0140: Principal rescheduled; private  (current US$) - WDI,2.9574569526945589,0.085701579790519566
0267: Net financial flows; IMF concessional  (NFL; current US$) - WDI,2.8814044073215843,0.089828355072054514
0144: Commitments; official creditors  (COM; current US$) - WDI,2.8247961153656389,0.09304000842198247
0193: PPG; IBRD  (DOD; current US$) - WDI,2.7400023098514059,0.098087002676142995
0214: Debt stock reduction  (current US$) - WDI,2.6993639572778529,0.10061109150002143
0207: External debt stocks; long-term public sector  (DOD; current US$) - WDI,2.6842276190080718,0.1015693045257644
0188: External debt stocks; short-term  (DOD; current US$) - WDI,2.6701568563701925,0.10246902417391661
0187: External debt stocks; public and publicly guaranteed (PPG)  (DOD; current US$) - WDI,2.6068617747224496,0.10662571512653621
0167: PPG; multilateral  (DIS; current US$) - WDI,2.3127349393296193,0.12854214591262536
0217: Average grace period on new external debt commitments; official  (years) - WDI,2.2188984048696301,0.13655378338728719
0258: PPG; bilateral concessional  (NFL; current US$) - WDI,2.1857294600192554,0.13951824272923447
0215: Debt stock rescheduled  (current US$) - WDI,2.0616789568848124,0.15126531607830199
0230: IMF charges  (INT; current US$) - WDI,1.8646375747567097,0.17230815210307313
0234: Interest payments on external debt; short-term  (INT; current US$) - WDI,1.6780451848726743,0.19539629327248317
0254: Average maturity on new external debt commitments  (years) - WDI,1.5760743939802433,0.20953491578612615
0180: External debt stocks; total  (DOD; current US$) - WDI,1.5550706189824703,0.21259539038911929
0227: Interest payments on external debt; total  (INT; current US$) - WDI,1.2757015928979083,0.25889175931434294
0264: Net flows on external debt; short-term  (NFL; current US$) - WDI,1.1629550641811353,0.2810378467341757
0174: PPG; other private creditors  (DIS; current US$) - WDI,0.99659770291868754,0.31830633331452818
0142: Commitments; IBRD  (COM; current US$) - WDI,0.95111239481597054,0.3296034728953493
0165: PPG; IBRD  (DIS; current US$) - WDI,0.94243810381753756,0.33181799240788923
0173: PNG; commercial banks and other creditors  (DIS; current US$) - WDI,0.92935338383674282,0.33519619045172289
0257: Net financial flows; bilateral  (NFL; current US$) - WDI,0.91810517461481955,0.33813713087658004
0233: Interest payments on external debt; public and publicly guaranteed (PPG)  (INT; current US$) - WDI,0.84502668386051494,0.35812019981514309
0141: Commitments; public and publicly guaranteed  (COM; current US$) - WDI,0.80571099516436151,0.36954447285463143
0247: Net change in interest arrears  (current US$) - WDI,0.72761392221830912,0.39380247555907177
0162: Disbursements on external debt; private nonguaranteed (PNG)  (DIS; current US$) - WDI,0.63041255281996256,0.42733753489257353
0185: External debt stocks; long-term  (DOD; current US$) - WDI,0.61940689410117422,0.43139994252157354
0163: Disbursements on external debt; public and publicly guaranteed (PPG)  (DIS; current US$) - WDI,0.59348783700296026,0.44120251892006801
0201: PPG; commercial banks  (DOD; current US$) - WDI,0.58045501995858273,0.44626134768766745
0268: Net financial flows; IMF nonconcessional  (NFL; current US$) - WDI,0.54306748582747488,0.46128674581221452
0190: Short-term debt  (% of exports of goods; services and primary income) - WDI,0.53344858197750644,0.46528184872833422
0265: Net official flows from UN agencies; IAEA  (current US$) - WDI,0.5139912003996927,0.4735348357393715
0203: PNG; commercial banks and other creditors  (DOD; current US$) - WDI,0.48380988617856957,0.48681618285440986
0231: Interest payments on external debt; long-term  (INT; current US$) - WDI,0.39466517003597462,0.52995899476872421
0181: Total change in external debt stocks  (current US$) - WDI,0.36848201750670467,0.54393052705054379
0145: Commitments; private creditors  (COM; current US$) - WDI,0.34972419580614073,0.55436402322704192
0260: Net flows on external debt; total  (NFL; current US$) - WDI,0.34802070303116905,0.55533016192828644
0160: Disbursements on external debt; long-term + IMF  (DIS; current US$) - WDI,0.33602340683547816,0.56222617111160944
0161: Disbursements on external debt; long-term  (DIS; current US$) - WDI,0.31634262906836585,0.57390326804660485
0175: PPG; private creditors  (DIS; current US$) - WDI,0.24945662510843827,0.61753581184934503
0243: PNG; commercial banks and other creditors  (INT; current US$) - WDI,0.24317239310282335,0.62200091035384364
0229: Interest payments on external debt  (% of GNI) - WDI,0.2380206180064475,0.62571519565921696
0245: PPG; private creditors  (INT; current US$) - WDI,0.23143443475889647,0.63053683981891839
0186: External debt stocks; private nonguaranteed (PNG)  (DOD; current US$) - WDI,0.2238432671893319,0.63620019708639675
0241: PPG; commercial banks  (INT; current US$) - WDI,0.19875470578024657,0.65579629184231403
0205: External debt stocks; long-term private sector  (DOD; current US$) - WDI,0.19808750927015845,0.65633726911982548
0212: External debt stocks; variable rate  (DOD; current US$) - WDI,0.19559361095828978,0.65836909440949032
0170: PPG; bonds  (DIS; current US$) - WDI,0.18062649024201036,0.67090019876410456
0191: Short-term debt  (% of total external debt) - WDI,0.166865190251406,0.682974957073472
0228: Interest payments on external debt  (% of exports of goods; services and primary income) - WDI,0.1536046533267291,0.69517333633352618
0206: PPG; private creditors  (DOD; current US$) - WDI,0.15354430832023044,0.69523021440170152
0240: PPG; bonds  (INT; current US$) - WDI,0.14776752207882363,0.70073591361356335
0232: Interest payments on external debt; private nonguaranteed (PNG)  (INT; current US$) - WDI,0.11994255035344843,0.72914844209898499
0155: Currency composition of PPG debt; U.S. dollars  (%) - WDI,0.084832584915529349,0.77089502716741276
0200: PPG; bonds  (DOD; current US$) - WDI,0.072142520785870135,0.78828170356308436
0261: Net flows on external debt; long-term  (NFL; current US$) - WDI,0.042338149039262404,0.83700622599574892
0171: PPG; commercial banks  (DIS; current US$) - WDI,0.041180456760939947,0.83921925014338716
0259: Portfolio investment; bonds (PPG + PNG)  (NFL; current US$) - WDI,0.037005124744534386,0.84748229498914551
0242: PNG; bonds  (INT; current US$) - WDI,0.027689461465878366,0.86786482899917206
0213: Debt buyback  (current US$) - WDI,0.023421734046011104,0.87838734488843451
0269: Net financial flows; IBRD  (NFL; current US$) - WDI,0.014982183795925931,0.90259829791531221
0262: Net flows on external debt; private nonguaranteed (PNG)  (NFL; current US$) - WDI,0.0090796655493063094,0.92410017668649291
0223: Average interest on new external debt commitments; official  (%) - WDI,0.0050032027150156196,0.9436200243373396
0263: Net flows on external debt; public and publicly guaranteed (PPG)  (NFL; current US$) - WDI,0.0029000443948694228,0.95706065489770609
0172: PNG; bonds  (DIS; current US$) - WDI,0.00014727403045643021,0.99031910450078486
0202: PNG; bonds  (DOD; current US$) - WDI,0.00010470079156579986,0.991837362457063
0274: EBRD; private nonguaranteed  (NFL; current US$) - WDI,nan,nan
0640: Fixed broadband subscriptions  (per 100 people) - WDI,2349.3123287736294,1.2586077776953696e-302
0677: Household final consumption expenditure per capita  (constant 2005 US$) - WDI,2174.9789229163466,4.4774384889302572e-288
0643: Internet users  (per 100 people) - WDI,2084.2216360732505,3.2288686557819989e-280
0638: Fixed telephone subscriptions  (per 100 people) - WDI,1716.0507779514464,4.2732890750833399e-246
0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI,1091.3390668062857,9.2255303577553531e-178
0642: Secure Internet servers  (per 1 million people) - WDI,1035.8158509458024,7.0217074477167043e-171
0552: Documents to export  (number) - WDI,930.77344439607259,2.0155007828225597e-157
0353: Agriculture value added per worker  (constant 2005 US$) - WDI,879.71006717158161,1.1662957519598054e-150
0492: Domestic credit to private sector  (% of GDP) - WDI,861.29851393445813,3.485241318733501e-148
0570: Documents to import  (number) - WDI,813.84206067763807,1.0391545918318876e-141
0491: Domestic credit provided by financial sector  (% of GDP) - WDI,810.09387048829535,3.4192616863126659e-141
0490: Claims on other sectors of the domestic economy  (% of GDP) - WDI,795.73806858490207,3.3356042457180387e-139
0571: Time to import  (days) - WDI,628.40409887168084,5.2333884706306659e-115
0553: Time to export  (days) - WDI,581.33739023286171,7.6668436950353869e-108
0545: Private credit bureau coverage  (% of adults) - WDI,578.19894316939701,2.336024207823686e-107
0379: Electric power consumption  (kWh per capita) - WDI,565.8332041622192,1.9161581956485159e-105
0636: Mobile cellular subscriptions  (per 100 people) - WDI,515.42829086041218,1.624534030762266e-97
0456: Commercial bank branches  (per 100;000 adults) - WDI,484.28349114342933,1.6393449296726293e-92
0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI,344.14298106932199,6.4338884286435366e-69
0380: Energy use  (kg of oil equivalent per capita) - WDI,288.19090033712547,5.8390639069609199e-59
0585: Tax payments  (number) - WDI,286.21226980241636,1.3321914915650542e-58
0363: Electricity production from nuclear sources  (% of total) - WDI,276.98636832784752,6.3172421273063189e-57
0579: Start-up procedures to register a business  (number) - WDI,276.04905121427396,9.3609963863553587e-57
0697: Exports of goods and services  (current US$) - WDI,253.541706293424,1.2645583578368478e-52
0375: Alternative and nuclear energy  (% of total energy use) - WDI,238.84639218160393,6.7588960542651794e-50
0699: Exports of goods and services  (constant 2005 US$) - WDI,233.00481588429372,8.3408132826797896e-49
0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI,211.03598664840575,1.1522750155754236e-44
0569: Cost to import  (US$ per container) - WDI,191.45367789679952,6.3295543801072977e-41
0662: General government final consumption expenditure  (constant 2005 US$) - WDI,183.3247780528219,2.3325016151057e-39
0455: Bank capital to assets ratio  (%) - WDI,169.25522322755606,1.2557721806457522e-36
0551: Cost to export  (US$ per container) - WDI,169.17895939594882,1.299523768266281e-36
0660: General government final consumption expenditure  (current US$) - WDI,165.16198005629943,7.9116692690921784e-36
0477: Money and quasi money  as % of GDP (M2) - WDI,159.14872088717846,1.1927952075597555e-34
0472: Broad money  (% of GDP) - WDI,158.61261407438045,1.520014990166279e-34
0613: CPIA property rights and rule-based governance rating  (1=low to 6=high) - WDI,146.10059142741241,4.465914051310992e-32
0620: CPIA transparency; accountability; and corruption in the public sector rating  (1=low to 6=high) - WDI,145.99836017772691,4.6791079129294769e-32
0577: Cost of business start-up procedures  (% of GNI per capita) - WDI,145.85377883583925,4.998135569269861e-32
0361: Electric power transmission and distribution losses  (% of output) - WDI,143.67197576985319,1.3533837474045895e-31
0485: Lending interest rate  (%) - WDI,143.09415539030283,1.7623880654341501e-31
0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI,131.49756904143331,3.6094996723911793e-29
0689: Final consumption expenditure  (constant 2005 US$) - WDI,129.34868243365793,9.7232639140332198e-29
0694: Gross national expenditure  (constant 2005 US$) - WDI,127.54341446969865,2.2380244746921256e-28
0687: Final consumption expenditure  (current US$) - WDI,125.27950997708456,6.3760902115889795e-28
0681: Final consumption expenditure; etc.  (current US$) - WDI,123.2294706735271,1.6478724400616511e-27
0289: Net official flows from UN agencies; UNDP  (current US$) - WDI,120.56950987002146,5.6608508690641453e-27
0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI,117.65207365630765,2.1973478343080062e-26
0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI,117.20806901785322,2.7017812137035996e-26
0674: Household final consumption expenditure  (constant 2005 US$) - WDI,115.74490485593132,5.3409626633135821e-26
0378: Combustible renewables and waste  (% of total energy) - WDI,113.3261729750357,1.6503362193299053e-25
0692: Gross national expenditure  (current US$) - WDI,112.65106048269918,2.2619431961584299e-25
0672: Household final consumption expenditure  (current US$) - WDI,112.53673529611036,2.3860137120134561e-25
0666: Household final consumption expenditure; etc.  (current US$) - WDI,111.21514151831086,4.42490195692732e-25
0474: Broad money growth  (annual %) - WDI,111.16650825213414,4.5266740440756253e-25
0628: Air transport; freight  (million ton-km) - WDI,111.11697988311347,4.6327292287790916e-25
0479: Money and quasi money growth  (annual %) - WDI,108.11939849244499,1.8846780877745585e-24
0641: Secure Internet servers - WDI,105.27554317656541,7.1554368722324872e-24
0615: CPIA public sector management and institutions cluster average  (1=low to 6=high) - WDI,95.497941334963443,7.180586268738422e-22
0707: Gross fixed capital formation  (constant 2005 US$) - WDI,94.726262904863916,1.0345728255468844e-21
0594: Scientific and technical journal articles - WDI,93.446622370522761,1.896576384627907e-21
0576: Procedures to register property  (number) - WDI,92.681359237344481,2.7258487862424663e-21
0435: Population in urban agglomerations of more than 1 million  (% of total population) - WDI,91.805950563953118,4.1287788544005116e-21
0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,90.641767772389713,7.1748796114664762e-21
0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,87.904824997256299,2.635663480131496e-20
0322: Net ODA received  (% of imports of goods; services and primary income) - WDI,87.541540912164635,3.1331844798840983e-20
0461: Bank liquid reserves to bank assets ratio  (%) - WDI,86.559120657294713,5.0023541769699017e-20
0287: Net official flows from UN agencies; UNICEF  (current US$) - WDI,82.31860924622562,3.784816375189191e-19
0319: Net ODA received  (% of gross capital formation) - WDI,78.670627659940934,2.1703208518103956e-18
0580: Time to prepare and pay taxes  (hours) - WDI,78.136707380218965,2.8036612382602656e-18
0629: Air transport; passengers carried - WDI,76.249609750830501,6.9366922310261948e-18
0358: Electricity production from coal sources  (% of total) - WDI,72.880327340232554,3.5086062872829759e-17
0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI,69.349539049072405,1.9276599687318494e-16
0546: Public credit registry coverage  (% of adults) - WDI,68.091262951413981,3.5420594119746717e-16
0484: Deposit interest rate  (%) - WDI,67.455651855838752,4.8176869380654079e-16
0627: Air transport; registered carrier departures worldwide - WDI,66.551935965117991,7.462705394908812e-16
0705: Gross fixed capital formation  (current US$) - WDI,64.796888643441903,1.7475571304919943e-15
0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,64.601292586324945,1.9215478702021644e-15
0702: Exports of goods and services  (% of GDP) - WDI,63.983290606948543,2.5937996906585093e-15
0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI,63.95888501583434,2.6247203404744503e-15
0314: Net official development assistance and official aid received  (current US$) - WDI,63.954162544470279,2.6307459798019726e-15
0616: CPIA efficiency of revenue mobilization rating  (1=low to 6=high) - WDI,63.481660364441048,3.3093454265144414e-15
0321: Net official development assistance received  (constant 2013 US$) - WDI,62.617894189398655,5.035515558610264e-15
0318: Net official development assistance received  (current US$) - WDI,62.489851287263939,5.3589564579703521e-15
0486: Interest rate spread  (lending rate minus deposit rate; %) - WDI,61.604512673830044,8.243405262214789e-15
0679: Household final consumption expenditure; PPP  (current international $) - WDI,60.792416853346431,1.2240385036183748e-14
0574: Time required to enforce a contract  (days) - WDI,59.7899282271921,1.994868145116668e-14
0575: Time required to register property  (days) - WDI,56.522111524130054,9.834611478397042e-14
0619: CPIA trade rating  (1=low to 6=high) - WDI,56.046941799225692,1.2407490607245644e-13
0696: Gross national expenditure  (% of GDP) - WDI,54.508118443253416,2.6354480787612268e-13
0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI,52.361394630276536,7.5527972005161648e-13
0609: IDA resource allocation index  (1=low to 6=high) - WDI,51.698141402779136,1.0461209783166707e-12
0578: Time required to start a business  (days) - WDI,51.656626714546434,1.0676780707314431e-12
0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI,48.98530022429189,3.9742196711204549e-12
0320: Net ODA received  (% of GNI) - WDI,48.002681150925284,6.4509578908003289e-12
0665: General government final consumption expenditure  (% of GDP) - WDI,47.023395803265664,1.0459356708964892e-11
0612: CPIA equity of public resource use rating  (1=low to 6=high) - WDI,46.655827711000704,1.2541233831279361e-11
0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI,46.590010853856718,1.2955670784339705e-11
0611: CPIA quality of public administration rating  (1=low to 6=high) - WDI,45.527889224488675,2.19007318377277e-11
0433: Population in the largest city  (% of urban population) - WDI,45.03395297342459,2.7962826347670596e-11
0686: Final consumption expenditure; etc.  (% of GDP) - WDI,44.874887795781127,3.0253031868525863e-11
0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,44.701659723982615,3.2961562814713862e-11
0371: Energy imports; net  (% of energy use) - WDI,44.238239127136957,4.1463468938354886e-11
0684: Final consumption expenditure; etc.  (annual % growth) - WDI,44.160284161235545,4.3095797175573139e-11
0657: Military expenditure  (% of GDP) - WDI,43.62049103128912,5.6311083693983275e-11
0464: Total reserves in months of imports - WDI,43.596661238887627,5.698014231807194e-11
0589: Procedures to build a warehouse  (number) - WDI,42.526712732429026,9.6870123849477548e-11
0604: CPIA quality of budgetary and financial management rating  (1=low to 6=high) - WDI,41.181762284447956,1.8893261837383723e-10
0655: Armed forces personnel  (% of total labor force) - WDI,39.330485312142621,4.7470417862264929e-10
0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI,38.424611165963746,7.45674052026881e-10
0595: Patent applications; nonresidents - WDI,36.849867489580269,1.636960732312625e-09
0607: CPIA gender equality rating  (1=low to 6=high) - WDI,34.044948042389812,6.669716453881972e-09
0639: Fixed broadband subscriptions - WDI,33.866460770428276,7.2947470584158255e-09
0608: CPIA building human resources rating  (1=low to 6=high) - WDI,33.717430660932791,7.8614092171701716e-09
0618: CPIA structural policies cluster average  (1=low to 6=high) - WDI,33.454232490009659,8.9721755059177301e-09
0675: Household final consumption expenditure  (annual % growth) - WDI,33.182834894102349,1.0282685557971743e-08
0284: Net financial flows; RDB concessional  (NFL; current US$) - WDI,33.04550635301954,1.1017310627770364e-08
0587: Total tax rate  (% of commercial profits) - WDI,31.579754071649905,2.3032094963648553e-08
0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI,31.213919560449188,2.7693593193999849e-08
0597: Trademark applications; direct nonresident - WDI,30.81962042369495,3.3783553298936972e-08
0600: CPIA business regulatory environment rating  (1=low to 6=high) - WDI,28.771847152201996,9.5045916257303757e-08
0691: Gross national expenditure deflator  (base year varies by country) - WDI,28.675076745239608,9.9816164037362026e-08
0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI,28.453315315084282,1.1167380814289645e-07
0601: CPIA debt policy rating  (1=low to 6=high) - WDI,27.696253846613207,1.6387863606913251e-07
0364: Electricity production from oil sources  (% of total) - WDI,26.638655399780312,2.8028674147258225e-07
0376: Fossil fuel energy consumption  (% of total) - WDI,26.031635586144084,3.8158482780923526e-07
0453: Bank nonperforming loans to total gross loans  (%) - WDI,22.955329074701286,1.8330362183478848e-06
0596: Patent applications; residents - WDI,22.05821104337052,2.902698259645879e-06
0708: Gross fixed capital formation  (annual % growth) - WDI,21.259170681527781,4.3749113924530339e-06
0295: Net official flows from UN agencies; WFP  (current US$) - WDI,20.077677677773561,8.0366986970009558e-06
0460: Domestic credit to private sector by banks  (% of GDP) - WDI,17.80282420340712,2.606483718784756e-05
0602: CPIA economic management cluster average  (1=low to 6=high) - WDI,16.589117252614489,4.8997237699269636e-05
0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,16.354539770884482,5.5371196110955921e-05
0678: Household final consumption expenditure per capita growth  (annual %) - WDI,15.255461411970167,9.8345217533946878e-05
0588: Time required to build a warehouse  (days) - WDI,15.099129395073914,0.00010673935492145077
0603: CPIA policy and institutions for environmental sustainability rating  (1=low to 6=high) - WDI,14.43396322214887,0.00015133274278571958
