808,score,p-value
1231: Labor force; female  (% of total labor force) - WDI,9.6346657407977396,0.0019388092345036169
0829: GNI; PPP  (constant 2011 international $) - WDI,9.48519164767281,0.0021023784420255601
0171: PPG; commercial banks  (DIS; current US$) - WDI,9.4559545896094921,0.0021359755251961756
0942: Secondary education; duration  (years) - WDI,9.2863986343935565,0.0023418547556850649
0075: Secondary income receipts  (BoP; current US$) - WDI,9.2015590127252995,0.0024523237151876766
0734: Agriculture; value added  (annual % growth) - WDI,9.1921897678541349,0.0024648435352744419
0252: Interest rescheduled; official  (current US$) - WDI,8.940484587440956,0.0028266420300292246
1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (% of total merchandise imports) - WDI,8.8763196924641399,0.0029272190889185379
0214: Debt stock reduction  (current US$) - WDI,8.7487192546740342,0.0031381808710548281
1334: Share of tariff lines with specific rates; manufactured products  (%) - WDI,8.7443604111852835,0.0031456544494864814
0828: GNI; PPP  (current international $) - WDI,8.6427513870775137,0.003325096620853246
0264: Net flows on external debt; short-term  (NFL; current US$) - WDI,8.4633876014361977,0.0036676821930650815
1897: Fixed-telephone subscriptions - ITU,8.4210356541915949,0.0037536904618058454
0891: Primary school starting age  (years) - WDI,8.3608442820827822,0.0038794736844289784
0806: GDP; PPP  (constant 2011 international $) - WDI,8.3448113980764003,0.0039136961915581317
0805: GDP; PPP  (current international $) - WDI,8.2950674948545533,0.0040218451771506488
2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO,8.123938581839603,0.0044177114794118847
0159: IMF purchases  (DIS; current US$) - WDI,8.078363805725699,0.004529684481385951
0234: Interest payments on external debt; short-term  (INT; current US$) - WDI,8.0304180384851929,0.0046506083089440887
0263: Net flows on external debt; public and publicly guaranteed (PPG)  (NFL; current US$) - WDI,8.0259098717210513,0.0046621462869977058
0118: IMF repurchases  (AMT; current US$) - WDI,7.9639311999328415,0.0048237630229430225
0228: Interest payments on external debt  (% of exports of goods; services and primary income) - WDI,7.8314735356446725,0.005188591296864495
0267: Net financial flows; IMF concessional  (NFL; current US$) - WDI,7.7166776278287799,0.0055275004450793513
1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise exports) - WDI,7.6150125320462232,0.0058464867966665519
1304: Population; total - WDI,7.5149099422839694,0.0061789532543412087
0259: Portfolio investment; bonds (PPG + PNG)  (NFL; current US$) - WDI,7.3594807808896743,0.0067339155304213857
2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO,7.31941478349228,0.0068850616157797324
0174: PPG; other private creditors  (DIS; current US$) - WDI,7.3156723614567891,0.0068993555959786877
0172: PNG; bonds  (DIS; current US$) - WDI,7.2639325998832476,0.0071001116565533864
0156: Debt forgiveness or reduction  (current US$) - WDI,7.176827389556153,0.0074516874875094983
0258: PPG; bilateral concessional  (NFL; current US$) - WDI,7.0441217567730581,0.0080219052122081809
0783: Adjusted net national income per capita  (annual % growth) - WDI,6.9833935616678575,0.0082975588743122112
1204: Labor force participation rate for ages 15-24; male (%)  (modeled ILO estimate) - WDI,6.967297827507239,0.0083722329007734804
0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI,6.8346181997789177,0.0090146208343830272
0040: Travel services  (% of service imports; BoP) - WDI,6.7273478485868177,0.0095707981865446046
0780: Adjusted net national income  (annual % growth) - WDI,6.6478165160386977,0.010005778951667422
0899: School enrollment; primary  (% gross) - WDI,6.5832217273933455,0.010373966035403442
0213: Debt buyback  (current US$) - WDI,6.5200830282703723,0.010747300613322061
0943: Secondary education; pupils - WDI,6.4828880034311824,0.01097366132941258
0137: Principal forgiven  (current US$) - WDI,6.4579664393452028,0.011128062482182835
1353: Agricultural raw materials imports  (% of merchandise imports) - WDI,6.3151967029842133,0.012056643495593601
0831: GNI per capita  (current LCU) - WDI,6.2307711499984606,0.012642872787170746
0809: GDP per capita  (current LCU) - WDI,6.2249929046670838,0.012684051943971661
0061: Communications; computer; etc.  (% of service exports; BoP) - WDI,6.1855646521078622,0.012968748581492441
0723: Imports of goods and services  (annual % growth) - WDI,6.157950528112158,0.013172047767183849
1151: Employment to population ratio; 15+; male (%)  (national estimate) - WDI,5.9939970336542547,0.014448569843152674
0732: Agriculture; value added  (current LCU) - WDI,5.9598161050965173,0.014730376162825961
1232: Labor force; total - WDI,5.9532723794116942,0.01478496896560853
0725: Imports of goods and services  (% of GDP) - WDI,5.6991268088174811,0.017075003063864214
0927: Primary education; teachers - WDI,5.6592824987577961,0.017465938060916772
0842: Net income from abroad  (current LCU) - WDI,5.6195457735061884,0.017865032223762713
0190: Short-term debt  (% of exports of goods; services and primary income) - WDI,5.5606532086184295,0.018473930656847579
0958: School enrollment; secondary; private  (% of total secondary) - WDI,5.3458883741961385,0.020882447002974792
0189: Short-term debt  (% of total reserves) - WDI,5.3210876831142393,0.021180792696793641
0735: Agriculture; value added  (constant LCU) - WDI,5.3069316519363818,0.021353062385625596
0192: Debt forgiveness grants  (current US$) - WDI,5.169629391919746,0.023101270351659025
0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI,5.0503614638876639,0.024740297117023392
0721: Imports of goods and services  (current LCU) - WDI,4.9879359089093889,0.025645890355998537
0253: Interest rescheduled; private  (current US$) - WDI,4.860075091030339,0.027609997788017118
1378: Net barter terms of trade index  (2000 = 100) - WDI,4.8584293277486887,0.027636275516884318
0269: Net financial flows; IBRD  (NFL; current US$) - WDI,4.6581979242577063,0.03103616248163836
0724: Imports of goods and services  (constant LCU) - WDI,4.4074350146178061,0.03592016339202371
0788: Exports as a capacity to import  (constant LCU) - WDI,4.2974446966006914,0.038310267190752478
0140: Principal rescheduled; private  (current US$) - WDI,4.1959357166174769,0.040664326190986352
0215: Debt stock rescheduled  (current US$) - WDI,4.1826019545772173,0.040984653365417123
0895: Primary education; duration  (years) - WDI,4.1424657464997692,0.041964986457179256
0191: Short-term debt  (% of total external debt) - WDI,3.974754667872046,0.046336362808664988
0744: Industry; value added  (current LCU) - WDI,3.9586596365397098,0.046780415625941103
1141: Employment to population ratio; ages 15-24; total (%)  (modeled ILO estimate) - WDI,3.8692504877529519,0.049330344326997524
2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO,3.8676970052417294,0.04937592591003491
0801: GDP  (current LCU) - WDI,3.8144110687725559,0.050966694955286843
0058: Technical cooperation grants  (BoP; current US$) - WDI,3.7983896961840267,0.051455522202313989
0718: Gross capital formation  (constant LCU) - WDI,3.7487113350947339,0.053003072679606925
0824: GNI  (current LCU) - WDI,3.7162906104951765,0.054039561531040579
0747: Industry; value added  (constant LCU) - WDI,3.6992721887482665,0.054592221313315217
0715: Gross capital formation  (current LCU) - WDI,3.6970188275479541,0.05466584566752028
0834: GNI per capita  (constant LCU) - WDI,3.528607166852511,0.060478349744590189
0804: GDP  (constant LCU) - WDI,3.5206659040118744,0.060768176545087642
0812: GDP per capita  (constant LCU) - WDI,3.4717969620134457,0.062584602397291009
0821: Gross domestic income  (constant LCU) - WDI,3.4633393397218151,0.062904799398346992
1139: Employment to population ratio; ages 15-24; male (%)  (modeled ILO estimate) - WDI,3.3739145919266602,0.066399359269170594
0818: Gross domestic savings  (current LCU) - WDI,3.3711807628438022,0.066509406540389407
0223: Average interest on new external debt commitments; official  (%) - WDI,3.3704565002774145,0.066538593591902492
0827: GNI  (constant LCU) - WDI,3.3354209752177399,0.067966979524763244
0748: Industry; value added  (% of GDP) - WDI,3.3317655729851952,0.068117888058025863
0056: Net capital account  (BoP; current US$) - WDI,3.3231666781482274,0.068474298197376271
1170: Employment in industry  (% of total employment) - WDI,3.3122333921068776,0.068930350600913834
1301: Population growth  (annual %) - WDI,3.2369999636336839,0.072158132587580012
0738: Manufacturing; value added  (current LCU) - WDI,3.177059345847578,0.074845854451481147
0229: Interest payments on external debt  (% of GNI) - WDI,3.1531187808608885,0.075949237434739261
0761: Adjusted savings: education expenditure  (% of GNI) - WDI,3.1066356484221069,0.078141879403896636
0755: Services; etc.; value added  (current LCU) - WDI,3.036575930282519,0.081576550871675382
0777: Adjusted savings: net national savings  (% of GNI) - WDI,2.9511176089108662,0.085988473264661539
0758: Services; etc.; value added  (constant LCU) - WDI,2.856673481934803,0.091166935701935001
0049: Net trade in goods and services  (BoP; current US$) - WDI,2.8262758767211906,0.09290493925635647
0002: Fertilizer consumption  (% of fertilizer production) - WDI,2.7763334999796934,0.095839217284548195
0945: Secondary education; general pupils - WDI,2.773418847389244,0.09601355321767592
0741: Manufacturing; value added  (constant LCU) - WDI,2.7214759536942847,0.099179178665318751
0254: Average maturity on new external debt commitments  (years) - WDI,2.7092405775634112,0.099941325771360098
0220: Average grant element on new external debt commitments; official  (%) - WDI,2.6652682535592898,0.10273370549382152
1377: Travel services  (% of commercial service imports) - WDI,2.6561450198491969,0.10332369076417866
0771: Adjusted savings: energy depletion  (% of GNI) - WDI,2.5866493348908781,0.10794173137240688
0009: Land under cereal production  (hectares) - WDI,2.581902845377019,0.10826530657805708
0004: Agricultural land  (sq. km) - WDI,2.5384282582529867,0.11127916972415566
0838: Gross savings  (current LCU) - WDI,2.4800061105489584,0.11547579704644172
1217: Labor force participation rate; total (% of total population ages 15+)  (modeled ILO estimate) - WDI,2.4312007747408129,0.11911580733202395
0883: Preprimary education; duration  (years) - WDI,2.3987300009120416,0.12160784932829938
1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI,2.3591611686821765,0.12472315286566531
0017: Forest area  (% of land area) - WDI,2.3136526471830465,0.12841627682787518
0069: Transport services  (% of service exports; BoP) - WDI,2.3103667859824819,0.12868760900834694
0776: Adjusted savings: net national savings  (current US$) - WDI,2.1834760677923355,0.1396722896579039
0971: Secondary education; teachers - WDI,2.1630401855130628,0.14153780282450504
0712: Changes in inventories  (current LCU) - WDI,2.1466247766270969,0.14305660902207515
0255: Average maturity on new external debt commitments; official  (years) - WDI,1.9971758905627524,0.15776378118540421
1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI,1.9596548572976564,0.16172085406807879
2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO,1.8860050812692812,0.16982253587628129
1206: Labor force participation rate for ages 15-24; total (%)  (modeled ILO estimate) - WDI,1.7849179730499589,0.18171379318482911
0051: Net errors and omissions  (BoP; current US$) - WDI,1.6982150921123811,0.19268658856209694
0007: Arable land  (hectares per person) - WDI,1.6498420248240271,0.19914407975303766
0795: Gross value added at factor cost  (current LCU) - WDI,1.5509048479850955,0.21316239546689567
0726: External balance on goods and services  (current US$) - WDI,1.5429288637738443,0.21434258450759597
1314: Urban population - WDI,1.4316174362739316,0.23165666564798418
0247: Net change in interest arrears  (current US$) - WDI,1.317240463294981,0.25123890716172359
0848: Net current transfers from abroad  (current LCU) - WDI,1.2840153130653964,0.2573032008532522
0731: Agriculture; value added  (current US$) - WDI,1.244049416551962,0.26483946911190087
0815: Oil rents  (% of GDP) - WDI,1.2167150774362148,0.27015227338940895
1390: Merchandise exports to low- and middle-income economies outside region  (% of total merchandise exports) - WDI,1.0453747868972765,0.30671075484579036
1363: Merchandise imports from low- and middle-income economies outside region  (% of total merchandise imports) - WDI,1.0387724869209043,0.30824273977607014
0222: Average interest on new external debt commitments  (%) - WDI,0.96945684859396519,0.32494669221641892
0850: Terms of trade adjustment  (constant LCU) - WDI,0.92169225025852197,0.33715869669036602
0257: Net financial flows; bilateral  (NFL; current US$) - WDI,0.91961218930094113,0.33770433180491932
0054: Reserves and related items  (BoP; current US$) - WDI,0.91376717771523985,0.33924393803826003
0797: Gross value added at factor cost  (constant LCU) - WDI,0.91176450125624653,0.33977362310768422
1391: Merchandise exports to low- and middle-income economies in East Asia & Pacific  (% of total merchandise exports) - WDI,0.89877044703550035,0.34323761048009094
1214: Labor force participation rate; male (% of male population ages 15+)  (national estimate) - WDI,0.86358300955694356,0.35286131943377463
2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO,0.8609394106872359,0.35359910556812779
0845: Net taxes on products  (current LCU) - WDI,0.82804900106271939,0.36295791312785242
0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI,0.81560889976102935,0.366586799362422
0008: Arable land  (% of land area) - WDI,0.76306866973055731,0.38248526110414971
0972: Secondary education; teachers; female - WDI,0.59893670179220171,0.43908463431804201
0155: Currency composition of PPG debt; U.S. dollars  (%) - WDI,0.56468636402600736,0.45247543712360738
0020: Land area  (sq. km) - WDI,0.5445862493969541,0.46063346843455466
0077: Personal remittances; received  (current US$) - WDI,0.41279755601670159,0.52063399378531572
0028: Surface area  (sq. km) - WDI,0.41110897232206345,0.52148798948651787
0852: Official exchange rate  (LCU per US$; period average) - WDI,0.40789875431119049,0.52311839430706586
0711: Changes in inventories  (current US$) - WDI,0.40227006638209961,0.52599901900171142
0006: Arable land  (hectares) - WDI,0.36854380839255668,0.54387489806477807
0217: Average grace period on new external debt commitments; official  (years) - WDI,0.35730189919934013,0.55008297129643746
0807: Natural gas rents  (% of GDP) - WDI,0.33078251351391641,0.56526984856128526
0768: Adjusted savings: mineral depletion  (current US$) - WDI,0.31293735754348118,0.5759521815865789
1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI,0.29558279963917994,0.58673161314804723
0050: Net trade in goods  (BoP; current US$) - WDI,0.27930048811179625,0.59722457554439778
1039: Antiretroviral therapy coverage  (% of people living with HIV) - WDI,0.22611654712399146,0.63447554966426067
0045: Current account balance  (BoP; current US$) - WDI,0.21778341660276559,0.64078997538891713
0727: External balance on goods and services  (current LCU) - WDI,0.21536700980255261,0.64264849095314547
0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,0.20376163138053885,0.65175538576662029
1405: Transport services  (% of commercial service exports) - WDI,0.16692858088075649,0.68290414507165331
0713: Changes in inventories  (constant LCU) - WDI,0.13745698862290059,0.71086550680247218
0950: Secondary education; vocational pupils - WDI,0.13630574966171402,0.71202456719445673
0951: Secondary education; vocational pupils  (% female) - WDI,0.12683440127268555,0.72177841062074921
1770: Primary energy supply - TOT (MLN_TOE) - OECD,0.12665915711055334,0.72196269502094335
1783: Renewable energy - TOT (KTOE) - OECD,0.12665687967908015,0.72196509088248928
1382: Fuel exports  (% of merchandise exports) - WDI,0.12411544875745287,0.72465395354352502
0846: Net taxes on products  (constant LCU) - WDI,0.12395296754028888,0.72482690937599548
0742: Manufacturing; value added  (% of GDP) - WDI,0.088673055101048504,0.76590494231475881
1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD,0.081754818981179617,0.77496584586096318
1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,0.055995594789067238,0.81296748989695111
0047: Net financial account  (BoP; current US$) - WDI,0.03475128127402255,0.85213859540519965
0219: Average grant element on new external debt commitments  (%) - WDI,0.029447668784255764,0.86376856554264125
1733: Crude oil production - TOT (KTOE) - OECD,0.028828904204280661,0.86519358009040714
0733: Agriculture; value added  (constant 2005 US$) - WDI,0.028647780611294728,0.86561367868295691
0024: Cereal production  (metric tons) - WDI,0.011951038498930484,0.91296011003639588
0216: Average grace period on new external debt commitments  (years) - WDI,0.011661638582405692,0.91401628102438326
0016: Forest area  (sq. km) - WDI,0.0032685346487242185,0.95441518214975352
0900: School enrollment; primary; female  (% gross) - WDI,0.0019307840326356679,0.96495650803074673
0938: Lower secondary school starting age  (years) - WDI,0.0012946430994586647,0.9713013400963294
0268: Net financial flows; IMF nonconcessional  (NFL; current US$) - WDI,0.00086431053576869685,0.97654947057938057
0274: EBRD; private nonguaranteed  (NFL; current US$) - WDI,nan,nan
0640: Fixed broadband subscriptions  (per 100 people) - WDI,2648.6054473062745,0.0
0638: Fixed telephone subscriptions  (per 100 people) - WDI,2306.1462906659472,0.0
0643: Internet users  (per 100 people) - WDI,2164.5592940095703,6.7240326886560564e-312
0642: Secure Internet servers  (per 1 million people) - WDI,1869.7487854039803,1.6000328373606368e-281
0677: Household final consumption expenditure per capita  (constant 2005 US$) - WDI,1781.7185277047349,5.5883676378934003e-272
0379: Electric power consumption  (kWh per capita) - WDI,861.08878993846918,2.8093518193781749e-155
0353: Agriculture value added per worker  (constant 2005 US$) - WDI,801.48649170296051,2.1930440073065464e-146
0380: Energy use  (kg of oil equivalent per capita) - WDI,760.15363883708937,4.2448266736404523e-140
0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI,628.76583393587737,2.0266810573742261e-119
0552: Documents to export  (number) - WDI,502.94265305863541,1.5317412751537803e-98
0490: Claims on other sectors of the domestic economy  (% of GDP) - WDI,470.29898469198463,6.1441960196629405e-93
0492: Domestic credit to private sector  (% of GDP) - WDI,439.3680866143668,1.4885387425547114e-87
0491: Domestic credit provided by financial sector  (% of GDP) - WDI,421.55360062842732,2.0313388897515493e-84
0570: Documents to import  (number) - WDI,417.24006291341777,1.1767431980406161e-83
0636: Mobile cellular subscriptions  (per 100 people) - WDI,409.54553039607316,2.7243231468293203e-82
0571: Time to import  (days) - WDI,332.94244433572919,1.9372517771416093e-68
0553: Time to export  (days) - WDI,309.44174743675319,4.3404947329564165e-64
0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,289.67364162144406,2.1633331901795377e-60
0427: Population density  (people per sq. km of land area) - WDI,288.05566921562774,4.3584512509407474e-60
0456: Commercial bank branches  (per 100;000 adults) - WDI,286.14806636091561,9.9610404549033657e-60
0585: Tax payments  (number) - WDI,271.87189705869685,4.9595164125530002e-57
0696: Gross national expenditure  (% of GDP) - WDI,259.946391339581,9.183901553567857e-55
0686: Final consumption expenditure; etc.  (% of GDP) - WDI,215.5132759140823,3.4023709450814569e-46
0545: Private credit bureau coverage  (% of adults) - WDI,206.28284187549443,2.1688516266620455e-44
0702: Exports of goods and services  (% of GDP) - WDI,199.7078443240641,4.2347364425523532e-43
0361: Electric power transmission and distribution losses  (% of output) - WDI,175.97481638427024,2.1010848806894386e-38
0455: Bank capital to assets ratio  (%) - WDI,163.08197832637555,7.9108357160582779e-36
0378: Combustible renewables and waste  (% of total energy) - WDI,154.04256050637969,5.1866059910814049e-34
0485: Lending interest rate  (%) - WDI,151.97091132786966,1.3567173918624022e-33
0580: Time to prepare and pay taxes  (hours) - WDI,126.00443852977489,2.557970574448006e-28
0577: Cost of business start-up procedures  (% of GNI per capita) - WDI,120.49831686331223,3.4400019709723416e-27
0363: Electricity production from nuclear sources  (% of total) - WDI,117.14834859506796,1.678862950696317e-26
0579: Start-up procedures to register a business  (number) - WDI,115.85935051510531,3.0922817770616489e-26
0322: Net ODA received  (% of imports of goods; services and primary income) - WDI,109.64825500536305,5.9061087138564363e-25
0435: Population in urban agglomerations of more than 1 million  (% of total population) - WDI,107.48560956781921,1.65369680252576e-24
0569: Cost to import  (US$ per container) - WDI,105.42936401047542,4.4070811821201982e-24
0375: Alternative and nuclear energy  (% of total energy use) - WDI,97.678782133062569,1.792763419635548e-22
0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI,95.042869571814379,6.3477099722378838e-22
0484: Deposit interest rate  (%) - WDI,91.308783900812429,3.8197439405800661e-21
0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI,90.371272868705134,5.9980729221550938e-21
0477: Money and quasi money  as % of GDP (M2) - WDI,85.913351552286315,5.1465452639230769e-20
0486: Interest rate spread  (lending rate minus deposit rate; %) - WDI,85.789000907560037,5.4650480058699638e-20
0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI,80.889071094330973,5.846357348231045e-19
0472: Broad money  (% of GDP) - WDI,80.749567324844421,6.2551681861364596e-19
0551: Cost to export  (US$ per container) - WDI,79.561689764659562,1.1124932845511147e-18
0687: Final consumption expenditure  (current US$) - WDI,74.511572454728636,1.2931572457448951e-17
0320: Net ODA received  (% of GNI) - WDI,74.306474167288656,1.4288828224085061e-17
0574: Time required to enforce a contract  (days) - WDI,73.462787332541609,2.1545967090982152e-17
0576: Procedures to register property  (number) - WDI,68.486534100773639,2.4411974415351893e-16
0376: Fossil fuel energy consumption  (% of total) - WDI,64.301719842988234,1.8929160680719e-15
0319: Net ODA received  (% of gross capital formation) - WDI,63.355764148029586,3.0101712296288188e-15
0589: Procedures to build a warehouse  (number) - WDI,57.680985414410202,4.9006412757351207e-14
0575: Time required to register property  (days) - WDI,55.588139674893718,1.375627719628756e-13
0641: Secure Internet servers - WDI,52.473207615578481,6.4137670767119339e-13
0453: Bank nonperforming loans to total gross loans  (%) - WDI,51.702603611708305,9.3928459254294178e-13
0587: Total tax rate  (% of commercial profits) - WDI,41.969792811725434,1.1900489660058429e-10
0662: General government final consumption expenditure  (constant 2005 US$) - WDI,40.671596050999341,2.2781124106429714e-10
0461: Bank liquid reserves to bank assets ratio  (%) - WDI,40.528861668297139,2.4468399621741862e-10
0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI,38.650937857844802,6.2707408802375768e-10
0689: Final consumption expenditure  (constant 2005 US$) - WDI,38.235299968663888,7.7249380544632741e-10
0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI,38.133546764965587,8.1297222462054612e-10
0578: Time required to start a business  (days) - WDI,38.131900342734866,8.1364437289675644e-10
0674: Household final consumption expenditure  (constant 2005 US$) - WDI,37.467245992515544,1.1360147245654046e-09
0660: General government final consumption expenditure  (current US$) - WDI,35.540025590627089,2.9944879222259198e-09
0694: Gross national expenditure  (constant 2005 US$) - WDI,35.406385783807295,3.2029372462319024e-09
0364: Electricity production from oil sources  (% of total) - WDI,35.390101635812904,3.2293116755751354e-09
0628: Air transport; freight  (million ton-km) - WDI,33.117737238819927,1.0158446710527047e-08
0681: Final consumption expenditure; etc.  (current US$) - WDI,33.061710419820031,1.045003048097368e-08
0362: Electricity production from natural gas sources  (% of total) - WDI,32.996621597784021,1.0799330722268942e-08
0672: Household final consumption expenditure  (current US$) - WDI,32.603824244981375,1.3170307814400551e-08
0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI,32.44503865016177,1.4270998415463361e-08
0666: Household final consumption expenditure; etc.  (current US$) - WDI,32.290852248072596,1.5428026519664242e-08
0627: Air transport; registered carrier departures worldwide - WDI,30.906033513460475,3.1096680820398176e-08
0474: Broad money growth  (annual %) - WDI,29.51020457964156,6.3118560107605441e-08
0692: Gross national expenditure  (current US$) - WDI,29.203115437516857,7.3770549712612204e-08
0479: Money and quasi money growth  (annual %) - WDI,28.787617131478747,9.1110648705851356e-08
0699: Exports of goods and services  (constant 2005 US$) - WDI,28.46512466881563,1.0734294231702541e-07
0619: CPIA trade rating  (1=low to 6=high) - WDI,27.985699953683724,1.3699214239149413e-07
0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI,27.648217095624712,1.6267000104929162e-07
0697: Exports of goods and services  (current US$) - WDI,26.588840992279508,2.791210803370472e-07
0629: Air transport; passengers carried - WDI,26.118632009123768,3.5481965018536014e-07
0289: Net official flows from UN agencies; UNDP  (current US$) - WDI,26.094196024617879,3.5927410893322251e-07
0594: Scientific and technical journal articles - WDI,25.911721459170622,3.9436104465661176e-07
0707: Gross fixed capital formation  (constant 2005 US$) - WDI,25.840187954009991,4.0903634420309641e-07
0464: Total reserves in months of imports - WDI,25.476101440584706,4.926712899711833e-07
0691: Gross national expenditure deflator  (base year varies by country) - WDI,25.121700212077222,5.9054834185696634e-07
0295: Net official flows from UN agencies; WFP  (current US$) - WDI,24.486113298563183,8.1757131852150691e-07
0323: Net ODA received per capita  (current US$) - WDI,24.42416733892891,8.4392422129423443e-07
0487: Real interest rate  (%) - WDI,23.573474672680305,1.3052165294914521e-06
0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI,23.404177835878905,1.4236717210178635e-06
0360: Electricity production from hydroelectric sources  (% of total) - WDI,23.112341371031143,1.6537726776939712e-06
0284: Net financial flows; RDB concessional  (NFL; current US$) - WDI,23.014308981369226,1.739167453176347e-06
0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,22.477154906102243,2.2920911402537843e-06
0321: Net official development assistance received  (constant 2013 US$) - WDI,22.312634754711993,2.4944799412087631e-06
0314: Net official development assistance and official aid received  (current US$) - WDI,22.198005552880002,2.6460138367206522e-06
0318: Net official development assistance received  (current US$) - WDI,22.058997887291167,2.8422347990559162e-06
0287: Net official flows from UN agencies; UNICEF  (current US$) - WDI,21.952980096457953,3.0016576055555145e-06
0304: PPG; IDA  (NTR; current US$) - WDI,20.804461462798017,5.4261875190872079e-06
0684: Final consumption expenditure; etc.  (annual % growth) - WDI,20.637261912732871,5.9154342846656701e-06
0595: Patent applications; nonresidents - WDI,20.38646271085118,6.7336941254625107e-06
0665: General government final consumption expenditure  (% of GDP) - WDI,19.835441988006597,8.9536479191204235e-06
0678: Household final consumption expenditure per capita growth  (annual %) - WDI,19.807064612982948,9.0861034633477109e-06
0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI,19.514273083778185,1.057325809463823e-05
0338: PPG; IDA  (TDS; current US$) - WDI,19.360617662271615,1.1449254349711511e-05
0705: Gross fixed capital formation  (current US$) - WDI,18.720480145949615,1.595686360104629e-05
0272: PPG; multilateral concessional  (NFL; current US$) - WDI,18.513393879146165,1.7768162533540121e-05
0306: PPG; multilateral concessional  (NTR; current US$) - WDI,17.756421150487668,2.6337235248795506e-05
0341: PPG; multilateral concessional  (TDS; current US$) - WDI,17.680002507799159,2.7406117188750594e-05
0591: Investment in telecoms with private participation  (current US$) - WDI,17.540303313352652,2.9474223163458673e-05
0333: Debt service  (PPG and IMF only; % of exports of goods; services and primary income) - WDI,17.183882971138587,3.5490700205736892e-05
0675: Household final consumption expenditure  (annual % growth) - WDI,16.922546919630996,4.0674681419281133e-05
0326: PPG; bilateral concessional  (TDS; current US$) - WDI,16.913060555420557,4.08765647796639e-05
0708: Gross fixed capital formation  (annual % growth) - WDI,16.843582260243604,4.2386228687960628e-05
0325: PPG; bilateral  (TDS; current US$) - WDI,16.771465043962912,4.4012621792402016e-05
0342: PPG; official creditors  (TDS; current US$) - WDI,15.790859610649216,7.3507382458853121e-05
0351: Undisbursed external debt; official creditors  (UND; current US$) - WDI,15.194379858606169,0.00010051122927176507
0339: Multilateral debt service  (TDS; current US$) - WDI,15.032135631657814,0.00010945336139675029
0679: Household final consumption expenditure; PPP  (current international $) - WDI,14.971688000812687,0.00011298628313167967
0350: Undisbursed external debt; total  (UND; current US$) - WDI,14.818464376438735,0.00012246515217640731
0334: Debt service on external debt; public and publicly guaranteed (PPG)  (TDS; current US$) - WDI,13.811661058171207,0.00020819043288793177
0337: PPG; IBRD  (TDS; current US$) - WDI,13.502772409325589,0.00024511357190524553
0596: Patent applications; residents - WDI,13.471306418536209,0.00024922762729059374
0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,13.336077063948368,0.00026771655430850782
0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI,13.035949020280547,0.0003138514227412253
0347: PPG; other private creditors  (TDS; current US$) - WDI,13.027618391407215,0.0003152405876879113
0331: Debt service on external debt; long-term  (TDS; current US$) - WDI,12.956945756349423,0.00032727801673817272
0327: Debt service on external debt; total  (TDS; current US$) - WDI,12.893870453370079,0.00033841285038853895
0639: Fixed broadband subscriptions - WDI,12.870100614660888,0.00034270753455825821
0344: PPG; commercial banks  (TDS; current US$) - WDI,12.858189786241692,0.00034488020840922287
0620: CPIA transparency; accountability; and corruption in the public sector rating  (1=low to 6=high) - WDI,12.71281054030036,0.00037254734375479219
0271: Net financial flows; multilateral  (NFL; current US$) - WDI,12.585125294105209,0.00039869100633390612
0346: PNG; commercial banks and other creditors  (TDS; current US$) - WDI,12.455599542967796,0.00042710636768090196
0352: Undisbursed external debt; private creditors  (UND; current US$) - WDI,12.427258980481492,0.00043359162443323552
