X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2718N: External Intervention - Fund for Peace,0927: Primary education; teachers - WDI,0.25961,0.24285385,0.20424,0.25577,5.9541965,-0.12944551
2718N: External Intervention - Fund for Peace,1217: Labor force participation rate; total (% of total population ages 15+)  (modeled ILO estimate) - WDI,0.25911,0.25244907,0.17872,0.25691,6.2479277,0.08161464
2718N: External Intervention - Fund for Peace,0902: Gross intake ratio in first grade of primary education; female  (% of relevant age group) - WDI,0.25766,0.24491039,0.16369,0.25401,6.0,0.11291419
2718N: External Intervention - Fund for Peace,0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI,0.25643,0.06426445,0.07303999,0.2541,6.087463,-0.43836692
2718N: External Intervention - Fund for Peace,0078: Personal remittances; received  (% of GDP) - WDI,0.25419,0.159699,0.064909995,0.25419,6.129283,0.3073939
2718N: External Intervention - Fund for Peace,0761: Adjusted savings: education expenditure  (% of GNI) - WDI,0.25382,0.23274302,0.13679999,0.25382,6.2094536,-0.14517912
2718N: External Intervention - Fund for Peace,0999: Proportion of seats held by women in national parliaments  (%) - WDI,0.25313,0.16914237,0.15763,0.24921,6.2479277,-0.2898062
2718N: External Intervention - Fund for Peace,0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI,0.25283,0.13426092,0.04963,0.25253,6.044394,-0.3443386
2718N: External Intervention - Fund for Peace,0472: Broad money  (% of GDP) - WDI,0.25221,0.09402855,0.078289986,0.24964,6.087463,-0.3977203
2718N: External Intervention - Fund for Peace,0440: Capture fisheries production  (metric tons) - WDI,0.2518,0.21138912,0.1416,0.2518,6.2479277,-0.20102455
2718N: External Intervention - Fund for Peace,1376: Transport services  (% of commercial service imports) - WDI,0.2516,0.050977558,0.08434999,0.2516,6.129283,0.44790897
2718N: External Intervention - Fund for Peace,2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO,0.25101,0.1677196,0.076519996,0.25101,6.087463,-0.28860074
2718N: External Intervention - Fund for Peace,0364: Electricity production from oil sources  (% of total) - WDI,0.24997,0.13189682,0.13607001,0.2463,6.044394,0.34361777
2718N: External Intervention - Fund for Peace,1074: People practicing open defecation; urban  (% of urban population) - WDI,0.24989,0.14907883,0.050850004,0.24989,6.2094536,0.31750774
2718N: External Intervention - Fund for Peace,0664: General government final consumption expenditure  (constant LCU) - WDI,0.24884,0.2473272,0.1931,0.24471,6.087463,0.03889494
2718N: External Intervention - Fund for Peace,1382: Fuel exports  (% of merchandise exports) - WDI,0.2485,0.245395,0.15528,0.2485,6.044394,0.055722468
2718N: External Intervention - Fund for Peace,0691: Gross national expenditure deflator  (base year varies by country) - WDI,0.24753,0.22826615,0.049130008,0.24753,6.087463,0.13879427
2718N: External Intervention - Fund for Peace,0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI,0.24668,0.21670851,0.15301001,0.24668,6.0,0.1731228
2718N: External Intervention - Fund for Peace,1279: Death rate; crude  (per 1;000 people) - WDI,0.24608,0.22338374,0.1635,0.24608,6.2479277,0.15065275
2718N: External Intervention - Fund for Peace,1207: Labor force participation rate; female (% of female population ages 15-64)  (modeled ILO estimate) - WDI,0.24586,0.2087324,0.13367,0.24373,6.2479277,-0.19268525
2718N: External Intervention - Fund for Peace,0051: Net errors and omissions  (BoP; current US$) - WDI,0.24582,0.22947218,0.16306001,0.24319,6.169925,0.12785862
2718N: External Intervention - Fund for Peace,0039: Transport services  (% of service imports; BoP) - WDI,0.2446,0.091977954,0.09793,0.2446,6.129283,0.39066872
2718N: External Intervention - Fund for Peace,0804: GDP  (constant LCU) - WDI,0.24453,0.24404477,0.18353,0.24142,6.2479277,0.022028038
2718N: External Intervention - Fund for Peace,2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO,0.24423,0.22026703,0.069010004,0.24115,6.129283,-0.15479977
2718N: External Intervention - Fund for Peace,0732: Agriculture; value added  (current LCU) - WDI,0.24327,0.24204573,0.11211999,0.24327,6.169925,0.034989506
2718N: External Intervention - Fund for Peace,1359: Ores and metals imports  (% of merchandise imports) - WDI,0.24313,0.17459445,0.095850006,0.24014,6.087463,-0.26179296
2718N: External Intervention - Fund for Peace,1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise imports) - WDI,0.2425,0.12486912,0.10877001,0.2425,6.129283,0.3429736
2718N: External Intervention - Fund for Peace,0903: Gross intake ratio in first grade of primary education; male  (% of relevant age group) - WDI,0.24177,0.19280249,0.13043,0.23898,6.0,0.22128603
2718N: External Intervention - Fund for Peace,1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI,0.24169,0.2415969,0.12601998,0.24169,6.2094536,0.009648402
2718N: External Intervention - Fund for Peace,0900: School enrollment; primary; female  (% gross) - WDI,0.24091,0.22061601,0.1145,0.23816,6.087463,-0.14245692
2718N: External Intervention - Fund for Peace,0899: School enrollment; primary  (% gross) - WDI,0.24011,0.2372974,0.15351,0.24011,6.087463,-0.053033892
2718N: External Intervention - Fund for Peace,0759: Services; etc.; value added  (% of GDP) - WDI,0.23762,0.06829828,0.047759995,0.23494,6.169925,-0.4114872
2718N: External Intervention - Fund for Peace,0718: Gross capital formation  (constant LCU) - WDI,0.23754,0.23587017,0.18174002,0.23754,6.087463,0.04086364
2718N: External Intervention - Fund for Peace,0477: Money and quasi money  as % of GDP (M2) - WDI,0.23527,0.101191714,0.062189996,0.23527,6.087463,-0.366167
2718N: External Intervention - Fund for Peace,0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI,0.23437,0.011231542,0.071559995,0.23437,6.0,-0.47237533
2718N: External Intervention - Fund for Peace,0075: Secondary income receipts  (BoP; current US$) - WDI,0.23404,0.12299516,0.113010004,0.23404,6.129283,-0.33323392
2718N: External Intervention - Fund for Peace,1096: Out-of-pocket health expenditure  (% of total expenditure on health) - WDI,0.23332,0.062492207,0.066530004,0.23332,6.2479277,0.41331318
2718N: External Intervention - Fund for Peace,1368: Merchandise imports from low- and middle-income economies in South Asia  (% of total merchandise imports) - WDI,0.2331,0.1724772,0.10868999,0.23052,6.2094536,0.24621697
2718N: External Intervention - Fund for Peace,0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI,0.23238,0.21979271,0.13168001,0.22831,6.0,0.11219312
2718N: External Intervention - Fund for Peace,0432: Population in largest city - WDI,0.23213,0.21331453,0.17702001,0.22917,6.087463,-0.1371695
2718N: External Intervention - Fund for Peace,0815: Oil rents  (% of GDP) - WDI,0.23089,0.2251015,0.15497,0.23089,6.169925,0.07608223
2718N: External Intervention - Fund for Peace,0009: Land under cereal production  (hectares) - WDI,0.22974,0.20743638,0.17348999,0.22974,6.2094536,-0.14934394
2718N: External Intervention - Fund for Peace,1389: Merchandise exports to high-income economies  (% of total merchandise exports) - WDI,0.2297,0.07303354,0.08515,0.2297,6.2094536,-0.39581114
2718N: External Intervention - Fund for Peace,0054: Reserves and related items  (BoP; current US$) - WDI,0.22956,0.21323074,0.1294,0.2268,6.169925,-0.12778598
2718N: External Intervention - Fund for Peace,0738: Manufacturing; value added  (current LCU) - WDI,0.2281,0.22703674,0.17041,0.2281,6.129283,0.032607608
2718N: External Intervention - Fund for Peace,0323: Net ODA received per capita  (current US$) - WDI,0.22769,0.14807609,0.10707,0.22459,6.0,0.28215936
2718N: External Intervention - Fund for Peace,0945: Secondary education; general pupils - WDI,0.22714,0.21637717,0.18728,0.22286,6.087463,-0.103744075
2718N: External Intervention - Fund for Peace,1202: Labor force participation rate for ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.22581,0.22180155,0.12083001,0.22313,6.2479277,-0.06331232
2718N: External Intervention - Fund for Peace,0362: Electricity production from natural gas sources  (% of total) - WDI,0.22455,0.21959095,0.12961999,0.2215,6.044394,-0.07042047
2718N: External Intervention - Fund for Peace,0077: Personal remittances; received  (current US$) - WDI,0.22444,0.20881072,0.12185999,0.22444,6.129283,-0.12501714
2718N: External Intervention - Fund for Peace,0809: GDP per capita  (current LCU) - WDI,0.22389,0.2184548,0.16962,0.22101,6.2479277,0.073723875
2718N: External Intervention - Fund for Peace,1370: Merchandise imports by the reporting economy; residual  (% of total merchandise imports) - WDI,0.22317,0.1558125,0.13698,0.22317,6.2094536,0.25953323
2718N: External Intervention - Fund for Peace,0371: Energy imports; net  (% of energy use) - WDI,0.22304,0.21633859,0.16537,0.21937,6.044394,-0.08186214
2718N: External Intervention - Fund for Peace,0484: Deposit interest rate  (%) - WDI,0.22273,0.19198486,0.1582,0.21947,6.044394,0.17534289
2718N: External Intervention - Fund for Peace,0791: GDP deflator  (base year varies by country) - WDI,0.22238,0.20984988,0.055339992,0.21968,6.2479277,0.11193804
2718N: External Intervention - Fund for Peace,0701: Exports of goods and services  (constant LCU) - WDI,0.22233,0.22139159,0.13433,0.22233,6.087463,0.030633572
2718N: External Intervention - Fund for Peace,0901: School enrollment; primary; male  (% gross) - WDI,0.22226,0.21985771,0.14462,0.21951,6.087463,0.049013197
2718N: External Intervention - Fund for Peace,0289: Net official flows from UN agencies; UNDP  (current US$) - WDI,0.22218,0.10836077,0.05099,0.22218,5.9541965,0.33737105
2718N: External Intervention - Fund for Peace,0587: Total tax rate  (% of commercial profits) - WDI,0.22206,0.19044398,0.17383999,0.22206,6.169925,0.17780894
2718N: External Intervention - Fund for Peace,1385: Manufactures exports  (% of merchandise exports) - WDI,0.22097,0.087207764,0.107030004,0.21811,6.087463,-0.3657352
2718N: External Intervention - Fund for Peace,0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,0.22071,0.19736075,0.1618,0.21729,6.044394,-0.15280457
2718N: External Intervention - Fund for Peace,0441: Total fisheries production  (metric tons) - WDI,0.21963,0.20256911,0.11355,0.21963,6.2479277,-0.13061734
2718N: External Intervention - Fund for Peace,1137: Employment to population ratio; ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.21957,0.21883126,0.10936999,0.21957,6.2094536,-0.027179742
2718N: External Intervention - Fund for Peace,0748: Industry; value added  (% of GDP) - WDI,0.21931,0.1852404,0.07959001,0.21662,6.169925,-0.18457952
2718N: External Intervention - Fund for Peace,0358: Electricity production from coal sources  (% of total) - WDI,0.21901,0.1920582,0.08979,0.21603,6.044394,-0.16416998
2718N: External Intervention - Fund for Peace,0578: Time required to start a business  (days) - WDI,0.21873,0.19074617,0.12407,0.21873,6.169925,0.16728367
2718N: External Intervention - Fund for Peace,0709: Gross fixed capital formation  (constant LCU) - WDI,0.21864,0.2170742,0.16213,0.21542,6.087463,0.039570138
2718N: External Intervention - Fund for Peace,1209: Labor force participation rate; total (% of total population ages 15-64)  (modeled ILO estimate) - WDI,0.21776,0.17138252,0.13198999,0.21573,6.2479277,-0.21535431
2718N: External Intervention - Fund for Peace,0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,0.21711,0.19501853,0.14952,0.2136,6.044394,0.14863195
2718N: External Intervention - Fund for Peace,1387: Merchandise exports to economies in the Arab World  (% of total merchandise exports) - WDI,0.21659,0.17343019,0.11371,0.21386,6.2094536,0.2077494
2718N: External Intervention - Fund for Peace,0375: Alternative and nuclear energy  (% of total energy use) - WDI,0.21581,0.13731676,0.11443,0.21241,6.044394,-0.28016645
2718N: External Intervention - Fund for Peace,0439: Aquaculture production  (metric tons) - WDI,0.21508,0.20671998,0.14795999,0.21174,6.2094536,-0.09143309
2718N: External Intervention - Fund for Peace,1381: Food exports  (% of merchandise exports) - WDI,0.21502,0.14478567,0.11934,0.21199,6.087463,0.2650176
2718N: External Intervention - Fund for Peace,0007: Arable land  (hectares per person) - WDI,0.21496,0.18663076,0.17171,0.21496,6.2479277,-0.16831292
2718N: External Intervention - Fund for Peace,1234: Unemployment; youth female (% of female labor force ages 15-24)  (modeled ILO estimate) - WDI,0.21486,0.21440326,0.15581,0.21486,6.2094536,0.021371638
2718N: External Intervention - Fund for Peace,0795: Gross value added at factor cost  (current LCU) - WDI,0.2148,0.21284255,0.15202999,0.2148,5.807355,0.04424298
2718N: External Intervention - Fund for Peace,0831: GNI per capita  (current LCU) - WDI,0.21473,0.20900857,0.15994999,0.21209,6.2479277,0.07564007
2718N: External Intervention - Fund for Peace,0635: Mobile cellular subscriptions - WDI,0.21403,0.18771999,0.12326,0.21403,6.2479277,-0.16220362
2718N: External Intervention - Fund for Peace,0482: Inflation; consumer prices  (annual %) - WDI,0.21263,0.21203625,0.07415001,0.21004,6.2094536,0.024367018
2718N: External Intervention - Fund for Peace,1358: Manufactures imports  (% of merchandise imports) - WDI,0.21212,0.08941731,0.100439996,0.20899,6.087463,-0.35028943
2718N: External Intervention - Fund for Peace,0943: Secondary education; pupils - WDI,0.21045,0.2011846,0.16475,0.21045,6.0,-0.09625691
2718N: External Intervention - Fund for Peace,1104: Health expenditure; total  (% of GDP) - WDI,0.21014,0.114775285,0.023990005,0.21014,6.2479277,-0.30881178
2718N: External Intervention - Fund for Peace,1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,0.20977,0.20360516,0.12869,0.20977,6.2094536,0.0785165
2718N: External Intervention - Fund for Peace,0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI,0.2092,0.1663574,0.13672999,0.20584,6.044394,0.20698455
2718N: External Intervention - Fund for Peace,0046: Current account balance  (% of GDP) - WDI,0.20905,0.20127335,0.08556,0.20611,6.169925,-0.088185266
2718N: External Intervention - Fund for Peace,1386: Ores and metals exports  (% of merchandise exports) - WDI,0.20865,0.19146167,0.13369998,0.20865,6.044394,0.13110425
2718N: External Intervention - Fund for Peace,0772: Adjusted savings: particulate emission damage  (current US$) - WDI,0.20816,0.15291488,0.120009996,0.20816,6.2094536,-0.23504281
2718N: External Intervention - Fund for Peace,0724: Imports of goods and services  (constant LCU) - WDI,0.20729,0.2062392,0.15094,0.20729,6.087463,0.03241598
2718N: External Intervention - Fund for Peace,0744: Industry; value added  (current LCU) - WDI,0.20682,0.2051146,0.15035,0.20682,6.169925,0.041296396
2718N: External Intervention - Fund for Peace,0845: Net taxes on products  (current LCU) - WDI,0.20649,0.20435847,0.14400999,0.20649,6.044394,0.046168473
2718N: External Intervention - Fund for Peace,0040: Travel services  (% of service imports; BoP) - WDI,0.20573,0.19324927,0.14371,0.20573,6.129283,-0.11171724
2718N: External Intervention - Fund for Peace,0702: Exports of goods and services  (% of GDP) - WDI,0.2052,0.107327506,0.09895,0.2025,6.2094536,-0.3128458
2718N: External Intervention - Fund for Peace,0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,0.20477,0.20367168,0.13147,0.20183,6.044394,-0.033140887
2718N: External Intervention - Fund for Peace,1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise exports) - WDI,0.2045,0.19972406,0.08438001,0.20187,6.129283,-0.06910821
2718N: External Intervention - Fund for Peace,0314: Net official development assistance and official aid received  (current US$) - WDI,0.20445,0.118564956,0.123069994,0.20107,6.0,0.2930615
2718N: External Intervention - Fund for Peace,0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,0.20423,0.1196935,0.12248,0.20124,6.0,0.2907516
2718N: External Intervention - Fund for Peace,0024: Cereal production  (metric tons) - WDI,0.20392,0.16571957,0.13779001,0.20392,6.2094536,-0.19544932
2718N: External Intervention - Fund for Peace,0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI,0.20378,0.110062964,0.12177999,0.20057,6.0,0.30613238
2718N: External Intervention - Fund for Peace,0656: Military expenditure  (current LCU) - WDI,0.20346,0.1996162,0.120349996,0.20032,6.129283,0.0619984
2718N: External Intervention - Fund for Peace,1374: Computer; communications and other services  (% of commercial service imports) - WDI,0.20329,0.0839818,0.06973,0.20329,6.129283,-0.3454102
2718N: External Intervention - Fund for Peace,0318: Net official development assistance received  (current US$) - WDI,0.20264,0.11701358,0.12162,0.19925,6.0,0.2926199
2718N: External Intervention - Fund for Peace,0321: Net official development assistance received  (constant 2013 US$) - WDI,0.20255,0.11827019,0.12105999,0.19955,6.0,0.29030985
2718N: External Intervention - Fund for Peace,0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,0.20161,0.1866948,0.122609995,0.19834,6.044394,0.1221278
2718N: External Intervention - Fund for Peace,0742: Manufacturing; value added  (% of GDP) - WDI,0.20086,0.12038508,0.100899994,0.19799,6.129283,-0.283681
2718N: External Intervention - Fund for Peace,0667: Household final consumption expenditure; etc.  (current LCU) - WDI,0.20063,0.1986978,0.12497,0.19803,6.169925,0.043956682
2718N: External Intervention - Fund for Peace,0788: Exports as a capacity to import  (constant LCU) - WDI,0.20036,0.19922921,0.12505001,0.20036,6.087463,0.03362731
2718N: External Intervention - Fund for Peace,1265: Refugee population by country or territory of asylum - WDI,0.20023,0.18841253,0.097710006,0.20023,6.129283,0.10870816
2718N: External Intervention - Fund for Peace,0840: Gross savings  (% of GDP) - WDI,0.19991,0.1974542,0.11367,0.19665,6.087463,-0.049556088
2718N: External Intervention - Fund for Peace,0673: Household final consumption expenditure  (current LCU) - WDI,0.19917,0.1972718,0.12376999,0.19617,6.169925,0.04356825
2718N: External Intervention - Fund for Peace,0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI,0.19896,0.079356305,0.104370005,0.19582,6.0,0.34583768
2718N: External Intervention - Fund for Peace,1733: Crude oil production - TOT (KTOE) - OECD,0.19867,0.1941002,0.15687001,0.19867,6.0,-0.06760031
2718N: External Intervention - Fund for Peace,0468: Net domestic credit  (current LCU) - WDI,0.19784,0.19763759,0.12737,0.19784,6.169925,-0.014227496
2718N: External Intervention - Fund for Peace,1397: Merchandise exports by the reporting economy; residual  (% of total merchandise exports) - WDI,0.19743,0.1637983,0.10666,0.19743,6.2094536,0.18338947
2718N: External Intervention - Fund for Peace,1100: Health expenditure; private  (% of GDP) - WDI,0.1974,0.15089235,0.12058,0.1974,6.2479277,0.21565636
2718N: External Intervention - Fund for Peace,1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI,0.19711,0.18832266,0.13622,0.19711,6.2094536,-0.09374075
2718N: External Intervention - Fund for Peace,1377: Travel services  (% of commercial service imports) - WDI,0.19668,0.19147311,0.14972,0.19668,6.129283,-0.0721587
2718N: External Intervention - Fund for Peace,0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,0.19432,0.18692638,0.14547,0.19096,6.044394,0.08598612
2718N: External Intervention - Fund for Peace,1401: Computer; communications and other services  (% of commercial service exports) - WDI,0.19358,0.15823382,0.108490005,0.19358,6.129283,-0.18800579
2718N: External Intervention - Fund for Peace,0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,0.19349,-0.051531166,0.030760005,0.19349,6.0,-0.49499613
2718N: External Intervention - Fund for Peace,1206: Labor force participation rate for ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.19332,0.19305588,0.13077,0.19075,6.2479277,-0.016252024
2718N: External Intervention - Fund for Peace,0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,0.19319,0.19198869,0.12577,0.19022,6.044394,-0.034659714
2718N: External Intervention - Fund for Peace,0069: Transport services  (% of service exports; BoP) - WDI,0.19299,0.1852298,0.12716001,0.19299,6.129283,-0.088092044
2718N: External Intervention - Fund for Peace,0838: Gross savings  (current LCU) - WDI,0.19293,0.19240184,0.13062,0.19004,6.087463,0.022981796
2718N: External Intervention - Fund for Peace,0473: Broad money to total reserves ratio - WDI,0.19239,0.18513858,0.104849994,0.18905,6.087463,-0.0851552
2718N: External Intervention - Fund for Peace,0816: Total natural resources rents  (% of GDP) - WDI,0.19221,0.15243027,0.08061001,0.19221,6.2094536,0.1994486
2718N: External Intervention - Fund for Peace,1952: Number of neonatal deaths (thousands) - WHO,0.19117,0.18765372,0.06428,0.19062,6.2479277,0.059298348
2718N: External Intervention - Fund for Peace,0807: Natural gas rents  (% of GDP) - WDI,0.19112,0.18943182,0.0952,0.19112,6.169925,-0.04108741
2718N: External Intervention - Fund for Peace,1406: Travel services  (% of commercial service exports) - WDI,0.19103,0.1222937,0.08187,0.19103,6.129283,0.26217607
2718N: External Intervention - Fund for Peace,1102: Health expenditure; public  (% of government expenditure) - WDI,0.19055,0.06742279,0.04546,0.19055,6.2479277,-0.35089487
2718N: External Intervention - Fund for Peace,0031: Communications; computer; etc.  (% of service imports; BoP) - WDI,0.19053,0.14398311,0.098670006,0.19053,6.129283,-0.2157473
2718N: External Intervention - Fund for Peace,1395: Merchandise exports to low- and middle-income economies in South Asia  (% of total merchandise exports) - WDI,0.18985,0.13071227,0.124560006,0.18688,6.169925,0.24318251
2718N: External Intervention - Fund for Peace,1390: Merchandise exports to low- and middle-income economies outside region  (% of total merchandise exports) - WDI,0.18964,0.18777563,0.09667,0.18673,6.129283,0.043178465
2718N: External Intervention - Fund for Peace,0731: Agriculture; value added  (current US$) - WDI,0.18954,0.16693535,0.09211,0.18954,6.169925,-0.1503484
2718N: External Intervention - Fund for Peace,0706: Gross fixed capital formation  (current LCU) - WDI,0.1892,0.18738529,0.12386,0.18622,6.169925,0.042599477
2718N: External Intervention - Fund for Peace,0478: Money and quasi money  to total reserves ratio (M2) - WDI,0.189,0.18270351,0.103549995,0.18612,6.087463,-0.07935042
2718N: External Intervention - Fund for Peace,1238: Unemployment; youth total (% of total labor force ages 15-24)  (modeled ILO estimate) - WDI,0.18887,0.18593302,0.13603,0.18887,6.2094536,-0.054193817
2718N: External Intervention - Fund for Peace,0755: Services; etc.; value added  (current LCU) - WDI,0.18835,0.18675333,0.12351001,0.18543,6.169925,0.039958365
2718N: External Intervention - Fund for Peace,0698: Exports of goods and services  (current LCU) - WDI,0.1881,0.18691696,0.1347,0.18522,6.2094536,0.03439535
2718N: External Intervention - Fund for Peace,0070: Travel services  (% of service exports; BoP) - WDI,0.18802,0.15107726,0.093210004,0.18802,6.129283,0.19220498
2718N: External Intervention - Fund for Peace,0360: Electricity production from hydroelectric sources  (% of total) - WDI,0.18718,0.1620225,0.13417,0.18392,6.044394,0.15861115
2718N: External Intervention - Fund for Peace,1139: Employment to population ratio; ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.18626,0.17946772,0.13194999,0.18626,6.2094536,0.08241524
2718N: External Intervention - Fund for Peace,0824: GNI  (current LCU) - WDI,0.18567,0.18438941,0.12812,0.18254,6.2479277,0.03578533
2718N: External Intervention - Fund for Peace,0721: Imports of goods and services  (current LCU) - WDI,0.18539,0.18436502,0.12913999,0.18279,6.2094536,0.03201527
2718N: External Intervention - Fund for Peace,0076: Personal transfers; receipts  (BoP; current US$) - WDI,0.1853,0.18464805,0.13628998,0.1853,5.9541965,-0.025533121
2718N: External Intervention - Fund for Peace,1152: Employment to population ratio; 15+; male (%)  (modeled ILO estimate) - WDI,0.18527,0.14950791,0.10517,0.18527,6.2094536,0.18910864
2718N: External Intervention - Fund for Peace,0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI,0.18492,0.11402038,0.11762,0.18165,6.0,0.26626983
2718N: External Intervention - Fund for Peace,0801: GDP  (current LCU) - WDI,0.18487,0.18366936,0.12645,0.18194,6.2479277,0.034650277
2718N: External Intervention - Fund for Peace,0688: Final consumption expenditure  (current LCU) - WDI,0.18473,0.18295287,0.11704999,0.18215,6.169925,0.042155918
2718N: External Intervention - Fund for Peace,0064: Insurance and financial services  (% of service exports; BoP) - WDI,0.18467,0.115800396,0.057099998,0.18177,6.087463,-0.2624302
2718N: External Intervention - Fund for Peace,0850: Terms of trade adjustment  (constant LCU) - WDI,0.18455,0.1825758,0.14419,0.18455,6.087463,0.0444319
2718N: External Intervention - Fund for Peace,1380: Agricultural raw materials exports  (% of merchandise exports) - WDI,0.18367,0.1390557,0.120179996,0.18367,6.044394,0.211221
2718N: External Intervention - Fund for Peace,1384: Insurance and financial services  (% of commercial service exports) - WDI,0.18337,0.13112302,0.05991999,0.17981,6.087463,-0.22857597
2718N: External Intervention - Fund for Peace,0661: General government final consumption expenditure  (current LCU) - WDI,0.18207,0.17977427,0.13619,0.1791,6.169925,0.047913756
2718N: External Intervention - Fund for Peace,1041: Immunization; measles  (% of children ages 12-23 months) - WDI,0.18187,-0.010645941,0.03801,0.18187,6.0,-0.4387664
2718N: External Intervention - Fund for Peace,0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,0.18178,0.18119986,0.14737,0.1785,6.169925,0.024085904
2718N: External Intervention - Fund for Peace,0787: Adjusted net savings; excluding particulate emission damage  (% of GNI) - WDI,0.18171,0.11839827,0.094960004,0.17836,6.044394,-0.25161824
2718N: External Intervention - Fund for Peace,0682: Final consumption expenditure; etc.  (current LCU) - WDI,0.18145,0.1796158,0.11613999,0.18145,6.169925,0.042827487
2718N: External Intervention - Fund for Peace,0914: School enrollment; primary; private  (% of total primary) - WDI,0.18139,0.18108667,0.13984,0.18139,6.0,0.01741628
2718N: External Intervention - Fund for Peace,1360: Merchandise imports from economies in the Arab World  (% of total merchandise imports) - WDI,0.18075,0.11968742,0.10605,0.18075,6.169925,0.24710843
2718N: External Intervention - Fund for Peace,1405: Transport services  (% of commercial service exports) - WDI,0.18049,0.1804668,0.12847,0.18049,6.129283,-0.0048174644
2718N: External Intervention - Fund for Peace,0363: Electricity production from nuclear sources  (% of total) - WDI,0.18025,0.053317323,0.028340004,0.1785,6.044394,-0.35627612
2718N: External Intervention - Fund for Peace,0665: General government final consumption expenditure  (% of GDP) - WDI,0.18007,0.17612249,0.084809996,0.17739,6.169925,-0.06282923
2718N: External Intervention - Fund for Peace,0785: Adjusted net savings; including particulate emission damage  (% of GNI) - WDI,0.17999,0.105257824,0.08716999,0.17999,6.0,-0.27337185
2718N: External Intervention - Fund for Peace,0469: Net foreign assets  (current LCU) - WDI,0.17916,0.17879432,0.12977,0.17916,6.169925,0.019122588
2718N: External Intervention - Fund for Peace,0060: ICT service exports  (% of service exports; BoP) - WDI,0.17906,0.14112452,0.07068,0.17579,6.044394,-0.19477035
2718N: External Intervention - Fund for Peace,0775: Adjusted savings: gross savings  (% of GNI) - WDI,0.17904,0.13098523,0.08789,0.17629,6.087463,-0.21921399
2718N: External Intervention - Fund for Peace,0839: Gross savings  (% of GNI) - WDI,0.17904,0.13098523,0.08789,0.17629,6.087463,-0.21921399
2718N: External Intervention - Fund for Peace,0715: Gross capital formation  (current LCU) - WDI,0.17745,0.17563805,0.11868,0.17745,6.169925,0.04256708
2718N: External Intervention - Fund for Peace,0471: Broad money  (current LCU) - WDI,0.17732,0.17660329,0.12560001,0.17732,6.087463,-0.026771437
2718N: External Intervention - Fund for Peace,0693: Gross national expenditure  (current LCU) - WDI,0.1754,0.17388646,0.1135,0.17268,6.2094536,0.0389042
2718N: External Intervention - Fund for Peace,0546: Public credit registry coverage  (% of adults) - WDI,0.17525,0.11709275,0.073599994,0.17525,6.169925,-0.24115813
2718N: External Intervention - Fund for Peace,0712: Changes in inventories  (current LCU) - WDI,0.17523,0.17259663,0.13503,0.17204,6.129283,0.051316336
2718N: External Intervention - Fund for Peace,0476: Money and quasi money (M2)  (current LCU) - WDI,0.17443,0.17422809,0.121549994,0.17443,6.087463,-0.014209469
2718N: External Intervention - Fund for Peace,1392: Merchandise exports to low- and middle-income economies in Europe & Central Asia  (% of total merchandise exports) - WDI,0.17257,0.14474517,0.101320006,0.16727,5.97728,0.16680776
2718N: External Intervention - Fund for Peace,0481: Consumer price index  (2010 = 100) - WDI,0.17255,0.17216857,0.12629999,0.17255,6.169925,0.019529969
2718N: External Intervention - Fund for Peace,0757: Services; etc.; value added  (annual % growth) - WDI,0.17219,0.14032714,0.07943,0.16927,6.169925,0.17850168
