2704,score,p-value
0883: Preprimary education; duration  (years) - WDI,3.0357389209562378,0.081667333808008252
0733: Agriculture; value added  (constant 2005 US$) - WDI,3.0266038463145164,0.082127346930424505
0741: Manufacturing; value added  (constant LCU) - WDI,3.0228448690367364,0.082317449282086008
1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,2.9005071128054651,0.088771913789282578
0795: Gross value added at factor cost  (current LCU) - WDI,2.8668809080259212,0.090640685933809265
2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO,2.8665546798659713,0.090659023978000131
0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI,2.8653939142014075,0.090724306014462033
1391: Merchandise exports to low- and middle-income economies in East Asia & Pacific  (% of total merchandise exports) - WDI,2.7011927107504698,0.10049599258094506
0050: Net trade in goods  (BoP; current US$) - WDI,2.6496644974630845,0.10379500785693609
1304: Population; total - WDI,2.4185828444555195,0.12012761222177959
1257: Unemployment; male (% of male labor force)  (modeled ILO estimate) - WDI,2.369134611471742,0.12397985155149628
0838: Gross savings  (current LCU) - WDI,1.9560893254552005,0.16215192751877383
0951: Secondary education; vocational pupils  (% female) - WDI,1.8636306073085629,0.17242397618832517
0130: PNG; bonds  (AMT; current US$) - WDI,1.8630255364885244,0.1724936161425506
0051: Net errors and omissions  (BoP; current US$) - WDI,1.7987585400520028,0.18007849321493039
0118: IMF repurchases  (AMT; current US$) - WDI,1.6095796193289209,0.20476016275178455
0727: External balance on goods and services  (current LCU) - WDI,1.5879808412213481,0.20782321961531963
0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,1.5605956342208032,0.21178522358777868
0069: Transport services  (% of service exports; BoP) - WDI,1.5359246875954249,0.21543152423353013
0054: Reserves and related items  (BoP; current US$) - WDI,1.5240667972990956,0.21721065564497272
1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI,1.4257970040526369,0.23265229545096328
1256: Unemployment; male (% of male labor force)  (national estimate) - WDI,1.3226152842103902,0.25031810564018697
0840: Gross savings  (% of GDP) - WDI,1.2258425077745834,0.26840580763144339
2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO,1.208719913059477,0.27177333296517103
0007: Arable land  (hectares per person) - WDI,1.1516330981576446,0.28339104075657684
0943: Secondary education; pupils - WDI,1.0065875771110524,0.31589376138597136
1232: Labor force; total - WDI,0.9928803191654304,0.3192102628098985
1353: Agricultural raw materials imports  (% of merchandise imports) - WDI,0.88724144346170475,0.34638718424095838
0852: Official exchange rate  (LCU per US$; period average) - WDI,0.87490579815499736,0.34976079720131781
0958: School enrollment; secondary; private  (% of total secondary) - WDI,0.86893910187209522,0.35140864866998622
0797: Gross value added at factor cost  (constant LCU) - WDI,0.86661451907296172,0.35205350559821125
0942: Secondary education; duration  (years) - WDI,0.8557735394066005,0.35508232727725608
0945: Secondary education; general pupils - WDI,0.84547958241005439,0.3579914575382247
1405: Transport services  (% of commercial service exports) - WDI,0.79964110726335835,0.37135319630213615
1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise exports) - WDI,0.76092334301358466,0.38318812884852715
1141: Employment to population ratio; ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.73754402983381007,0.39059461802336515
1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI,0.70554383329226622,0.40106943197590184
0002: Fertilizer consumption  (% of fertilizer production) - WDI,0.69913177208555988,0.40321715745929032
1386: Ores and metals exports  (% of merchandise exports) - WDI,0.63460127470885697,0.42580655581145421
0009: Land under cereal production  (hectares) - WDI,0.60173870454322165,0.43804539235320739
0770: Adjusted savings: energy depletion  (current US$) - WDI,0.58332158299305792,0.44514099084418046
0028: Surface area  (sq. km) - WDI,0.46723381837141909,0.49437473007961619
1733: Crude oil production - TOT (KTOE) - OECD,0.41470248362417161,0.51969696847096314
0845: Net taxes on products  (current LCU) - WDI,0.33215844449750381,0.56448279192009698
0713: Changes in inventories  (constant LCU) - WDI,0.31353859173904119,0.5756057189558208
0972: Secondary education; teachers; female - WDI,0.2953590490251039,0.58689246418192786
1314: Urban population - WDI,0.28762208432254549,0.59183293665644343
0047: Net financial account  (BoP; current US$) - WDI,0.28375181371538044,0.59433649932746446
0020: Land area  (sq. km) - WDI,0.2615885467367956,0.60911092205567641
0950: Secondary education; vocational pupils - WDI,0.21208188950430049,0.64521147511771115
0731: Agriculture; value added  (current US$) - WDI,0.20354591964964472,0.65194310489597895
0846: Net taxes on products  (constant LCU) - WDI,0.18774709726137945,0.66486457008653732
1320: International tourism; receipts  (% of total exports) - WDI,0.18331284260275102,0.66860690188903038
0016: Forest area  (sq. km) - WDI,0.16210765292895984,0.68728440855382855
0927: Primary education; teachers - WDI,0.16162950047450306,0.68772157433159986
0899: School enrollment; primary  (% gross) - WDI,0.13024912474915049,0.71822790183625906
0748: Industry; value added  (% of GDP) - WDI,0.11420840763371959,0.73545314057451749
0711: Changes in inventories  (current US$) - WDI,0.10884701027205601,0.74150960844905889
0719: Gross capital formation  (% of GDP) - WDI,0.10429779852361076,0.74677967432242598
1238: Unemployment; youth total (% of total labor force ages 15-24)  (modeled ILO estimate) - WDI,0.046322252077350738,0.82962218668573762
0006: Arable land  (hectares) - WDI,0.044696754490680828,0.83259314901959458
1363: Merchandise imports from low- and middle-income economies outside region  (% of total merchandise imports) - WDI,0.044161496265307909,0.83358377626380564
0045: Current account balance  (BoP; current US$) - WDI,0.042898649777891117,0.83594611273202979
0971: Secondary education; teachers - WDI,0.041114277972206258,0.83934672945255062
0061: Communications; computer; etc.  (% of service exports; BoP) - WDI,0.026314098135284535,0.871158822705558
0008: Arable land  (% of land area) - WDI,0.022815753104099841,0.879958777465075
0004: Agricultural land  (sq. km) - WDI,0.017223640240716463,0.89560505943202939
0077: Personal remittances; received  (current US$) - WDI,0.013087343934913717,0.90893704555204202
0049: Net trade in goods and services  (BoP; current US$) - WDI,0.0024874319910932518,0.96022972652943062
0192: Debt forgiveness grants  (current US$) - WDI,nan,nan
0218: Average grace period on new external debt commitments; private  (years) - WDI,19.65626927280265,9.9880429049566124e-06
0197: PPG; multilateral concessional  (DOD; current US$) - WDI,19.437730061962061,1.1180997906405371e-05
0194: PPG; IDA  (DOD; current US$) - WDI,18.292845982422619,2.0215846053935737e-05
0226: PPG; bilateral concessional  (INT; current US$) - WDI,17.732870644502498,2.7028629940251847e-05
0199: PPG; official creditors  (DOD; current US$) - WDI,17.480665413854936,3.0811027200928833e-05
0239: PPG; official creditors  (INT; current US$) - WDI,17.296338333929459,3.3908534263337951e-05
0266: Net official flows from UN agencies; IFAD  (current US$) - WDI,16.336316193477423,5.5900013436605652e-05
0196: Multilateral debt  (% of total external debt) - WDI,15.588683813050269,8.2605114877254722e-05
0169: PPG; official creditors  (DIS; current US$) - WDI,14.891412911694312,0.00011902082625790694
0198: IBRD loans and IDA credits  (DOD; current US$) - WDI,14.156283581387964,0.00017512649277314852
0156: Debt forgiveness or reduction  (current US$) - WDI,14.055073264080523,0.00018470843561574365
0183: External debt stocks  (% of GNI) - WDI,14.027663037418231,0.00018739329464335699
0189: Short-term debt  (% of total reserves) - WDI,13.766723237815114,0.00021500926532020643
0237: PPG; multilateral  (INT; current US$) - WDI,13.273018522061385,0.00027900935965008623
0147: Currency composition of PPG debt; Euro  (%) - WDI,13.125130775046207,0.00030169575812822241
0195: PPG; multilateral  (DOD; current US$) - WDI,12.723658850844497,0.00037313300299600269
0167: PPG; multilateral  (DIS; current US$) - WDI,12.19396559040913,0.0004942386030250466
0238: PPG; multilateral concessional  (INT; current US$) - WDI,11.944027216315016,0.00056449848075389099
0144: Commitments; official creditors  (COM; current US$) - WDI,11.158296928897794,0.00085841613578444703
0235: PPG; IBRD  (INT; current US$) - WDI,11.077253449325818,0.00089644738702308023
0138: Principal rescheduled  (current US$) - WDI,11.043303168693523,0.00091288199627476325
0204: PPG; other private creditors  (DOD; current US$) - WDI,10.26527470717866,0.0013858787746172051
0207: External debt stocks; long-term public sector  (DOD; current US$) - WDI,9.5012986951524283,0.0020930401499417517
0220: Average grant element on new external debt commitments; official  (%) - WDI,9.4457626861123742,0.0021569312095392501
0214: Debt stock reduction  (current US$) - WDI,9.440435239262353,0.0021631633177583631
0139: Principal rescheduled; official  (current US$) - WDI,9.3606101745424866,0.0022587642995629017
0187: External debt stocks; public and publicly guaranteed (PPG)  (DOD; current US$) - WDI,9.3211056762095321,0.0023076526137784407
0184: Use of IMF credit  (DOD; current US$) - WDI,9.2135669156601026,0.0024462538923584981
0193: PPG; IBRD  (DOD; current US$) - WDI,8.8456265583867228,0.0029878181121355523
0141: Commitments; public and publicly guaranteed  (COM; current US$) - WDI,7.8136944598863973,0.0052554238635735282
0244: PPG; other private creditors  (INT; current US$) - WDI,7.7912647545652112,0.0053206957595183877
0163: Disbursements on external debt; public and publicly guaranteed (PPG)  (DIS; current US$) - WDI,7.3794769106230902,0.0066778378744976859
0142: Commitments; IBRD  (COM; current US$) - WDI,7.0160898831571004,0.0081681770979945383
0173: PNG; commercial banks and other creditors  (DIS; current US$) - WDI,6.8761271474248975,0.0088294785906184742
0165: PPG; IBRD  (DIS; current US$) - WDI,6.6447785212531771,0.010045367419162886
0185: External debt stocks; long-term  (DOD; current US$) - WDI,6.2570690773086186,0.012482418819972901
0162: Disbursements on external debt; private nonguaranteed (PNG)  (DIS; current US$) - WDI,6.2428893592008716,0.012582288610930383
0160: Disbursements on external debt; long-term + IMF  (DIS; current US$) - WDI,6.1832710555270349,0.013011267611199216
0216: Average grace period on new external debt commitments  (years) - WDI,6.1798031485005529,0.013036679161897845
0251: Interest rescheduled (capitalized)  (current US$) - WDI,6.1754266505385749,0.013068821458530949
0161: Disbursements on external debt; long-term  (DIS; current US$) - WDI,6.0759692073634195,0.013821683219375195
0231: Interest payments on external debt; long-term  (INT; current US$) - WDI,5.785825884925563,0.016283948552737494
0243: PNG; commercial banks and other creditors  (INT; current US$) - WDI,5.7278439440764854,0.016827992533443966
0203: PNG; commercial banks and other creditors  (DOD; current US$) - WDI,5.64226625395714,0.017665496935027638
0201: PPG; commercial banks  (DOD; current US$) - WDI,5.600466462562169,0.01809011182705449
0212: External debt stocks; variable rate  (DOD; current US$) - WDI,5.4475249495429674,0.019735842443621348
0175: PPG; private creditors  (DIS; current US$) - WDI,5.3805245133830564,0.02050489847566718
0211: Residual; debt stock-flow reconciliation  (current US$) - WDI,5.3742621952595364,0.020578348154887276
0159: IMF purchases  (DIS; current US$) - WDI,5.3324413996716578,0.021075897244188447
0151: Currency composition of PPG debt; all other currencies  (%) - WDI,5.2603924609096673,0.021962525600160734
0232: Interest payments on external debt; private nonguaranteed (PNG)  (INT; current US$) - WDI,5.2159070584680931,0.022529190984321427
0233: Interest payments on external debt; public and publicly guaranteed (PPG)  (INT; current US$) - WDI,4.9947700677427367,0.025580039733731852
0186: External debt stocks; private nonguaranteed (PNG)  (DOD; current US$) - WDI,4.9462788972605587,0.026304656177290563
0205: External debt stocks; long-term private sector  (DOD; current US$) - WDI,4.7761245402223453,0.029020945459466627
0170: PPG; bonds  (DIS; current US$) - WDI,4.6170335935177169,0.031825660913615633
0267: Net financial flows; IMF concessional  (NFL; current US$) - WDI,4.5309255849847867,0.033460439596897172
0145: Commitments; private creditors  (COM; current US$) - WDI,4.4512128034514946,0.035052161842949701
0252: Interest rescheduled; official  (current US$) - WDI,4.4414096866418289,0.035253315853518347
0180: External debt stocks; total  (DOD; current US$) - WDI,4.4127806876738589,0.035847716130953215
0190: Short-term debt  (% of exports of goods; services and primary income) - WDI,4.3242694782498718,0.037752747277535581
0250: Interest forgiven  (current US$) - WDI,4.1190314191656707,0.042590706139520894
0227: Interest payments on external debt; total  (INT; current US$) - WDI,4.0271798301975217,0.044963200355263661
0222: Average interest on new external debt commitments  (%) - WDI,3.8159775773526539,0.05096336282044011
0155: Currency composition of PPG debt; U.S. dollars  (%) - WDI,3.6836072498586354,0.055151346557456724
0262: Net flows on external debt; private nonguaranteed (PNG)  (NFL; current US$) - WDI,3.6759606445787254,0.055404166150447812
0206: PPG; private creditors  (DOD; current US$) - WDI,3.6115962532120918,0.057581672444883353
0261: Net flows on external debt; long-term  (NFL; current US$) - WDI,3.5822626426475668,0.058604064179245172
0241: PPG; commercial banks  (INT; current US$) - WDI,3.175512356534135,0.07496476331705669
0258: PPG; bilateral concessional  (NFL; current US$) - WDI,3.1749651537568941,0.074989817798374603
0171: PPG; commercial banks  (DIS; current US$) - WDI,3.1122716521166192,0.077920867366732524
0253: Interest rescheduled; private  (current US$) - WDI,2.9766540732872429,0.084692693709155012
0200: PPG; bonds  (DOD; current US$) - WDI,2.9299706945860353,0.08716882207446662
0245: PPG; private creditors  (INT; current US$) - WDI,2.9008102759440413,0.088755256981863387
0242: PNG; bonds  (INT; current US$) - WDI,2.8487976900317471,0.091663294226397032
0230: IMF charges  (INT; current US$) - WDI,2.8095012022045349,0.093929041985082062
0260: Net flows on external debt; total  (NFL; current US$) - WDI,2.6780449871723331,0.1019635677741314
0263: Net flows on external debt; public and publicly guaranteed (PPG)  (NFL; current US$) - WDI,2.6779229731865057,0.10197136538061925
0140: Principal rescheduled; private  (current US$) - WDI,2.6044676439644814,0.10678653141584635
0219: Average grant element on new external debt commitments  (%) - WDI,2.5306120101828968,0.1118809065596752
0181: Total change in external debt stocks  (current US$) - WDI,2.5096090865929428,0.11337808361849014
0240: PPG; bonds  (INT; current US$) - WDI,2.4539619965551185,0.11745286633109345
0202: PNG; bonds  (DOD; current US$) - WDI,2.2764945956570481,0.13157232036894087
0228: Interest payments on external debt  (% of exports of goods; services and primary income) - WDI,2.037183656261123,0.15371486358398909
0259: Portfolio investment; bonds (PPG + PNG)  (NFL; current US$) - WDI,1.7657518511084105,0.18412354004145703
0172: PNG; bonds  (DIS; current US$) - WDI,1.2163291723515137,0.27027032374516274
0229: Interest payments on external debt  (% of GNI) - WDI,1.2121774613071945,0.27108909162145262
0174: PPG; other private creditors  (DIS; current US$) - WDI,1.1781884759905386,0.27791050531137124
0188: External debt stocks; short-term  (DOD; current US$) - WDI,1.1339298510054545,0.28712083097577384
0265: Net official flows from UN agencies; IAEA  (current US$) - WDI,1.0464936245967631,0.30649137279033944
0213: Debt buyback  (current US$) - WDI,1.0172666562582031,0.31334117026843611
0257: Net financial flows; bilateral  (NFL; current US$) - WDI,0.94260001969387253,0.33177647450656145
0269: Net financial flows; IBRD  (NFL; current US$) - WDI,0.84046575155580738,0.35942026164972574
0215: Debt stock rescheduled  (current US$) - WDI,0.68094046471313485,0.40940255205957843
0264: Net flows on external debt; short-term  (NFL; current US$) - WDI,0.61604030227284445,0.43265430900467905
0234: Interest payments on external debt; short-term  (INT; current US$) - WDI,0.36698499540428253,0.54474973945758132
0247: Net change in interest arrears  (current US$) - WDI,0.34760519844532717,0.55556629958733994
0217: Average grace period on new external debt commitments; official  (years) - WDI,0.30188505939089466,0.58279000888129406
0255: Average maturity on new external debt commitments; official  (years) - WDI,0.2764661323367526,0.5991094721642054
0268: Net financial flows; IMF nonconcessional  (NFL; current US$) - WDI,0.23279526308553311,0.62953372448002864
0254: Average maturity on new external debt commitments  (years) - WDI,0.13462301369380628,0.71374110122739443
0191: Short-term debt  (% of total external debt) - WDI,0.07922344680623937,0.77839381367633331
0223: Average interest on new external debt commitments; official  (%) - WDI,0.00015272121333064428,0.99014170671640545
0274: EBRD; private nonguaranteed  (NFL; current US$) - WDI,nan,nan
0643: Internet users  (per 100 people) - WDI,2827.5039640320724,0.0
0677: Household final consumption expenditure per capita  (constant 2005 US$) - WDI,2676.5223086275614,0.0
0640: Fixed broadband subscriptions  (per 100 people) - WDI,2557.0219914212944,4.1653686469583814e-319
0638: Fixed telephone subscriptions  (per 100 people) - WDI,1894.8426454690928,3.8499698327726762e-263
0642: Secure Internet servers  (per 1 million people) - WDI,1189.395556565953,1.5051959143517403e-189
0492: Domestic credit to private sector  (% of GDP) - WDI,1086.5360242700938,3.5825799362281852e-177
0552: Documents to export  (number) - WDI,940.36628261507042,1.123304363033429e-158
0491: Domestic credit provided by financial sector  (% of GDP) - WDI,923.24739866039045,1.9576156619347212e-156
0353: Agriculture value added per worker  (constant 2005 US$) - WDI,868.70812749991535,3.4962585419211828e-149
0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI,834.60317461495345,1.4701956447091898e-144
0379: Electric power consumption  (kWh per capita) - WDI,819.00521947869493,2.0211171063216072e-142
0490: Claims on other sectors of the domestic economy  (% of GDP) - WDI,786.08555629173952,7.3792084677741379e-138
0570: Documents to import  (number) - WDI,764.54695620066036,7.7691776895861174e-135
0571: Time to import  (days) - WDI,742.99201960321034,8.8155737791653879e-132
0553: Time to export  (days) - WDI,675.98661937552356,4.3796157112769336e-122
0636: Mobile cellular subscriptions  (per 100 people) - WDI,562.06767669313126,7.3730651129000465e-105
0380: Energy use  (kg of oil equivalent per capita) - WDI,494.68212797001394,3.4260787896253913e-94
0545: Private credit bureau coverage  (% of adults) - WDI,438.85882332658531,4.6085048663816602e-85
0585: Tax payments  (number) - WDI,384.08642863905249,7.8503703615791469e-76
0456: Commercial bank branches  (per 100;000 adults) - WDI,375.93387819436413,1.9643811878117508e-74
0579: Start-up procedures to register a business  (number) - WDI,349.02081882410425,9.0301675359291856e-70
0477: Money and quasi money  as % of GDP (M2) - WDI,283.42660687253368,4.2620950729833567e-58
0472: Broad money  (% of GDP) - WDI,274.25925239823687,1.9848252799052255e-56
0697: Exports of goods and services  (current US$) - WDI,268.36442595780295,2.3727655654996858e-55
0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI,260.66889422470786,6.1345237152262048e-54
0699: Exports of goods and services  (constant 2005 US$) - WDI,247.01332420003359,2.0453036290344311e-51
0485: Lending interest rate  (%) - WDI,237.09955422404153,1.4315470527719171e-49
0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI,231.67625425632465,1.4790044846656625e-48
0580: Time to prepare and pay taxes  (hours) - WDI,216.66185698335201,9.9034418361213106e-46
0569: Cost to import  (US$ per container) - WDI,201.63782404099283,7.0879961283998312e-43
0702: Exports of goods and services  (% of GDP) - WDI,201.09033432430107,9.0172258992119764e-43
0551: Cost to export  (US$ per container) - WDI,194.9521608037428,1.3482210777999397e-41
0620: CPIA transparency; accountability; and corruption in the public sector rating  (1=low to 6=high) - WDI,193.30501164932193,2.7911176252469622e-41
0361: Electric power transmission and distribution losses  (% of output) - WDI,186.7196054121911,5.1596772809232844e-40
0435: Population in urban agglomerations of more than 1 million  (% of total population) - WDI,180.0280851983353,1.0126975958200051e-38
0577: Cost of business start-up procedures  (% of GNI per capita) - WDI,176.8565021133401,4.1710584176752309e-38
0628: Air transport; freight  (million ton-km) - WDI,160.84263396207677,5.5483163232747978e-35
0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,158.27159801175529,1.7735249175290648e-34
0474: Broad money growth  (annual %) - WDI,149.26289108701351,1.0571555060617373e-32
0576: Procedures to register property  (number) - WDI,147.8875254992405,1.9775899851034675e-32
0613: CPIA property rights and rule-based governance rating  (1=low to 6=high) - WDI,147.53528633774894,2.321868500182009e-32
0479: Money and quasi money growth  (annual %) - WDI,146.45950335993047,3.791567151736306e-32
0363: Electricity production from nuclear sources  (% of total) - WDI,143.13113202165678,1.7328516495884284e-31
0375: Alternative and nuclear energy  (% of total energy use) - WDI,139.76834688581778,8.0736483895383981e-31
0378: Combustible renewables and waste  (% of total energy) - WDI,138.47868532278727,1.4580973306302653e-30
0289: Net official flows from UN agencies; UNDP  (current US$) - WDI,134.68569226920084,8.3204710102683615e-30
0662: General government final consumption expenditure  (constant 2005 US$) - WDI,133.27392152176213,1.5928759935037173e-29
0660: General government final consumption expenditure  (current US$) - WDI,127.24070276545322,2.5740682499984268e-28
0455: Bank capital to assets ratio  (%) - WDI,127.23716110659689,2.5782852108838705e-28
0484: Deposit interest rate  (%) - WDI,124.6847578158756,8.3970712364032778e-28
0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI,123.0101658619201,1.8242019288901618e-27
0615: CPIA public sector management and institutions cluster average  (1=low to 6=high) - WDI,113.23693484526403,1.7205431919464403e-25
0461: Bank liquid reserves to bank assets ratio  (%) - WDI,109.13904449926974,1.1689466050400144e-24
0322: Net ODA received  (% of imports of goods; services and primary income) - WDI,105.89235643440598,5.3562932404092835e-24
0486: Interest rate spread  (lending rate minus deposit rate; %) - WDI,101.26878052771791,4.7103437426943777e-23
0696: Gross national expenditure  (% of GDP) - WDI,98.111462226780702,2.0878807615802824e-22
0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI,97.487133876029802,2.8038750121706954e-22
0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI,95.438641807442735,7.3848937799519409e-22
0694: Gross national expenditure  (constant 2005 US$) - WDI,94.967313715006497,9.2301419345722948e-22
0687: Final consumption expenditure  (current US$) - WDI,94.95130462583549,9.3003453254197496e-22
0689: Final consumption expenditure  (constant 2005 US$) - WDI,94.305277232781776,1.2627719719900654e-21
0681: Final consumption expenditure; etc.  (current US$) - WDI,93.74434777192829,1.6470545619609059e-21
0641: Secure Internet servers - WDI,90.188899398051234,8.8967439728558353e-21
0692: Gross national expenditure  (current US$) - WDI,90.151575675203574,9.0558997554475104e-21
0594: Scientific and technical journal articles - WDI,86.126110715084963,6.1486780060632185e-20
0686: Final consumption expenditure; etc.  (% of GDP) - WDI,85.998549148557473,6.5340927283723245e-20
0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI,85.857346584747248,6.9890068597556518e-20
0672: Household final consumption expenditure  (current US$) - WDI,85.667314410900488,7.65171855633553e-20
0287: Net official flows from UN agencies; UNICEF  (current US$) - WDI,85.240774651283857,9.3775593878910346e-20
0574: Time required to enforce a contract  (days) - WDI,85.238280320077322,9.3887214677291971e-20
0674: Household final consumption expenditure  (constant 2005 US$) - WDI,85.140472948020275,9.8370610762139865e-20
0666: Household final consumption expenditure; etc.  (current US$) - WDI,85.00285738405961,1.05044292580194e-19
0707: Gross fixed capital formation  (constant 2005 US$) - WDI,82.021958510988895,4.3615374461194374e-19
0319: Net ODA received  (% of gross capital formation) - WDI,80.625609582649957,8.5068422693231547e-19
0616: CPIA efficiency of revenue mobilization rating  (1=low to 6=high) - WDI,76.593283173084956,5.8810732776633819e-18
0629: Air transport; passengers carried - WDI,75.007742759709714,1.2600784595227986e-17
0578: Time required to start a business  (days) - WDI,73.680500613570587,2.3865154551278183e-17
0587: Total tax rate  (% of commercial profits) - WDI,69.85410853405385,1.5106268672596262e-16
0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,68.87431326433385,2.4254313482213008e-16
0314: Net official development assistance and official aid received  (current US$) - WDI,67.767294171640899,4.1431739917247334e-16
0611: CPIA quality of public administration rating  (1=low to 6=high) - WDI,67.591397828552431,4.5113170712164326e-16
0321: Net official development assistance received  (constant 2013 US$) - WDI,66.30928139316002,8.3937135954807857e-16
0318: Net official development assistance received  (current US$) - WDI,65.802862137836016,1.0728702326950665e-15
0705: Gross fixed capital formation  (current US$) - WDI,65.083354262399851,1.5208095179973528e-15
0627: Air transport; registered carrier departures worldwide - WDI,61.393918174645897,9.1330719678759166e-15
0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI,58.444240341785296,3.8456165488859259e-14
0588: Time required to build a warehouse  (days) - WDI,58.398754335365936,3.9319451083621693e-14
0320: Net ODA received  (% of GNI) - WDI,57.765679835832159,5.3560034885677357e-14
0575: Time required to register property  (days) - WDI,57.321240807863873,6.6546569395195683e-14
0609: IDA resource allocation index  (1=low to 6=high) - WDI,56.587721479506222,9.524127809597402e-14
0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,56.384942859416292,1.0516888014122021e-13
0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI,51.338356883949373,1.2484333113094911e-12
0665: General government final consumption expenditure  (% of GDP) - WDI,50.614028130085259,1.7825204590242856e-12
0589: Procedures to build a warehouse  (number) - WDI,50.120940077207344,2.2719169936047086e-12
0364: Electricity production from oil sources  (% of total) - WDI,49.594368911017838,2.9441831461387192e-12
0600: CPIA business regulatory environment rating  (1=low to 6=high) - WDI,49.496604150223952,3.0893862577458027e-12
0284: Net financial flows; RDB concessional  (NFL; current US$) - WDI,48.796874231698425,4.3608937353709245e-12
0608: CPIA building human resources rating  (1=low to 6=high) - WDI,48.665995908560134,4.651452218254147e-12
0358: Electricity production from coal sources  (% of total) - WDI,48.266946953397067,5.6627164538228159e-12
0619: CPIA trade rating  (1=low to 6=high) - WDI,47.871241156086491,6.8830592525565018e-12
0679: Household final consumption expenditure; PPP  (current international $) - WDI,47.461743470982597,8.424235713254953e-12
0595: Patent applications; nonresidents - WDI,46.857474369212603,1.1352396175084999e-11
0427: Population density  (people per sq. km of land area) - WDI,45.023204541801114,2.8111953727360996e-11
0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI,44.054857789252949,4.5406299240464019e-11
0618: CPIA structural policies cluster average  (1=low to 6=high) - WDI,44.01792665356097,4.624470761980325e-11
0597: Trademark applications; direct nonresident - WDI,41.954729800512986,1.2868092439016531e-10
0639: Fixed broadband subscriptions - WDI,39.912426224170737,3.5526220407406878e-10
0607: CPIA gender equality rating  (1=low to 6=high) - WDI,38.299652528928895,7.9363547572296099e-10
0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI,38.252018518442476,8.1272204555349061e-10
0612: CPIA equity of public resource use rating  (1=low to 6=high) - WDI,38.097632951693569,8.7780387692203429e-10
0453: Bank nonperforming loans to total gross loans  (%) - WDI,37.73636221454133,1.0512631303236905e-09
0691: Gross national expenditure deflator  (base year varies by country) - WDI,35.762832855327808,2.8195892782550847e-09
0376: Fossil fuel energy consumption  (% of total) - WDI,34.50738557057737,5.2888557069350646e-09
0464: Total reserves in months of imports - WDI,33.383771518271438,9.2953858342887279e-09
0604: CPIA quality of budgetary and financial management rating  (1=low to 6=high) - WDI,32.921093752582962,1.1728198522878192e-08
0684: Final consumption expenditure; etc.  (annual % growth) - WDI,32.477806056592392,1.465647919330927e-08
0675: Household final consumption expenditure  (annual % growth) - WDI,30.017169113763348,5.0647738129569936e-08
0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,29.42475779739868,6.831790652246176e-08
0596: Patent applications; residents - WDI,28.29359966472769,1.2108039175119637e-07
0371: Energy imports; net  (% of energy use) - WDI,24.250515790074665,9.4552584127381147e-07
0360: Electricity production from hydroelectric sources  (% of total) - WDI,23.818295291337495,1.1790289749772392e-06
0678: Household final consumption expenditure per capita growth  (annual %) - WDI,23.668785938898729,1.2726270789883099e-06
0304: PPG; IDA  (NTR; current US$) - WDI,22.095373699362874,2.8478946210278989e-06
0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI,20.008279183466659,8.3294556821538055e-06
0603: CPIA policy and institutions for environmental sustainability rating  (1=low to 6=high) - WDI,19.422365173928849,1.1270074104340495e-05
0295: Net official flows from UN agencies; WFP  (current US$) - WDI,19.366780401729052,1.1598322827195285e-05
0460: Domestic credit to private sector by banks  (% of GDP) - WDI,19.206124557413546,1.2602120834569658e-05
0272: PPG; multilateral concessional  (NFL; current US$) - WDI,18.441877628266667,1.8713728850485762e-05
0605: CPIA financial sector rating  (1=low to 6=high) - WDI,18.075700639394316,2.2624373399984017e-05
0325: PPG; bilateral  (TDS; current US$) - WDI,18.063893147693062,2.2763323055501064e-05
0708: Gross fixed capital formation  (annual % growth) - WDI,17.466285227003837,3.1042085332049205e-05
0340: Multilateral debt service  (% of public and publicly guaranteed debt service) - WDI,17.042282248260879,3.869830535920598e-05
0326: PPG; bilateral concessional  (TDS; current US$) - WDI,16.9584946606854,4.0422921125400591e-05
