X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2716N: Security Apparatus - Fund for Peace,0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,0.17093,0.16402626,0.038489997,0.17093,6.044394,0.083088696
2716N: Security Apparatus - Fund for Peace,1401: Computer; communications and other services  (% of commercial service exports) - WDI,0.17075,0.15478054,0.033230007,0.16807,6.169925,-0.12637039
2716N: Security Apparatus - Fund for Peace,0757: Services; etc.; value added  (annual % growth) - WDI,0.16993,0.124373704,0.023440003,0.16723,6.169925,0.2134392
2716N: Security Apparatus - Fund for Peace,0579: Start-up procedures to register a business  (number) - WDI,0.16952,-5.0766766E-4,0.0291,0.16952,6.169925,0.41234413
2716N: Security Apparatus - Fund for Peace,0772: Adjusted savings: particulate emission damage  (current US$) - WDI,0.16952,0.16013373,0.057899997,0.16952,6.2094536,-0.096882746
2716N: Security Apparatus - Fund for Peace,0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI,0.16917,0.15816446,0.08156001,0.16593,6.044394,-0.10490737
2716N: Security Apparatus - Fund for Peace,0764: Adjusted savings: net forest depletion  (current US$) - WDI,0.16883,0.14943445,0.07591001,0.16883,6.2094536,0.13926794
2716N: Security Apparatus - Fund for Peace,1100: Health expenditure; private  (% of GDP) - WDI,0.16756,0.14399374,0.10132,0.16756,6.2479277,0.15351307
2716N: Security Apparatus - Fund for Peace,1390: Merchandise exports to low- and middle-income economies outside region  (% of total merchandise exports) - WDI,0.16734,0.16649249,0.04823,0.16458,6.129283,0.029111788
2716N: Security Apparatus - Fund for Peace,0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI,0.16725,0.07204133,0.042609997,0.16426,6.0,0.30855903
2716N: Security Apparatus - Fund for Peace,0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI,0.16691,0.12793365,0.07856999,0.16379,6.044394,0.19742425
2716N: Security Apparatus - Fund for Peace,1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise imports) - WDI,0.16688,0.1022752,0.04784,0.16688,6.129283,0.25417474
2716N: Security Apparatus - Fund for Peace,1358: Manufactures imports  (% of merchandise imports) - WDI,0.16569,0.093727246,0.025339998,0.16234,6.087463,-0.26825875
2716N: Security Apparatus - Fund for Peace,0093: Net bilateral aid flows from DAC donors; Germany  (current US$) - WDI,0.16507,0.13916135,0.04918,0.16507,5.9541965,0.16096163
2716N: Security Apparatus - Fund for Peace,0731: Agriculture; value added  (current US$) - WDI,0.16486,0.16457649,0.086219996,0.16486,6.169925,0.016837751
2716N: Security Apparatus - Fund for Peace,0030: Trade in services  (% of GDP) - WDI,0.16471,0.14849116,0.07099,0.16171,6.169925,-0.12735319
2716N: Security Apparatus - Fund for Peace,1381: Food exports  (% of merchandise exports) - WDI,0.16433,0.14360496,0.055479996,0.16147,6.087463,0.14396197
2716N: Security Apparatus - Fund for Peace,0710: Gross fixed capital formation  (% of GDP) - WDI,0.16411,0.15779251,0.051250003,0.16137,6.169925,-0.079482675
2716N: Security Apparatus - Fund for Peace,0026: Food production index  (2004-2006 = 100) - WDI,0.164,0.12296048,0.046890005,0.164,6.2479277,0.20258215
2716N: Security Apparatus - Fund for Peace,0060: ICT service exports  (% of service exports; BoP) - WDI,0.16335,0.15671246,0.037980005,0.16335,6.0,-0.08147112
2716N: Security Apparatus - Fund for Peace,1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (% of total merchandise imports) - WDI,0.16326,0.09714753,0.049209997,0.16326,5.9541965,0.25712344
2716N: Security Apparatus - Fund for Peace,1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise imports) - WDI,0.16316,0.16131982,0.07975999,0.15971,6.129283,0.042897284
2716N: Security Apparatus - Fund for Peace,0840: Gross savings  (% of GDP) - WDI,0.16303,0.16287827,0.091469996,0.16015,6.087463,0.012317654
2716N: Security Apparatus - Fund for Peace,0725: Imports of goods and services  (% of GDP) - WDI,0.16219,0.14457008,0.09335001,0.15935,6.2094536,-0.13274008
2716N: Security Apparatus - Fund for Peace,0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,0.16217,0.16185467,0.076249994,0.15859,6.044394,-0.017757395
2716N: Security Apparatus - Fund for Peace,0675: Household final consumption expenditure  (annual % growth) - WDI,0.16215,0.14587742,0.03519,0.15952,6.087463,0.127564
2716N: Security Apparatus - Fund for Peace,1378: Net barter terms of trade index  (2000 = 100) - WDI,0.16148,0.12038046,0.056109995,0.16148,6.2479277,0.20273021
2716N: Security Apparatus - Fund for Peace,0040: Travel services  (% of service imports; BoP) - WDI,0.1611,0.14227906,0.06901,0.1611,6.129283,-0.13718945
2716N: Security Apparatus - Fund for Peace,0790: Inflation; GDP deflator  (annual %) - WDI,0.1594,0.10829611,0.025310002,0.15663,6.2479277,0.22606169
2716N: Security Apparatus - Fund for Peace,0031: Communications; computer; etc.  (% of service imports; BoP) - WDI,0.15913,0.1032636,0.02042,0.15913,6.129283,-0.23636076
2716N: Security Apparatus - Fund for Peace,0034: Insurance and financial services  (% of service imports; BoP) - WDI,0.159,0.13400714,0.08940999,0.159,6.129283,-0.15809128
2716N: Security Apparatus - Fund for Peace,0684: Final consumption expenditure; etc.  (annual % growth) - WDI,0.15887,0.1354851,0.019320004,0.15596,6.087463,0.15292123
2716N: Security Apparatus - Fund for Peace,1141: Employment to population ratio; ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.15862,0.15832064,0.06257,0.15862,6.2094536,0.01730206
2716N: Security Apparatus - Fund for Peace,0777: Adjusted savings: net national savings  (% of GNI) - WDI,0.15859,0.14346424,0.07593001,0.15546,6.087463,0.12298684
2716N: Security Apparatus - Fund for Peace,0097: Net bilateral aid flows from DAC donors; France  (current US$) - WDI,0.15794,0.14584869,0.044030003,0.15794,5.9541965,0.10996049
2716N: Security Apparatus - Fund for Peace,0678: Household final consumption expenditure per capita growth  (annual %) - WDI,0.15774,0.14631486,0.035229996,0.15413,6.044394,0.106888406
2716N: Security Apparatus - Fund for Peace,0657: Military expenditure  (% of GDP) - WDI,0.1577,0.12619339,0.06243,0.15483,6.129283,0.17750102
2716N: Security Apparatus - Fund for Peace,0476: Money and quasi money (M2)  (current LCU) - WDI,0.15764,0.15732251,0.027229998,0.15764,6.087463,-0.017818091
2716N: Security Apparatus - Fund for Peace,0546: Public credit registry coverage  (% of adults) - WDI,0.15693,0.12499871,0.059420004,0.15693,6.169925,-0.17869328
2716N: Security Apparatus - Fund for Peace,0061: Communications; computer; etc.  (% of service exports; BoP) - WDI,0.15665,0.15627797,0.023240004,0.15665,6.129283,0.019288344
2716N: Security Apparatus - Fund for Peace,0746: Industry; value added  (annual % growth) - WDI,0.15637,0.1407731,0.07918,0.15356,6.169925,0.12488752
2716N: Security Apparatus - Fund for Peace,0487: Real interest rate  (%) - WDI,0.15549,0.13727453,0.06266999,0.15192,5.9541965,0.13496464
2716N: Security Apparatus - Fund for Peace,1380: Agricultural raw materials exports  (% of merchandise exports) - WDI,0.15528,0.12515889,0.057699993,0.15203,6.087463,0.17355432
2716N: Security Apparatus - Fund for Peace,0320: Net ODA received  (% of GNI) - WDI,0.15505,0.14151144,0.05116999,0.15505,5.9541965,0.1163553
2716N: Security Apparatus - Fund for Peace,0780: Adjusted net national income  (annual % growth) - WDI,0.15502,0.14517124,0.055989996,0.15502,6.044394,0.09924088
2716N: Security Apparatus - Fund for Peace,0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI,0.15496,0.14219235,0.042700008,0.15169,6.0,0.11299406
2716N: Security Apparatus - Fund for Peace,1357: Insurance and financial services  (% of commercial service imports) - WDI,0.15491,0.13442081,0.092149995,0.15491,6.129283,-0.14314045
2716N: Security Apparatus - Fund for Peace,0479: Money and quasi money growth  (annual %) - WDI,0.15398,0.10733409,0.055320002,0.15398,6.087463,0.21597664
2716N: Security Apparatus - Fund for Peace,0776: Adjusted savings: net national savings  (current US$) - WDI,0.15324,0.15309045,0.04022,0.15,6.087463,-0.012228738
2716N: Security Apparatus - Fund for Peace,1384: Insurance and financial services  (% of commercial service exports) - WDI,0.1528,0.099745885,0.037379995,0.14993,6.087463,-0.23033477
2716N: Security Apparatus - Fund for Peace,0719: Gross capital formation  (% of GDP) - WDI,0.15277,0.1503495,0.05601,0.15277,6.169925,-0.049198598
2716N: Security Apparatus - Fund for Peace,0807: Natural gas rents  (% of GDP) - WDI,0.15269,0.1443428,0.08939999,0.15269,6.169925,0.09136302
2716N: Security Apparatus - Fund for Peace,0471: Broad money  (current LCU) - WDI,0.15169,0.15008873,0.026689999,0.15169,6.087463,-0.040016014
2716N: Security Apparatus - Fund for Peace,0748: Industry; value added  (% of GDP) - WDI,0.15145,0.15076993,0.06958,0.1484,6.169925,-0.026077962
2716N: Security Apparatus - Fund for Peace,0770: Adjusted savings: energy depletion  (current US$) - WDI,0.15124,0.15112041,0.086600006,0.15124,6.2479277,0.010935867
2716N: Security Apparatus - Fund for Peace,0803: GDP growth  (annual %) - WDI,0.15118,0.12895438,0.03278,0.14878,6.2479277,0.1490826
2716N: Security Apparatus - Fund for Peace,0775: Adjusted savings: gross savings  (% of GNI) - WDI,0.15097,0.13918933,0.065859996,0.14776,6.087463,-0.10853879
2716N: Security Apparatus - Fund for Peace,0839: Gross savings  (% of GNI) - WDI,0.15097,0.13918933,0.065859996,0.14776,6.087463,-0.10853879
2716N: Security Apparatus - Fund for Peace,0742: Manufacturing; value added  (% of GDP) - WDI,0.15073,0.11066544,0.027999997,0.1474,6.129283,-0.20016134
2716N: Security Apparatus - Fund for Peace,0051: Net errors and omissions  (BoP; current US$) - WDI,0.15009,0.15004133,0.07299999,0.14729,6.169925,-0.0069759926
2716N: Security Apparatus - Fund for Peace,0734: Agriculture; value added  (annual % growth) - WDI,0.14978,0.14443879,0.08798,0.14707,6.169925,0.07308363
2716N: Security Apparatus - Fund for Peace,0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI,0.14927,0.1388503,0.04393,0.14574,6.0,0.10207688
2716N: Security Apparatus - Fund for Peace,0717: Gross capital formation  (annual % growth) - WDI,0.14888,0.13112383,0.07088,0.14542,6.087463,0.13325232
2716N: Security Apparatus - Fund for Peace,1208: Labor force participation rate; male (% of male population ages 15-64)  (modeled ILO estimate) - WDI,0.14874,0.1476675,0.07399999,0.14698,6.2479277,-0.03274899
2716N: Security Apparatus - Fund for Peace,0474: Broad money growth  (annual %) - WDI,0.14848,0.10043579,0.052539997,0.14848,6.087463,0.21918988
2716N: Security Apparatus - Fund for Peace,1328: Import volume index  (2000 = 100) - WDI,0.1471,0.09690386,0.021630004,0.1471,6.2479277,0.22404495
2716N: Security Apparatus - Fund for Peace,0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI,0.14698,0.036604613,0.075540006,0.14698,6.0,-0.33222792
2716N: Security Apparatus - Fund for Peace,0708: Gross fixed capital formation  (annual % growth) - WDI,0.14682,0.12855965,0.07163999,0.14403,6.087463,0.13513087
2716N: Security Apparatus - Fund for Peace,1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (% of total merchandise imports) - WDI,0.14631,0.09125648,0.043080002,0.14332,6.2094536,0.23463488
2716N: Security Apparatus - Fund for Peace,1373: Import value index  (2000 = 100) - WDI,0.14538,0.09587371,0.034470007,0.14538,6.2479277,0.22250009
2716N: Security Apparatus - Fund for Peace,0025: Crop production index  (2004-2006 = 100) - WDI,0.14494,0.12515095,0.04411,0.14494,6.2479277,0.14067356
2716N: Security Apparatus - Fund for Peace,1326: International tourism; expenditures  (% of total imports) - WDI,0.14479,0.14295757,0.063099995,0.14241,6.169925,-0.042806763
2716N: Security Apparatus - Fund for Peace,0635: Mobile cellular subscriptions - WDI,0.14448,0.14434241,0.037250005,0.14448,6.2479277,0.011730015
2716N: Security Apparatus - Fund for Peace,0740: Manufacturing; value added  (annual % growth) - WDI,0.14443,0.13449924,0.07685,0.14142,6.129283,0.099653214
2716N: Security Apparatus - Fund for Peace,0878: Compulsory education; duration  (years) - WDI,0.14348,0.05467339,0.03276,0.14348,4.807355,-0.2980044
2716N: Security Apparatus - Fund for Peace,0811: GDP per capita growth  (annual %) - WDI,0.14286,0.13347384,0.041789994,0.14007,6.2479277,0.096882164
2716N: Security Apparatus - Fund for Peace,0768: Adjusted savings: mineral depletion  (current US$) - WDI,0.14265,0.14058733,0.053679995,0.14265,6.2479277,-0.045416478
2716N: Security Apparatus - Fund for Peace,1327: Merchandise trade  (% of GDP) - WDI,0.14263,0.08004819,0.03617,0.13991,6.2479277,-0.25016356
2716N: Security Apparatus - Fund for Peace,0077: Personal remittances; received  (current US$) - WDI,0.14252,0.13924873,0.029780004,0.14252,6.129283,0.057194937
2716N: Security Apparatus - Fund for Peace,0783: Adjusted net national income per capita  (annual % growth) - WDI,0.14148,0.13554688,0.0797,0.14148,6.044394,0.07702675
2716N: Security Apparatus - Fund for Peace,0475: Money  (current LCU) - WDI,0.13951,0.13561058,0.047719996,0.13857,6.087463,-0.062445376
2716N: Security Apparatus - Fund for Peace,0069: Transport services  (% of service exports; BoP) - WDI,0.13775,0.13067773,0.06047,0.13775,6.129283,-0.08409677
2716N: Security Apparatus - Fund for Peace,0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI,0.13762,0.1089829,0.047120005,0.13762,6.169925,-0.169225
2716N: Security Apparatus - Fund for Peace,0833: GNI per capita growth  (annual %) - WDI,0.13748,0.12772526,0.052580006,0.13436,6.087463,0.098766156
2716N: Security Apparatus - Fund for Peace,0826: GNI growth  (annual %) - WDI,0.13719,0.11769883,0.03598,0.13446,6.087463,0.13961078
2716N: Security Apparatus - Fund for Peace,0046: Current account balance  (% of GDP) - WDI,0.13628,0.13618554,0.038000003,0.13353,6.169925,0.009718657
2716N: Security Apparatus - Fund for Peace,1379: Export volume index  (2000 = 100) - WDI,0.13547,0.135309,0.03627,0.13547,6.2479277,0.012688804
2716N: Security Apparatus - Fund for Peace,1259: Unemployment; total (% of total labor force)  (modeled ILO estimate) - WDI,0.13538,0.13398138,0.04275,0.13538,6.2094536,0.037398264
2716N: Security Apparatus - Fund for Peace,0466: Claims on central government  (annual growth as % of broad money) - WDI,0.13468,0.13467452,0.065500006,0.13181,6.087463,-0.0023406802
2716N: Security Apparatus - Fund for Peace,1405: Transport services  (% of commercial service exports) - WDI,0.13425,0.13419196,0.06263,0.13425,6.129283,-0.0076183
2716N: Security Apparatus - Fund for Peace,0072: Foreign direct investment; net inflows  (% of GDP) - WDI,0.13392,0.11936092,0.04683,0.13167,6.2479277,-0.12066101
2716N: Security Apparatus - Fund for Peace,1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (% of total merchandise exports) - WDI,0.1336,0.106313914,0.016939998,0.13052,6.2094536,0.16518499
2716N: Security Apparatus - Fund for Peace,0576: Procedures to register property  (number) - WDI,0.1335,0.053794377,0.048389994,0.13282,6.169925,0.28232184
2716N: Security Apparatus - Fund for Peace,0481: Consumer price index  (2010 = 100) - WDI,0.13248,0.13157468,0.063319996,0.13248,6.169925,0.030088484
2716N: Security Apparatus - Fund for Peace,1353: Agricultural raw materials imports  (% of merchandise imports) - WDI,0.13156,0.12749933,0.060729995,0.12855,6.087463,0.06372341
2716N: Security Apparatus - Fund for Peace,0054: Reserves and related items  (BoP; current US$) - WDI,0.13007,0.12998042,0.033990003,0.12713,6.169925,-0.009464897
2716N: Security Apparatus - Fund for Peace,0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI,0.12976,0.09206176,0.06633,0.12976,6.0,-0.19416036
2716N: Security Apparatus - Fund for Peace,2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO,0.12935,0.12004939,0.07709001,0.12935,6.2479277,0.096439734
2716N: Security Apparatus - Fund for Peace,1255: Unemployment; female (% of female labor force)  (modeled ILO estimate) - WDI,0.12761,0.112688825,0.02962,0.12761,6.2094536,0.122152254
2716N: Security Apparatus - Fund for Peace,0489: Claims on central government; etc.  (% GDP) - WDI,0.12647,0.12614429,0.060319997,0.12647,6.169925,-0.018047601
2716N: Security Apparatus - Fund for Peace,0700: Exports of goods and services  (annual % growth) - WDI,0.12607,0.12215719,0.067449994,0.12607,6.087463,0.06255239
2716N: Security Apparatus - Fund for Peace,0723: Imports of goods and services  (annual % growth) - WDI,0.1233,0.117733665,0.06476,0.1233,6.087463,0.07460789
2716N: Security Apparatus - Fund for Peace,2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO,0.12116,0.1176559,0.06609,0.11936,6.2479277,0.059195396
2716N: Security Apparatus - Fund for Peace,1257: Unemployment; male (% of male labor force)  (modeled ILO estimate) - WDI,0.12037,0.12036982,0.028180003,0.12037,6.2094536,-4.209174E-4
2716N: Security Apparatus - Fund for Peace,0470: Claims on private sector  (annual growth as % of broad money) - WDI,0.11935,0.118798144,0.043870002,0.11935,6.087463,-0.02349162
2716N: Security Apparatus - Fund for Peace,1771: Primary energy supply - TOT (TOE_1000USD) - OECD,0.1172,0.08689045,0.02116,0.1172,6.0,0.17409639
2716N: Security Apparatus - Fund for Peace,0589: Procedures to build a warehouse  (number) - WDI,0.11489,0.09495559,0.026519999,0.11489,6.087463,0.14118926
2716N: Security Apparatus - Fund for Peace,1400: Export value index  (2000 = 100) - WDI,0.10981,0.10530749,0.010189995,0.10981,6.2479277,0.06710076
2716N: Security Apparatus - Fund for Peace,2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO,0.10609,0.10478983,0.052360002,0.10609,6.2479277,0.036057875
2716N: Security Apparatus - Fund for Peace,2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO,0.10427,0.103813216,0.041369997,0.10224,6.2479277,0.02137242
2716N: Security Apparatus - Fund for Peace,2776: Merchandise trade-Imports-Total merchandise (Volume index - Previous year = 100) - WTO,0.10216,0.09261926,0.04152,0.1001,6.2479277,0.09767669
2716N: Security Apparatus - Fund for Peace,0789: Coal rents  (% of GDP) - WDI,0.10142,0.101418205,0.03502,0.0992,6.2479277,-0.0013389378
2716N: Security Apparatus - Fund for Peace,0895: Primary education; duration  (years) - WDI,0.09701,0.09157564,0.062690005,0.0925,6.228819,-0.07371816
2716N: Security Apparatus - Fund for Peace,2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO,0.09483,0.08461128,0.04569,0.09483,6.2479277,0.101087674
2716N: Security Apparatus - Fund for Peace,0938: Lower secondary school starting age  (years) - WDI,0.08887,0.087550424,0.056239996,0.08887,6.2479277,-0.036325943
2716N: Security Apparatus - Fund for Peace,0942: Secondary education; duration  (years) - WDI,0.08569,0.08395107,0.02733,0.07703,6.2479277,-0.041700445
2716N: Security Apparatus - Fund for Peace,0891: Primary school starting age  (years) - WDI,0.08462,0.08127473,0.06222,0.07756,6.228819,0.05783825
2716N: Security Apparatus - Fund for Peace,1091: Tuberculosis treatment success rate  (% of new cases) - WDI,0.08004,0.05657073,0.019820001,0.08004,6.2094536,0.15319683
2716N: Security Apparatus - Fund for Peace,0883: Preprimary education; duration  (years) - WDI,0.06737,0.0668167,0.041279998,0.05813,6.228819,-0.023522224
